annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
🧠 ML Signal: Usage of logging for tracking and debugging,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 18931, 329, 9646, 290, 28769]",0.5,16,ml_signal,8,Usage of logging for tracking and debugging,,0,"from zvt.domain import Index, Index1dKdata, IndexStock","[6738, 1976, 36540, 13, 27830, 1330, 12901, 11, 12901, 16, 67, 42, 7890, 11, 12901, 26207]"
🧠 ML Signal: Usage of a background scheduler for periodic tasks,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 257, 4469, 6038, 18173, 329, 27458, 8861]",0.5,29,ml_signal,11,Usage of a background scheduler for periodic tasks,,16,logger = logging.getLogger(__name__),"[6404, 1362, 796, 18931, 13, 1136, 11187, 1362, 7, 834, 3672, 834, 8]"
🧠 ML Signal: Scheduled job pattern for periodic task execution,"[8582, 100, 254, 10373, 26484, 25, 27774, 6309, 1693, 3912, 329, 27458, 4876, 9706]",0.5,37,ml_signal,13,Scheduled job pattern for periodic task execution,,29,sched = BackgroundScheduler(),"[1416, 704, 796, 25353, 50, 1740, 18173, 3419]"
⚠️ SAST Risk (Low): Cron jobs can lead to unexpected behavior if not properly managed,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 31683, 3946, 460, 1085, 284, 10059, 4069, 611, 407, 6105, 5257]",1.0,37,sast_risk,15,Cron jobs can lead to unexpected behavior if not properly managed,Low,37,,[]
"🧠 ML Signal: Function call with specific parameters, useful for understanding usage patterns","[8582, 100, 254, 10373, 26484, 25, 15553, 869, 351, 2176, 10007, 11, 4465, 329, 4547, 8748, 7572]",0.5,50,ml_signal,11,"Function call with specific parameters, useful for understanding usage patterns",,37,logger = logging.getLogger(__name__),"[6404, 1362, 796, 18931, 13, 1136, 11187, 1362, 7, 834, 3672, 834, 8]"
"🧠 ML Signal: Hardcoded list of index IDs, useful for understanding data usage patterns","[8582, 100, 254, 10373, 26484, 25, 6912, 40976, 1351, 286, 6376, 32373, 11, 4465, 329, 4547, 1366, 8748, 7572]",0.5,58,ml_signal,13,"Hardcoded list of index IDs, useful for understanding data usage patterns",,50,sched = BackgroundScheduler(),"[1416, 704, 796, 25353, 50, 1740, 18173, 3419]"
"🧠 ML Signal: Function call with specific parameters, useful for understanding usage patterns","[8582, 100, 254, 10373, 26484, 25, 15553, 869, 351, 2176, 10007, 11, 4465, 329, 4547, 8748, 7572]",0.5,58,ml_signal,15,"Function call with specific parameters, useful for understanding usage patterns",,58,,[]
⚠️ SAST Risk (Low): Cron jobs can lead to unintended execution if not properly secured,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 31683, 3946, 460, 1085, 284, 30261, 9706, 611, 407, 6105, 13659]",1.0,87,sast_risk,17,Cron jobs can lead to unintended execution if not properly secured,Low,58,"@sched.scheduled_job(""cron"", hour=1, minute=00, day_of_week=5)","[31, 1416, 704, 13, 1416, 704, 6309, 62, 21858, 7203, 66, 1313, 1600, 1711, 28, 16, 11, 5664, 28, 405, 11, 1110, 62, 1659, 62, 10464, 28, 20, 8]"
🧠 ML Signal: Function call with specific parameters indicating a pattern of data recording,"[8582, 100, 254, 10373, 26484, 25, 15553, 869, 351, 2176, 10007, 12739, 257, 3912, 286, 1366, 8296]",1.0,113,ml_signal,16,Function call with specific parameters indicating a pattern of data recording,,87,# 自行更改定定时运行时间,"[2, 5525, 229, 103, 26193, 234, 162, 249, 112, 162, 242, 117, 22522, 248, 22522, 248, 33768, 114, 32573, 238, 26193, 234, 33768, 114, 29785, 112]"
🧠 ML Signal: Function call with specific parameters indicating a pattern of data recording,"[8582, 100, 254, 10373, 26484, 25, 15553, 869, 351, 2176, 10007, 12739, 257, 3912, 286, 1366, 8296]",1.0,142,ml_signal,17,Function call with specific parameters indicating a pattern of data recording,,113,"@sched.scheduled_job(""cron"", hour=1, minute=00, day_of_week=5)","[31, 1416, 704, 13, 1416, 704, 6309, 62, 21858, 7203, 66, 1313, 1600, 1711, 28, 16, 11, 5664, 28, 405, 11, 1110, 62, 1659, 62, 10464, 28, 20, 8]"
