annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
"✅ Best Practice: Grouping imports by standard, third-party, and local modules improves readability.","[26486, 227, 6705, 19939, 25, 4912, 278, 17944, 416, 3210, 11, 2368, 12, 10608, 11, 290, 1957, 13103, 19575, 1100, 1799, 13]",0.5,0,best_practice,6,"Grouping imports by standard, third-party, and local modules improves readability.",,0,,[]
✅ Best Practice: Include type hints for function parameters and return type for better readability and maintainability,"[26486, 227, 6705, 19939, 25, 40348, 2099, 20269, 329, 2163, 10007, 290, 1441, 2099, 329, 1365, 1100, 1799, 290, 5529, 1799]",1.0,5,best_practice,9,Include type hints for function parameters and return type for better readability and maintainability,,0,import numpy as np,"[11748, 299, 32152, 355, 45941]"
"🧠 ML Signal: Use of time series data manipulation, which is common in ML feature engineering","[8582, 100, 254, 10373, 26484, 25, 5765, 286, 640, 2168, 1366, 17512, 11, 543, 318, 2219, 287, 10373, 3895, 8705]",1.0,12,ml_signal,11,"Use of time series data manipulation, which is common in ML feature engineering",,5,from .utility import DataProxy,"[6738, 764, 315, 879, 1330, 6060, 44148]"
✅ Best Practice: Use of descriptive variable names for clarity,"[26486, 227, 6705, 19939, 25, 5765, 286, 35644, 7885, 3891, 329, 16287]",0.5,19,best_practice,11,Use of descriptive variable names for clarity,,12,from .utility import DataProxy,"[6738, 764, 315, 879, 1330, 6060, 44148]"
✅ Best Practice: Explicitly selecting columns for clarity and to avoid unintentional data leakage,"[26486, 227, 6705, 19939, 25, 11884, 306, 17246, 15180, 329, 16287, 290, 284, 3368, 48398, 1366, 47988]",0.5,35,best_practice,16,Explicitly selecting columns for clarity and to avoid unintentional data leakage,,19,    df: pl.DataFrame = feature.df.select(,"[220, 220, 220, 47764, 25, 458, 13, 6601, 19778, 796, 3895, 13, 7568, 13, 19738, 7]"
"🧠 ML Signal: Use of window functions, which are often used in time series analysis","[8582, 100, 254, 10373, 26484, 25, 5765, 286, 4324, 5499, 11, 543, 389, 1690, 973, 287, 640, 2168, 3781]",0.5,51,ml_signal,18,"Use of window functions, which are often used in time series analysis",,35,"        pl.col(""vt_symbol""),","[220, 220, 220, 220, 220, 220, 220, 458, 13, 4033, 7203, 36540, 62, 1837, 23650, 12340]"
⚠️ SAST Risk (Low): Ensure that the 'window' parameter is validated to prevent unexpected behavior,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 48987, 326, 262, 705, 17497, 6, 11507, 318, 31031, 284, 2948, 10059, 4069]",0.5,75,sast_risk,19,Ensure that the 'window' parameter is validated to prevent unexpected behavior,Low,51,"        pl.col(""data"").shift(window).over(""vt_symbol"")","[220, 220, 220, 220, 220, 220, 220, 458, 13, 4033, 7203, 7890, 11074, 30846, 7, 17497, 737, 2502, 7203, 36540, 62, 1837, 23650, 4943]"
"✅ Best Practice: Returning a DataProxy object, maintaining consistency with input type","[26486, 227, 6705, 19939, 25, 42882, 257, 6060, 44148, 2134, 11, 10941, 15794, 351, 5128, 2099]",0.5,93,best_practice,24,"Returning a DataProxy object, maintaining consistency with input type",,75,"def ts_min(feature: DataProxy, window: int) -> DataProxy:","[4299, 40379, 62, 1084, 7, 30053, 25, 6060, 44148, 11, 4324, 25, 493, 8, 4613, 6060, 44148, 25]"
✅ Best Practice: Include type hints for function parameters and return type for better readability and maintainability,"[26486, 227, 6705, 19939, 25, 40348, 2099, 20269, 329, 2163, 10007, 290, 1441, 2099, 329, 1365, 1100, 1799, 290, 5529, 1799]",1.0,107,best_practice,17,Include type hints for function parameters and return type for better readability and maintainability,,93,"        pl.col(""datetime""),","[220, 220, 220, 220, 220, 220, 220, 458, 13, 4033, 7203, 19608, 8079, 12340]"
"🧠 ML Signal: Use of rolling window operations, common in time series analysis","[8582, 100, 254, 10373, 26484, 25, 5765, 286, 10708, 4324, 4560, 11, 2219, 287, 640, 2168, 3781]",1.0,131,ml_signal,19,"Use of rolling window operations, common in time series analysis",,107,"        pl.col(""data"").shift(window).over(""vt_symbol"")","[220, 220, 220, 220, 220, 220, 220, 458, 13, 4033, 7203, 7890, 11074, 30846, 7, 17497, 737, 2502, 7203, 36540, 62, 1837, 23650, 4943]"
✅ Best Practice: Use of descriptive variable names for clarity,"[26486, 227, 6705, 19939, 25, 5765, 286, 35644, 7885, 3891, 329, 16287]",1.0,155,best_practice,19,Use of descriptive variable names for clarity,,131,"        pl.col(""data"").shift(window).over(""vt_symbol"")","[220, 220, 220, 220, 220, 220, 220, 458, 13, 4033, 7203, 7890, 11074, 30846, 7, 17497, 737, 2502, 7203, 36540, 62, 1837, 23650, 4943]"
✅ Best Practice: Explicitly selecting columns improves readability and prevents unintended data manipulation,"[26486, 227, 6705, 19939, 25, 11884, 306, 17246, 15180, 19575, 1100, 1799, 290, 15174, 30261, 1366, 17512]",0.5,173,best_practice,24,Explicitly selecting columns improves readability and prevents unintended data manipulation,,155,"def ts_min(feature: DataProxy, window: int) -> DataProxy:","[4299, 40379, 62, 1084, 7, 30053, 25, 6060, 44148, 11, 4324, 25, 493, 8, 4613, 6060, 44148, 25]"
🧠 ML Signal: Use of rolling_min function indicates time series data processing,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 10708, 62, 1084, 2163, 9217, 640, 2168, 1366, 7587]",1.0,189,ml_signal,26,Use of rolling_min function indicates time series data processing,,173,    df: pl.DataFrame = feature.df.select(,"[220, 220, 220, 47764, 25, 458, 13, 6601, 19778, 796, 3895, 13, 7568, 13, 19738, 7]"
⚠️ SAST Risk (Low): Ensure that the 'window' parameter is validated to prevent misuse or errors,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 48987, 326, 262, 705, 17497, 6, 11507, 318, 31031, 284, 2948, 29169, 393, 8563]",0.5,203,sast_risk,27,Ensure that the 'window' parameter is validated to prevent misuse or errors,Low,189,"        pl.col(""datetime""),","[220, 220, 220, 220, 220, 220, 220, 458, 13, 4033, 7203, 19608, 8079, 12340]"
✅ Best Practice: Returning a DataProxy object maintains encapsulation and abstraction,"[26486, 227, 6705, 19939, 25, 42882, 257, 6060, 44148, 2134, 16047, 32652, 1741, 290, 34651]",0.5,203,best_practice,32,Returning a DataProxy object maintains encapsulation and abstraction,,203,,[]
✅ Best Practice: Include type hints for function parameters and return type for better readability and maintainability,"[26486, 227, 6705, 19939, 25, 40348, 2099, 20269, 329, 2163, 10007, 290, 1441, 2099, 329, 1365, 1100, 1799, 290, 5529, 1799]",1.0,218,best_practice,25,Include type hints for function parameters and return type for better readability and maintainability,,203,"    """"""Calculate the minimum value over a rolling window""""""","[220, 220, 220, 37227, 9771, 3129, 378, 262, 5288, 1988, 625, 257, 10708, 4324, 37811]"
"🧠 ML Signal: Use of rolling window operations, common in time series analysis","[8582, 100, 254, 10373, 26484, 25, 5765, 286, 10708, 4324, 4560, 11, 2219, 287, 640, 2168, 3781]",1.0,232,ml_signal,27,"Use of rolling window operations, common in time series analysis",,218,"        pl.col(""datetime""),","[220, 220, 220, 220, 220, 220, 220, 458, 13, 4033, 7203, 19608, 8079, 12340]"
✅ Best Practice: Use of descriptive variable names for clarity,"[26486, 227, 6705, 19939, 25, 5765, 286, 35644, 7885, 3891, 329, 16287]",0.5,246,best_practice,27,Use of descriptive variable names for clarity,,232,"        pl.col(""datetime""),","[220, 220, 220, 220, 220, 220, 220, 458, 13, 4033, 7203, 19608, 8079, 12340]"
✅ Best Practice: Explicitly selecting columns for clarity and to avoid unintended data manipulation,"[26486, 227, 6705, 19939, 25, 11884, 306, 17246, 15180, 329, 16287, 290, 284, 3368, 30261, 1366, 17512]",0.5,246,best_practice,32,Explicitly selecting columns for clarity and to avoid unintended data manipulation,,246,,[]
"🧠 ML Signal: Use of rolling_max function, indicating a focus on maximum value calculations over time","[8582, 100, 254, 10373, 26484, 25, 5765, 286, 10708, 62, 9806, 2163, 11, 12739, 257, 2962, 319, 5415, 1988, 16765, 625, 640]",0.5,264,ml_signal,34,"Use of rolling_max function, indicating a focus on maximum value calculations over time",,246,"def ts_max(feature: DataProxy, window: int) -> DataProxy:","[4299, 40379, 62, 9806, 7, 30053, 25, 6060, 44148, 11, 4324, 25, 493, 8, 4613, 6060, 44148, 25]"
⚠️ SAST Risk (Low): Ensure that the 'window' parameter is validated to prevent potential misuse or errors,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 48987, 326, 262, 705, 17497, 6, 11507, 318, 31031, 284, 2948, 2785, 29169, 393, 8563]",1.0,279,sast_risk,35,Ensure that the 'window' parameter is validated to prevent potential misuse or errors,Low,264,"    """"""Calculate the maximum value over a rolling window""""""","[220, 220, 220, 37227, 9771, 3129, 378, 262, 5415, 1988, 625, 257, 10708, 4324, 37811]"
"✅ Best Practice: Returning a DataProxy object, maintaining consistency with input type","[26486, 227, 6705, 19939, 25, 42882, 257, 6060, 44148, 2134, 11, 10941, 15794, 351, 5128, 2099]",0.5,283,best_practice,40,"Returning a DataProxy object, maintaining consistency with input type",,279,    ),"[220, 220, 220, 1267]"
✅ Best Practice: Include type hints for function parameters and return type for better readability and maintainability.,"[26486, 227, 6705, 19939, 25, 40348, 2099, 20269, 329, 2163, 10007, 290, 1441, 2099, 329, 1365, 1100, 1799, 290, 5529, 1799, 13]",1.0,283,best_practice,33,Include type hints for function parameters and return type for better readability and maintainability.,,283,,[]
✅ Best Practice: Use explicit type annotations for variables to improve code clarity.,"[26486, 227, 6705, 19939, 25, 5765, 7952, 2099, 37647, 329, 9633, 284, 2987, 2438, 16287, 13]",0.5,298,best_practice,35,Use explicit type annotations for variables to improve code clarity.,,283,"    """"""Calculate the maximum value over a rolling window""""""","[220, 220, 220, 37227, 9771, 3129, 378, 262, 5415, 1988, 625, 257, 10708, 4324, 37811]"
⚠️ SAST Risk (Low): Ensure that the lambda function used in rolling_map does not introduce any side effects or security issues.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 48987, 326, 262, 37456, 2163, 973, 287, 10708, 62, 8899, 857, 407, 10400, 597, 1735, 3048, 393, 2324, 2428, 13]",0.5,302,sast_risk,40,Ensure that the lambda function used in rolling_map does not introduce any side effects or security issues.,Low,298,    ),"[220, 220, 220, 1267]"
"🧠 ML Signal: Usage of rolling_map with a lambda function indicates a pattern for applying operations over a window, useful for time-series analysis.","[8582, 100, 254, 10373, 26484, 25, 29566, 286, 10708, 62, 8899, 351, 257, 37456, 2163, 9217, 257, 3912, 329, 11524, 4560, 625, 257, 4324, 11, 4465, 329, 640, 12, 25076, 3781, 13]",0.5,311,ml_signal,41,"Usage of rolling_map with a lambda function indicates a pattern for applying operations over a window, useful for time-series analysis.",,302,    return DataProxy(df),"[220, 220, 220, 1441, 6060, 44148, 7, 7568, 8]"
"✅ Best Practice: Return a new instance of DataProxy to encapsulate the DataFrame, promoting immutability and separation of concerns.","[26486, 227, 6705, 19939, 25, 8229, 257, 649, 4554, 286, 6060, 44148, 284, 32652, 5039, 262, 6060, 19778, 11, 11560, 2296, 315, 1799, 290, 14139, 286, 4786, 13]",0.5,311,best_practice,43,"Return a new instance of DataProxy to encapsulate the DataFrame, promoting immutability and separation of concerns.",,311,,[]
✅ Best Practice: Include type hints for function parameters and return type for better readability and maintainability.,"[26486, 227, 6705, 19939, 25, 40348, 2099, 20269, 329, 2163, 10007, 290, 1441, 2099, 329, 1365, 1100, 1799, 290, 5529, 1799, 13]",1.0,320,best_practice,41,Include type hints for function parameters and return type for better readability and maintainability.,,311,    return DataProxy(df),"[220, 220, 220, 1441, 6060, 44148, 7, 7568, 8]"
"🧠 ML Signal: Use of rolling window operations, which are common in time series analysis.","[8582, 100, 254, 10373, 26484, 25, 5765, 286, 10708, 4324, 4560, 11, 543, 389, 2219, 287, 640, 2168, 3781, 13]",1.0,320,ml_signal,43,"Use of rolling window operations, which are common in time series analysis.",,320,,[]
✅ Best Practice: Use of type hint for variable 'df' improves code readability.,"[26486, 227, 6705, 19939, 25, 5765, 286, 2099, 9254, 329, 7885, 705, 7568, 6, 19575, 2438, 1100, 1799, 13]",1.0,320,best_practice,43,Use of type hint for variable 'df' improves code readability.,,320,,[]
✅ Best Practice: Explicitly selecting columns improves code readability and maintainability.,"[26486, 227, 6705, 19939, 25, 11884, 306, 17246, 15180, 19575, 2438, 1100, 1799, 290, 5529, 1799, 13]",1.0,336,best_practice,48,Explicitly selecting columns improves code readability and maintainability.,,320,"        pl.col(""vt_symbol""),","[220, 220, 220, 220, 220, 220, 220, 458, 13, 4033, 7203, 36540, 62, 1837, 23650, 12340]"
⚠️ SAST Risk (Low): Use of lambda functions can sometimes lead to less readable code if overused or complex.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 5765, 286, 37456, 5499, 460, 3360, 1085, 284, 1342, 31744, 2438, 611, 625, 1484, 393, 3716, 13]",0.5,340,sast_risk,50,Use of lambda functions can sometimes lead to less readable code if overused or complex.,Low,336,    ),"[220, 220, 220, 1267]"
✅ Best Practice: Returning a DataProxy object maintains consistency with the input type.,"[26486, 227, 6705, 19939, 25, 42882, 257, 6060, 44148, 2134, 16047, 15794, 351, 262, 5128, 2099, 13]",1.0,349,best_practice,51,Returning a DataProxy object maintains consistency with the input type.,,340,    return DataProxy(df),"[220, 220, 220, 1441, 6060, 44148, 7, 7568, 8]"
✅ Best Practice: Include type hints for function parameters and return type for better readability and maintainability,"[26486, 227, 6705, 19939, 25, 40348, 2099, 20269, 329, 2163, 10007, 290, 1441, 2099, 329, 1365, 1100, 1799, 290, 5529, 1799]",1.0,391,best_practice,49,Include type hints for function parameters and return type for better readability and maintainability,,349,"        pl.col(""data"").rolling_map(lambda s: cast(int, s.arg_max()) + 1, window).over(""vt_symbol"")","[220, 220, 220, 220, 220, 220, 220, 458, 13, 4033, 7203, 7890, 11074, 18886, 62, 8899, 7, 50033, 264, 25, 3350, 7, 600, 11, 264, 13, 853, 62, 9806, 28955, 1343, 352, 11, 4324, 737, 2502, 7203, 36540, 62, 1837, 23650, 4943]"
"🧠 ML Signal: Use of rolling window operations, common in time series analysis","[8582, 100, 254, 10373, 26484, 25, 5765, 286, 10708, 4324, 4560, 11, 2219, 287, 640, 2168, 3781]",0.5,400,ml_signal,51,"Use of rolling window operations, common in time series analysis",,391,    return DataProxy(df),"[220, 220, 220, 1441, 6060, 44148, 7, 7568, 8]"
✅ Best Practice: Use of descriptive variable names like 'df' for DataFrame,"[26486, 227, 6705, 19939, 25, 5765, 286, 35644, 7885, 3891, 588, 705, 7568, 6, 329, 6060, 19778]",0.5,409,best_practice,51,Use of descriptive variable names like 'df' for DataFrame,,400,    return DataProxy(df),"[220, 220, 220, 1441, 6060, 44148, 7, 7568, 8]"
"⚠️ SAST Risk (Low): Use of lambda function within rolling_map, ensure input is sanitized","[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 5765, 286, 37456, 2163, 1626, 10708, 62, 8899, 11, 4155, 5128, 318, 5336, 36951]",0.5,423,sast_risk,57,"Use of lambda function within rolling_map, ensure input is sanitized",Low,409,"        pl.col(""datetime""),","[220, 220, 220, 220, 220, 220, 220, 458, 13, 4033, 7203, 19608, 8079, 12340]"
