annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
✅ Best Practice: Consider using isinstance() instead of type() for type checking,"[26486, 227, 6705, 19939, 25, 12642, 1262, 318, 39098, 3419, 2427, 286, 2099, 3419, 329, 2099, 10627]",1.0,0,best_practice,3,Consider using isinstance() instead of type() for type checking,,0,,[]
✅ Best Practice: Consider using isinstance() instead of type() for type checking,"[26486, 227, 6705, 19939, 25, 12642, 1262, 318, 39098, 3419, 2427, 286, 2099, 3419, 329, 2099, 10627]",1.0,0,best_practice,5,Consider using isinstance() instead of type() for type checking,,0,,[]
🧠 ML Signal: Detecting changes in a time series or sequence,"[8582, 100, 254, 10373, 26484, 25, 35874, 278, 2458, 287, 257, 640, 2168, 393, 8379]",0.5,27,ml_signal,7,Detecting changes in a time series or sequence,,0,"def drop_continue_duplicate(s: Union[pd.Series, pd.DataFrame], col=None):","[4299, 4268, 62, 43043, 62, 646, 489, 5344, 7, 82, 25, 4479, 58, 30094, 13, 27996, 11, 279, 67, 13, 6601, 19778, 4357, 951, 28, 14202, 2599]"
✅ Best Practice: Consider using isinstance() instead of type() for type checking,"[26486, 227, 6705, 19939, 25, 12642, 1262, 318, 39098, 3419, 2427, 286, 2099, 3419, 329, 2099, 10627]",1.0,44,best_practice,9,Consider using isinstance() instead of type() for type checking,,27,        return s[s.shift() != s],"[220, 220, 220, 220, 220, 220, 220, 1441, 264, 58, 82, 13, 30846, 3419, 14512, 264, 60]"
⚠️ SAST Risk (Low): Potential KeyError if 'col' is not a valid column in the DataFrame,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 32480, 7383, 12331, 611, 705, 4033, 6, 318, 407, 257, 4938, 5721, 287, 262, 6060, 19778]",1.0,57,sast_risk,11,Potential KeyError if 'col' is not a valid column in the DataFrame,Low,44,        ss = s[col],"[220, 220, 220, 220, 220, 220, 220, 37786, 796, 264, 58, 4033, 60]"
🧠 ML Signal: Detecting changes in a time series or sequence,"[8582, 100, 254, 10373, 26484, 25, 35874, 278, 2458, 287, 257, 640, 2168, 393, 8379]",0.5,75,ml_signal,13,Detecting changes in a time series or sequence,,57,"        return s.loc[selected.index, :]","[220, 220, 220, 220, 220, 220, 220, 1441, 264, 13, 17946, 58, 34213, 13, 9630, 11, 1058, 60]"
🧠 ML Signal: Function checks for specific column presence in DataFrame,"[8582, 100, 254, 10373, 26484, 25, 15553, 8794, 329, 2176, 5721, 4931, 287, 6060, 19778]",1.0,90,ml_signal,10,Function checks for specific column presence in DataFrame,,75,    if type(s) == pd.DataFrame:,"[220, 220, 220, 611, 2099, 7, 82, 8, 6624, 279, 67, 13, 6601, 19778, 25]"
✅ Best Practice: Function name should indicate it returns a boolean,"[26486, 227, 6705, 19939, 25, 15553, 1438, 815, 7603, 340, 5860, 257, 25131]",1.0,103,best_practice,11,Function name should indicate it returns a boolean,,90,        ss = s[col],"[220, 220, 220, 220, 220, 220, 220, 37786, 796, 264, 58, 4033, 60]"
"⚠️ SAST Risk (Low): Assumes df is a valid DataFrame, may raise AttributeError if not","[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 2195, 8139, 47764, 318, 257, 4938, 6060, 19778, 11, 743, 5298, 3460, 4163, 12331, 611, 407]",0.5,121,sast_risk,13,"Assumes df is a valid DataFrame, may raise AttributeError if not",Low,103,"        return s.loc[selected.index, :]","[220, 220, 220, 220, 220, 220, 220, 1441, 264, 13, 17946, 58, 34213, 13, 9630, 11, 1058, 60]"
🧠 ML Signal: Function checks for specific column presence in DataFrame,"[8582, 100, 254, 10373, 26484, 25, 15553, 8794, 329, 2176, 5721, 4931, 287, 6060, 19778]",1.0,139,ml_signal,12,Function checks for specific column presence in DataFrame,,121,        selected = ss[ss.shift() != ss],"[220, 220, 220, 220, 220, 220, 220, 6163, 796, 37786, 58, 824, 13, 30846, 3419, 14512, 37786, 60]"
✅ Best Practice: Use of descriptive function name for clarity,"[26486, 227, 6705, 19939, 25, 5765, 286, 35644, 2163, 1438, 329, 16287]",0.5,157,best_practice,13,Use of descriptive function name for clarity,,139,"        return s.loc[selected.index, :]","[220, 220, 220, 220, 220, 220, 220, 1441, 264, 13, 17946, 58, 34213, 13, 9630, 11, 1058, 60]"
✅ Best Practice: Use of helper function for null check increases readability,"[26486, 227, 6705, 19939, 25, 5765, 286, 31904, 2163, 329, 9242, 2198, 5732, 1100, 1799]",0.5,157,best_practice,15,Use of helper function for null check increases readability,,157,,[]
