annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
✅ Best Practice: Grouping imports from the same module together improves readability.,"[26486, 227, 6705, 19939, 25, 4912, 278, 17944, 422, 262, 976, 8265, 1978, 19575, 1100, 1799, 13]",1.0,0,best_practice,7,Grouping imports from the same module together improves readability.,,0,,[]
🧠 ML Signal: Usage of logging for tracking and debugging can be a signal for ML models to understand logging practices.,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 18931, 329, 9646, 290, 28769, 460, 307, 257, 6737, 329, 10373, 4981, 284, 1833, 18931, 6593, 13]",1.0,12,ml_signal,22,Usage of logging for tracking and debugging can be a signal for ML models to understand logging practices.,,0,"    pd_is_not_null,","[220, 220, 220, 279, 67, 62, 271, 62, 1662, 62, 8423, 11]"
✅ Best Practice: Use of @classmethod for alternative constructor or utility method,"[26486, 227, 6705, 19939, 25, 5765, 286, 2488, 4871, 24396, 329, 5559, 23772, 393, 10361, 2446]",1.0,12,best_practice,26,Use of @classmethod for alternative constructor or utility method,,12,,[]
✅ Best Practice: Use of try-except for handling potential exceptions,"[26486, 227, 6705, 19939, 25, 5765, 286, 1949, 12, 16341, 329, 9041, 2785, 13269]",0.5,22,best_practice,28,Use of try-except for handling potential exceptions,,12,class ZhongshuRange(Enum):,"[4871, 10511, 506, 1477, 84, 17257, 7, 4834, 388, 2599]"
🧠 ML Signal: Pattern of converting string to enum,"[8582, 100, 254, 10373, 26484, 25, 23939, 286, 23202, 4731, 284, 33829]",1.0,30,ml_signal,30,Pattern of converting string to enum,,22,"    small = ""small""","[220, 220, 220, 1402, 796, 366, 17470, 1]"
⚠️ SAST Risk (Low): Potential information leakage in exception message,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 32480, 1321, 47988, 287, 6631, 3275]",1.0,30,sast_risk,33,Potential information leakage in exception message,Low,30,,[]
✅ Best Practice: Consider adding type hints for the parameters and return type for better readability and maintainability.,"[26486, 227, 6705, 19939, 25, 12642, 4375, 2099, 20269, 329, 262, 10007, 290, 1441, 2099, 329, 1365, 1100, 1799, 290, 5529, 1799, 13]",0.5,30,best_practice,27,Consider adding type hints for the parameters and return type for better readability and maintainability.,,30,,[]
🧠 ML Signal: Usage of threshold value (0.4) could be a feature for ML models.,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 11387, 1988, 357, 15, 13, 19, 8, 714, 307, 257, 3895, 329, 10373, 4981, 13]",0.5,40,ml_signal,28,Usage of threshold value (0.4) could be a feature for ML models.,,30,class ZhongshuRange(Enum):,"[4871, 10511, 506, 1477, 84, 17257, 7, 4834, 388, 2599]"
✅ Best Practice: Use of @classmethod for alternative constructor or utility methods related to the class.,"[26486, 227, 6705, 19939, 25, 5765, 286, 2488, 4871, 24396, 329, 5559, 23772, 393, 10361, 5050, 3519, 284, 262, 1398, 13]",1.0,46,best_practice,34,Use of @classmethod for alternative constructor or utility methods related to the class.,,40,    @classmethod,"[220, 220, 220, 2488, 4871, 24396]"
✅ Best Practice: Consider adding a docstring to describe the purpose and usage of the method,"[26486, 227, 6705, 19939, 25, 12642, 4375, 257, 2205, 8841, 284, 6901, 262, 4007, 290, 8748, 286, 262, 2446]",1.0,60,best_practice,36,Consider adding a docstring to describe the purpose and usage of the method,,46,        if change <= 0.4:,"[220, 220, 220, 220, 220, 220, 220, 611, 1487, 19841, 657, 13, 19, 25]"
