annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
✅ Best Practice: Use of logging instead of print statements for better control over logging levels and outputs,"[26486, 227, 6705, 19939, 25, 5765, 286, 18931, 2427, 286, 3601, 6299, 329, 1365, 1630, 625, 18931, 2974, 290, 23862]",1.0,10,best_practice,16,Use of logging instead of print statements for better control over logging levels and outputs,,0,from qlib.backtest.position import Position,"[6738, 10662, 8019, 13, 1891, 9288, 13, 9150, 1330, 23158]"
🧠 ML Signal: Inheritance from BaseStrategy and ABC indicates a design pattern for strategy implementation,"[8582, 100, 254, 10373, 26484, 25, 47025, 42942, 422, 7308, 13290, 4338, 290, 9738, 9217, 257, 1486, 3912, 329, 4811, 7822]",0.5,30,ml_signal,20,Inheritance from BaseStrategy and ABC indicates a design pattern for strategy implementation,,10,"from qlib.utils import get_pre_trading_date, load_dataset","[6738, 10662, 8019, 13, 26791, 1330, 651, 62, 3866, 62, 2213, 4980, 62, 4475, 11, 3440, 62, 19608, 292, 316]"
✅ Best Practice: Call to superclass's __init__ ensures proper initialization of inherited attributes.,"[26486, 227, 6705, 19939, 25, 4889, 284, 2208, 4871, 338, 11593, 15003, 834, 19047, 1774, 37588, 286, 19552, 12608, 13]",1.0,66,best_practice,48,Call to superclass's __init__ ensures proper initialization of inherited attributes.,,30,"            - If `trade_exchange` is None, self.trade_exchange will be set with common_infra","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 532, 1002, 4600, 25351, 62, 1069, 3803, 63, 318, 6045, 11, 2116, 13, 25351, 62, 1069, 3803, 481, 307, 900, 351, 2219, 62, 10745, 430]"
🧠 ML Signal: Usage of risk_degree parameter could indicate risk management behavior in trading strategies.,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 2526, 62, 16863, 11507, 714, 7603, 2526, 4542, 4069, 287, 7313, 10064, 13]",0.5,81,ml_signal,50,Usage of risk_degree parameter could indicate risk management behavior in trading strategies.,,66,            - For example:,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 532, 1114, 1672, 25]"
⚠️ SAST Risk (Low): Potential misuse of deprecated parameters model and dataset.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 32480, 29169, 286, 39224, 10007, 2746, 290, 27039, 13]",0.5,117,sast_risk,52,Potential misuse of deprecated parameters model and dataset.,Low,81,"                - In minutely execution, the daily exchange is not usable, only the minutely exchange is recommended.","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 532, 554, 5664, 306, 9706, 11, 262, 4445, 5163, 318, 407, 24284, 11, 691, 262, 5664, 306, 5163, 318, 7151, 13]"
⚠️ SAST Risk (Low): Use of warnings.warn for deprecation may not be noticed by all users.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 5765, 286, 14601, 13, 40539, 329, 1207, 8344, 341, 743, 407, 307, 6810, 416, 477, 2985, 13]",0.5,125,sast_risk,54,Use of warnings.warn for deprecation may not be noticed by all users.,Low,117,"        """"""","[220, 220, 220, 220, 220, 220, 220, 37227]"
🧠 ML Signal: Transition from model and dataset to signal could indicate evolving API usage patterns.,"[8582, 100, 254, 10373, 26484, 25, 40658, 422, 2746, 290, 27039, 284, 6737, 714, 7603, 21568, 7824, 8748, 7572, 13]",0.5,172,ml_signal,55,Transition from model and dataset to signal could indicate evolving API usage patterns.,,125,"        super().__init__(level_infra=level_infra, common_infra=common_infra, trade_exchange=trade_exchange, **kwargs)","[220, 220, 220, 220, 220, 220, 220, 2208, 22446, 834, 15003, 834, 7, 5715, 62, 10745, 430, 28, 5715, 62, 10745, 430, 11, 2219, 62, 10745, 430, 28, 11321, 62, 10745, 430, 11, 3292, 62, 1069, 3803, 28, 25351, 62, 1069, 3803, 11, 12429, 46265, 22046, 8]"
🧠 ML Signal: Creation of signal from various data types could indicate flexible data handling in ML workflows.,"[8582, 100, 254, 10373, 26484, 25, 21582, 286, 6737, 422, 2972, 1366, 3858, 714, 7603, 12846, 1366, 9041, 287, 10373, 670, 44041, 13]",0.5,194,ml_signal,59,Creation of signal from various data types could indicate flexible data handling in ML workflows.,,172,        # This is trying to be compatible with previous version of qlib task config,"[220, 220, 220, 220, 220, 220, 220, 1303, 770, 318, 2111, 284, 307, 11670, 351, 2180, 2196, 286, 10662, 8019, 4876, 4566]"
✅ Best Practice: Include a docstring to describe the function's purpose and behavior,"[26486, 227, 6705, 19939, 25, 40348, 257, 2205, 8841, 284, 6901, 262, 2163, 338, 4007, 290, 4069]",1.0,241,best_practice,55,Include a docstring to describe the function's purpose and behavior,,194,"        super().__init__(level_infra=level_infra, common_infra=common_infra, trade_exchange=trade_exchange, **kwargs)","[220, 220, 220, 220, 220, 220, 220, 2208, 22446, 834, 15003, 834, 7, 5715, 62, 10745, 430, 28, 5715, 62, 10745, 430, 11, 2219, 62, 10745, 430, 28, 11321, 62, 10745, 430, 11, 3292, 62, 1069, 3803, 28, 25351, 62, 1069, 3803, 11, 12429, 46265, 22046, 8]"
"🧠 ML Signal: Accessing a class attribute, which could be used to understand attribute usage patterns","[8582, 100, 254, 10373, 26484, 25, 8798, 278, 257, 1398, 11688, 11, 543, 714, 307, 973, 284, 1833, 11688, 8748, 7572]",1.0,259,ml_signal,60,"Accessing a class attribute, which could be used to understand attribute usage patterns",,241,        if model is not None and dataset is not None:,"[220, 220, 220, 220, 220, 220, 220, 611, 2746, 318, 407, 6045, 290, 27039, 318, 407, 6045, 25]"
