annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
✅ Best Practice: Avoid using relative imports with multiple dots as it can be confusing and is not recommended in PEP 8.,"[26486, 227, 6705, 19939, 25, 24390, 1262, 3585, 17944, 351, 3294, 22969, 355, 340, 460, 307, 15337, 290, 318, 407, 7151, 287, 350, 8905, 807, 13]",0.5,7,best_practice,2,Avoid using relative imports with multiple dots as it can be confusing and is not recommended in PEP 8.,,0,# Licensed under the MIT License.,"[2, 49962, 739, 262, 17168, 13789, 13]"
"⚠️ SAST Risk (Low): Function assumes 'position' is a dictionary, which may not be the case if input is malformed.","[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 15553, 18533, 705, 9150, 6, 318, 257, 22155, 11, 543, 743, 407, 307, 262, 1339, 611, 5128, 318, 6428, 12214, 13]",0.5,7,sast_risk,18,"Function assumes 'position' is a dictionary, which may not be the case if input is malformed.",Low,7,,[]
"✅ Best Practice: Use of 'fillna' with 'method=""ffill""' ensures missing data is handled gracefully.","[26486, 227, 6705, 19939, 25, 5765, 286, 705, 20797, 2616, 6, 351, 705, 24396, 2625, 487, 359, 30543, 19047, 4814, 1366, 318, 12118, 11542, 2759, 13]",0.5,26,best_practice,20,"Use of 'fillna' with 'method=""ffill""' ensures missing data is handled gracefully.",,7,            print(position_df.head()),"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 3601, 7, 9150, 62, 7568, 13, 2256, 28955]"
"⚠️ SAST Risk (Low): Assumes '_value' has an attribute 'position', which may not exist.","[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 2195, 8139, 705, 62, 8367, 6, 468, 281, 11688, 705, 9150, 3256, 543, 743, 407, 2152, 13]",0.5,82,sast_risk,25,"Assumes '_value' has an attribute 'position', which may not exist.",Low,26,            SZ000547    2017-01-04  44.154290   211405.285654   1   205.189575  1   0.031255,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 311, 57, 830, 20, 2857, 220, 220, 220, 2177, 12, 486, 12, 3023, 220, 5846, 13, 1314, 11785, 15, 220, 220, 28714, 26598, 13, 26279, 39111, 220, 220, 352, 220, 220, 22538, 13, 1507, 3865, 2425, 220, 352, 220, 220, 657, 13, 3070, 1065, 2816]"
"⚠️ SAST Risk (Low): Assumes 'cash' key exists in '_value', which may not be the case.","[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 2195, 8139, 705, 30350, 6, 1994, 7160, 287, 705, 62, 8367, 3256, 543, 743, 407, 307, 262, 1339, 13]",0.5,135,sast_risk,27,"Assumes 'cash' key exists in '_value', which may not be the case.",Low,82,            SH600158    2017-01-04  46.531681   211405.285654   1   153.895142  1   0.024704,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 6006, 8054, 21273, 220, 220, 220, 2177, 12, 486, 12, 3023, 220, 6337, 13, 4310, 1433, 6659, 220, 220, 28714, 26598, 13, 26279, 39111, 220, 220, 352, 220, 220, 24652, 13, 23, 3865, 23726, 220, 352, 220, 220, 657, 13, 40839, 32869]"
"✅ Best Practice: Use of 'from_dict' with 'orient=""index""' for DataFrame creation is clear and concise.","[26486, 227, 6705, 19939, 25, 5765, 286, 705, 6738, 62, 11600, 6, 351, 705, 13989, 2625, 9630, 30543, 329, 6060, 19778, 6282, 318, 1598, 290, 35327, 13]",0.5,139,best_practice,32,"Use of 'from_dict' with 'orient=""index""' for DataFrame creation is clear and concise.",,135,"    """"""","[220, 220, 220, 37227]"
"⚠️ SAST Risk (Low): Assumes '_trading_date' exists in 'position_weight_df', which may not be true.","[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 2195, 8139, 705, 62, 2213, 4980, 62, 4475, 6, 7160, 287, 705, 9150, 62, 6551, 62, 7568, 3256, 543, 743, 407, 307, 2081, 13]",0.5,158,sast_risk,34,"Assumes '_trading_date' exists in 'position_weight_df', which may not be true.",Low,139,    position_weight_df = get_stock_weight_df(position),"[220, 220, 220, 2292, 62, 6551, 62, 7568, 796, 651, 62, 13578, 62, 6551, 62, 7568, 7, 9150, 8]"
✅ Best Practice: Use of 'concat' for DataFrame merging is efficient and readable.,"[26486, 227, 6705, 19939, 25, 5765, 286, 705, 1102, 9246, 6, 329, 6060, 19778, 35981, 318, 6942, 290, 31744, 13]",0.5,189,best_practice,50,Use of 'concat' for DataFrame merging is efficient and readable.,,158,"        _trading_day_df[""weight""] = position_weight_df.loc[_trading_date]","[220, 220, 220, 220, 220, 220, 220, 4808, 2213, 4980, 62, 820, 62, 7568, 14692, 6551, 8973, 796, 2292, 62, 6551, 62, 7568, 13, 17946, 29795, 2213, 4980, 62, 4475, 60]"
✅ Best Practice: Use of 'reset_index' and 'rename' for DataFrame manipulation is clear and effective.,"[26486, 227, 6705, 19939, 25, 5765, 286, 705, 42503, 62, 9630, 6, 290, 705, 918, 480, 6, 329, 6060, 19778, 17512, 318, 1598, 290, 4050, 13]",0.5,208,best_practice,58,Use of 'reset_index' and 'rename' for DataFrame manipulation is clear and effective.,,189,"        # T exist, T-1 not exist, T buy","[220, 220, 220, 220, 220, 220, 220, 1303, 309, 2152, 11, 309, 12, 16, 407, 2152, 11, 309, 2822]"
"🧠 ML Signal: Returns a structured DataFrame, which is a common pattern in data processing tasks.","[8582, 100, 254, 10373, 26484, 25, 16409, 257, 20793, 6060, 19778, 11, 543, 318, 257, 2219, 3912, 287, 1366, 7587, 8861, 13]",0.5,246,ml_signal,59,"Returns a structured DataFrame, which is a common pattern in data processing tasks.",,208,"        _cur_day_buy = set(_trading_day_df.index) - set(previous_data[""code_list""])","[220, 220, 220, 220, 220, 220, 220, 4808, 22019, 62, 820, 62, 17846, 796, 900, 28264, 2213, 4980, 62, 820, 62, 7568, 13, 9630, 8, 532, 900, 7, 3866, 1442, 62, 7890, 14692, 8189, 62, 4868, 8973, 8]"
