annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
🧠 ML Signal: Importing specific configurations or settings from a module,"[8582, 100, 254, 10373, 26484, 25, 17267, 278, 2176, 25412, 393, 6460, 422, 257, 8265]",1.0,2,ml_signal,3,Importing specific configurations or settings from a module,,0,import requests,"[11748, 7007]"
🧠 ML Signal: Importing specific functions or classes from a module,"[8582, 100, 254, 10373, 26484, 25, 17267, 278, 2176, 5499, 393, 6097, 422, 257, 8265]",1.0,10,ml_signal,5,Importing specific functions or classes from a module,,2,from zvt import zvt_config,"[6738, 1976, 36540, 1330, 1976, 36540, 62, 11250]"
🧠 ML Signal: Importing specific functions or classes from a module,"[8582, 100, 254, 10373, 26484, 25, 17267, 278, 2176, 5499, 393, 6097, 422, 257, 8265]",1.0,20,ml_signal,7,Importing specific functions or classes from a module,,10,from zvt.informer import EmailInformer,"[6738, 1976, 36540, 13, 259, 16354, 1330, 9570, 818, 16354]"
✅ Best Practice: Consider handling exceptions that may arise from get_entities to improve robustness.,"[26486, 227, 6705, 19939, 25, 12642, 9041, 13269, 326, 743, 15058, 422, 651, 62, 298, 871, 284, 2987, 12373, 1108, 13]",0.5,20,best_practice,9,Consider handling exceptions that may arise from get_entities to improve robustness.,,20,,[]
"⚠️ SAST Risk (Low): Using assert for runtime checks can be disabled with optimization flags, consider using explicit error handling.","[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 8554, 6818, 329, 19124, 8794, 460, 307, 10058, 351, 23989, 9701, 11, 2074, 1262, 7952, 4049, 9041, 13]",0.5,29,sast_risk,11,"Using assert for runtime checks can be disabled with optimization flags, consider using explicit error handling.",Low,20,"    msg = ""no targets""","[220, 220, 220, 31456, 796, 366, 3919, 6670, 1]"
🧠 ML Signal: List comprehension usage indicates a pattern of transforming data.,"[8582, 100, 254, 10373, 26484, 25, 7343, 35915, 8748, 9217, 257, 3912, 286, 25449, 1366, 13]",0.5,71,ml_signal,13,List comprehension usage indicates a pattern of transforming data.,,29,"        entities = get_entities(provider=provider, entity_type=entity_type, entity_ids=entity_ids, return_type=""domain"")","[220, 220, 220, 220, 220, 220, 220, 12066, 796, 651, 62, 298, 871, 7, 15234, 1304, 28, 15234, 1304, 11, 9312, 62, 4906, 28, 26858, 62, 4906, 11, 9312, 62, 2340, 28, 26858, 62, 2340, 11, 1441, 62, 4906, 2625, 27830, 4943]"
🧠 ML Signal: String joining pattern for creating multi-line messages.,"[8582, 100, 254, 10373, 26484, 25, 10903, 9679, 3912, 329, 4441, 5021, 12, 1370, 6218, 13]",0.5,71,ml_signal,15,String joining pattern for creating multi-line messages.,,71,,[]
✅ Best Practice: Ensure EmailInformer().send_message handles exceptions to prevent application crashes.,"[26486, 227, 6705, 19939, 25, 48987, 9570, 818, 16354, 22446, 21280, 62, 20500, 17105, 13269, 284, 2948, 3586, 17616, 13]",0.5,92,best_practice,17,Ensure EmailInformer().send_message handles exceptions to prevent application crashes.,,71,"        msg = ""\n"".join(infos) + ""\n""","[220, 220, 220, 220, 220, 220, 220, 31456, 796, 37082, 77, 1911, 22179, 7, 10745, 418, 8, 1343, 37082, 77, 1]"
⚠️ SAST Risk (Medium): Potentially sensitive operation without error handling,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 31205, 2599, 6902, 3746, 8564, 4905, 1231, 4049, 9041]",1.0,129,sast_risk,19,Potentially sensitive operation without error handling,Medium,92,"        EmailInformer().send_message(zvt_config[""email_username""], f""{target_date} {title}"", msg)","[220, 220, 220, 220, 220, 220, 220, 9570, 818, 16354, 22446, 21280, 62, 20500, 7, 89, 36540, 62, 11250, 14692, 12888, 62, 29460, 33116, 277, 1, 90, 16793, 62, 4475, 92, 1391, 7839, 92, 1600, 31456, 8]"
⚠️ SAST Risk (Medium): Deleting a group without confirmation or logging,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 31205, 2599, 42226, 889, 257, 1448, 1231, 12641, 393, 18931]",1.0,129,sast_risk,25,Deleting a group without confirmation or logging,Medium,129,,[]
