annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
🧠 ML Signal: Importing specific modules from a library indicates usage patterns,"[8582, 100, 254, 10373, 26484, 25, 17267, 278, 2176, 13103, 422, 257, 5888, 9217, 8748, 7572]",0.5,7,ml_signal,2,Importing specific modules from a library indicates usage patterns,,0,# Licensed under the MIT License.,"[2, 49962, 739, 262, 17168, 13789, 13]"
🧠 ML Signal: Importing a library indicates usage patterns,"[8582, 100, 254, 10373, 26484, 25, 17267, 278, 257, 5888, 9217, 8748, 7572]",0.5,15,ml_signal,4,Importing a library indicates usage patterns,,7,from arctic.arctic import Arctic,"[6738, 610, 11048, 13, 283, 11048, 1330, 15723]"
🧠 ML Signal: Importing specific modules from a library indicates usage patterns,"[8582, 100, 254, 10373, 26484, 25, 17267, 278, 2176, 13103, 422, 257, 5888, 9217, 8748, 7572]",0.5,22,ml_signal,6,Importing specific modules from a library indicates usage patterns,,15,from qlib.data import D,"[6738, 10662, 8019, 13, 7890, 1330, 360]"
🧠 ML Signal: Importing unittest suggests testing practices,"[8582, 100, 254, 10373, 26484, 25, 17267, 278, 555, 715, 395, 5644, 4856, 6593]",0.5,29,ml_signal,6,Importing unittest suggests testing practices,,22,from qlib.data import D,"[6738, 10662, 8019, 13, 7890, 1330, 360]"
✅ Best Practice: Inheriting from unittest.TestCase to create a test class,"[26486, 227, 6705, 19939, 25, 47025, 1780, 422, 555, 715, 395, 13, 14402, 20448, 284, 2251, 257, 1332, 1398]",0.5,32,best_practice,5,Inheriting from unittest.TestCase to create a test class,,29,import qlib,"[11748, 10662, 8019]"
🧠 ML Signal: Usage of qlib.init with specific parameters can indicate a pattern for initializing a data provider,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 10662, 8019, 13, 15003, 351, 2176, 10007, 460, 7603, 257, 3912, 329, 4238, 2890, 257, 1366, 10131]",1.0,32,ml_signal,16,Usage of qlib.init with specific parameters can indicate a pattern for initializing a data provider,,32,,[]
⚠️ SAST Risk (Low): Hardcoded provider URI may expose sensitive paths or configurations,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 6912, 40976, 10131, 43975, 743, 15651, 8564, 13532, 393, 25412]",1.0,32,sast_risk,16,Hardcoded provider URI may expose sensitive paths or configurations,Low,32,,[]
✅ Best Practice: Use constants or configuration files for repeated values like mem_cache_size_limit,"[26486, 227, 6705, 19939, 25, 5765, 38491, 393, 8398, 3696, 329, 5100, 3815, 588, 1066, 62, 23870, 62, 7857, 62, 32374]",1.0,32,best_practice,16,Use constants or configuration files for repeated values like mem_cache_size_limit,,32,,[]
🧠 ML Signal: Custom expression provider configuration can indicate specific data processing needs,"[8582, 100, 254, 10373, 26484, 25, 8562, 5408, 10131, 8398, 460, 7603, 2176, 1366, 7587, 2476]",0.5,32,ml_signal,16,Custom expression provider configuration can indicate specific data processing needs,,32,,[]
🧠 ML Signal: Custom feature provider configuration can indicate specific feature extraction needs,"[8582, 100, 254, 10373, 26484, 25, 8562, 3895, 10131, 8398, 460, 7603, 2176, 3895, 22236, 2476]",0.5,57,ml_signal,34,Custom feature provider configuration can indicate specific feature extraction needs,,32,"                ""class"": ""LocalDatasetProvider"",","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 366, 4871, 1298, 366, 14565, 27354, 292, 316, 29495, 1600]"
🧠 ML Signal: Custom dataset provider configuration can indicate specific dataset handling requirements,"[8582, 100, 254, 10373, 26484, 25, 8562, 27039, 10131, 8398, 460, 7603, 2176, 27039, 9041, 5359]",0.5,82,ml_signal,34,Custom dataset provider configuration can indicate specific dataset handling requirements,,57,"                ""class"": ""LocalDatasetProvider"",","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 366, 4871, 1298, 366, 14565, 27354, 292, 316, 29495, 1600]"
🧠 ML Signal: Initialization of stocks_list with specific stock codes can indicate a pattern for stock selection,"[8582, 100, 254, 10373, 26484, 25, 20768, 1634, 286, 14420, 62, 4868, 351, 2176, 4283, 12416, 460, 7603, 257, 3912, 329, 4283, 6356]",1.0,92,ml_signal,43,Initialization of stocks_list with specific stock codes can indicate a pattern for stock selection,,82,    def test_basic(self):,"[220, 220, 220, 825, 1332, 62, 35487, 7, 944, 2599]"
"🧠 ML Signal: Function name suggests this is a test case, useful for identifying test patterns","[8582, 100, 254, 10373, 26484, 25, 15553, 1438, 5644, 428, 318, 257, 1332, 1339, 11, 4465, 329, 13720, 1332, 7572]",0.5,138,ml_signal,36,"Function name suggests this is a test case, useful for identifying test patterns",,92,"                    ""align_time"": False,  # Order book is not fixed, so it can't be align to a shared fixed frequency calendar","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 366, 31494, 62, 2435, 1298, 10352, 11, 220, 1303, 8284, 1492, 318, 407, 5969, 11, 523, 340, 460, 470, 307, 10548, 284, 257, 4888, 5969, 8373, 11845]"
⚠️ SAST Risk (Low): Printing data frames can expose sensitive data in logs,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 44118, 1366, 13431, 460, 15651, 8564, 1366, 287, 17259]",0.5,164,sast_risk,44,Printing data frames can expose sensitive data in logs,Low,138,        # NOTE: this data contains a lot of zeros in $askX and $bidX,"[220, 220, 220, 220, 220, 220, 220, 1303, 24550, 25, 428, 1366, 4909, 257, 1256, 286, 1976, 27498, 287, 720, 2093, 55, 290, 720, 14065, 55]"
🧠 ML Signal: Use of a method named 'features' suggests feature extraction or data transformation,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 257, 2446, 3706, 705, 40890, 6, 5644, 3895, 22236, 393, 1366, 13389]",0.5,177,ml_signal,45,Use of a method named 'features' suggests feature extraction or data transformation,,164,        df = D.features(,"[220, 220, 220, 220, 220, 220, 220, 47764, 796, 360, 13, 40890, 7]"
⚠️ SAST Risk (Low): Printing data frames can expose sensitive data in logs,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 44118, 1366, 13431, 460, 15651, 8564, 1366, 287, 17259]",0.5,207,sast_risk,47,Printing data frames can expose sensitive data in logs,Low,177,"            fields=[""$ask1"", ""$ask2"", ""$bid1"", ""$bid2""],","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 7032, 28, 14692, 3, 2093, 16, 1600, 17971, 2093, 17, 1600, 17971, 14065, 16, 1600, 17971, 14065, 17, 33116]"
"🧠 ML Signal: Function definition with a specific naming pattern, useful for identifying test functions","[8582, 100, 254, 10373, 26484, 25, 15553, 6770, 351, 257, 2176, 19264, 3912, 11, 4465, 329, 13720, 1332, 5499]",0.5,224,ml_signal,48,"Function definition with a specific naming pattern, useful for identifying test functions",,207,"            freq=""ticks"",","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 2030, 80, 2625, 83, 3378, 1600]"
"🧠 ML Signal: Use of a method that extracts features, indicating data processing or transformation","[8582, 100, 254, 10373, 26484, 25, 5765, 286, 257, 2446, 326, 32139, 3033, 11, 12739, 1366, 7587, 393, 13389]",1.0,241,ml_signal,48,"Use of a method that extracts features, indicating data processing or transformation",,224,"            freq=""ticks"",","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 2030, 80, 2625, 83, 3378, 1600]"
"🧠 ML Signal: Use of a specific resampling method, indicating time series data manipulation","[8582, 100, 254, 10373, 26484, 25, 5765, 286, 257, 2176, 581, 321, 11347, 2446, 11, 12739, 640, 2168, 1366, 17512]",0.5,273,ml_signal,55,"Use of a specific resampling method, indicating time series data manipulation",,241,"        df = D.features(self.stocks_list, fields=[""$ask1""], freq=""ticks"")","[220, 220, 220, 220, 220, 220, 220, 47764, 796, 360, 13, 40890, 7, 944, 13, 29522, 62, 4868, 11, 7032, 28, 14692, 3, 2093, 16, 33116, 2030, 80, 2625, 83, 3378, 4943]"
⚠️ SAST Risk (Low): Printing data frames can expose sensitive data in logs,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 44118, 1366, 13431, 460, 15651, 8564, 1366, 287, 17259]",1.0,273,sast_risk,57,Printing data frames can expose sensitive data in logs,Low,273,,[]
🧠 ML Signal: Use of a method named 'features' suggests a pattern for feature extraction in data processing,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 257, 2446, 3706, 705, 40890, 6, 5644, 257, 3912, 329, 3895, 22236, 287, 1366, 7587]",0.5,273,ml_signal,57,Use of a method named 'features' suggests a pattern for feature extraction in data processing,,273,,[]
🧠 ML Signal: Use of 'self.stocks_list' indicates a pattern of using instance variables for data input,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 705, 944, 13, 29522, 62, 4868, 6, 9217, 257, 3912, 286, 1262, 4554, 9633, 329, 1366, 5128]",0.5,273,ml_signal,57,Use of 'self.stocks_list' indicates a pattern of using instance variables for data input,,273,,[]
🧠 ML Signal: Use of 'fields' parameter suggests a pattern for selecting specific data attributes,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 705, 25747, 6, 11507, 5644, 257, 3912, 329, 17246, 2176, 1366, 12608]",0.5,293,ml_signal,64,Use of 'fields' parameter suggests a pattern for selecting specific data attributes,,273,"            end_time=""20210101"",","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 886, 62, 2435, 2625, 1238, 2481, 486, 486, 1600]"
🧠 ML Signal: Use of 'freq' parameter indicates a pattern for specifying data granularity,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 705, 19503, 80, 6, 11507, 9217, 257, 3912, 329, 31577, 1366, 19468, 33737]",0.5,313,ml_signal,64,Use of 'freq' parameter indicates a pattern for specifying data granularity,,293,"            end_time=""20210101"",","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 886, 62, 2435, 2625, 1238, 2481, 486, 486, 1600]"
🧠 ML Signal: Use of 'start_time' and 'end_time' parameters suggests a pattern for time-bounded data queries,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 705, 9688, 62, 2435, 6, 290, 705, 437, 62, 2435, 6, 10007, 5644, 257, 3912, 329, 640, 12, 65, 6302, 1366, 20743]",0.5,321,ml_signal,65,Use of 'start_time' and 'end_time' parameters suggests a pattern for time-bounded data queries,,313,        ),"[220, 220, 220, 220, 220, 220, 220, 1267]"
⚠️ SAST Risk (Low): Printing data frames can expose sensitive data in logs,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 44118, 1366, 13431, 460, 15651, 8564, 1366, 287, 17259]",1.0,332,sast_risk,66,Printing data frames can expose sensitive data in logs,Low,321,        print(df),"[220, 220, 220, 220, 220, 220, 220, 3601, 7, 7568, 8]"
🧠 ML Signal: Usage of a method that fetches features from a data source,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 257, 2446, 326, 11351, 2052, 3033, 422, 257, 1366, 2723]",1.0,343,ml_signal,66,Usage of a method that fetches features from a data source,,332,        print(df),"[220, 220, 220, 220, 220, 220, 220, 3601, 7, 7568, 8]"
