annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
✅ Best Practice: Centralized configuration for logging settings improves maintainability.,"[26486, 227, 6705, 19939, 25, 5694, 1143, 8398, 329, 18931, 6460, 19575, 5529, 1799, 13]",1.0,15,best_practice,17,Centralized configuration for logging settings improves maintainability.,,0,from vnpy.trader.event import EVENT_CONTRACT,"[6738, 410, 77, 9078, 13, 2213, 5067, 13, 15596, 1330, 49261, 62, 10943, 5446, 10659]"
⚠️ SAST Risk (Medium): Storing sensitive information like username and password in plaintext is insecure.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 31205, 2599, 520, 3255, 8564, 1321, 588, 20579, 290, 9206, 287, 8631, 5239, 318, 31955, 13]",1.0,35,sast_risk,19,Storing sensitive information like username and password in plaintext is insecure.,Medium,15,# 加载VeighNa插件模块,"[2, 10263, 232, 254, 164, 121, 121, 26979, 394, 26705, 162, 237, 240, 20015, 35050, 101, 94, 161, 251, 245]"
🧠 ML Signal: Usage of specific exchanges can indicate user preferences or trading behavior.,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 2176, 14525, 460, 7603, 2836, 15387, 393, 7313, 4069, 13]",1.0,48,ml_signal,34,Usage of specific exchanges can indicate user preferences or trading behavior.,,35,"ctp_setting: dict[str, str] = {","[310, 79, 62, 33990, 25, 8633, 58, 2536, 11, 965, 60, 796, 1391]"
🧠 ML Signal: Usage of specific products can indicate user preferences or trading behavior.,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 2176, 3186, 460, 7603, 2836, 15387, 393, 7313, 4069, 13]",1.0,96,ml_signal,35,Usage of specific products can indicate user preferences or trading behavior.,,48,"    ""用户名"": ""888888"",                       # SimNow账户名","[220, 220, 220, 366, 18796, 101, 22755, 115, 28938, 235, 1298, 366, 3459, 3459, 3459, 1600, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 1303, 3184, 3844, 164, 112, 99, 22755, 115, 28938, 235]"
✅ Best Practice: Type annotations improve code readability and maintainability,"[26486, 227, 6705, 19939, 25, 5994, 37647, 2987, 2438, 1100, 1799, 290, 5529, 1799]",1.0,96,best_practice,43,Type annotations improve code readability and maintainability,,96,,[]
✅ Best Practice: Type annotations improve code readability and maintainability,"[26486, 227, 6705, 19939, 25, 5994, 37647, 2987, 2438, 1100, 1799, 290, 5529, 1799]",1.0,120,best_practice,45,Type annotations improve code readability and maintainability,,96,# 要录制数据的交易所列表,"[2, 5525, 99, 223, 37605, 243, 26344, 35050, 243, 108, 162, 235, 106, 21410, 12859, 97, 23626, 241, 33699, 222, 26344, 245, 26193, 101]"
🧠 ML Signal: Usage of add_gateway method indicates integration with external systems,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 751, 62, 10494, 1014, 2446, 9217, 11812, 351, 7097, 3341]",1.0,133,ml_signal,47,Usage of add_gateway method indicates integration with external systems,,120,recording_exchanges: list[Exchange] = [,"[8344, 1284, 62, 1069, 36653, 25, 1351, 58, 3109, 3803, 60, 796, 685]"
✅ Best Practice: Type annotations improve code readability and maintainability,"[26486, 227, 6705, 19939, 25, 5994, 37647, 2987, 2438, 1100, 1799, 290, 5529, 1799]",1.0,172,best_practice,48,Type annotations improve code readability and maintainability,,133,"    Exchange.CFFEX,          # 中国金融期货交易所","[220, 220, 220, 12516, 13, 34, 5777, 6369, 11, 220, 220, 220, 220, 220, 220, 220, 220, 220, 1303, 220, 40792, 32368, 121, 34932, 239, 164, 252, 235, 17312, 253, 164, 112, 100, 12859, 97, 23626, 241, 33699, 222]"
✅ Best Practice: Type hinting for contract variable improves code readability and maintainability,"[26486, 227, 6705, 19939, 25, 5994, 9254, 278, 329, 2775, 7885, 19575, 2438, 1100, 1799, 290, 5529, 1799]",0.5,172,best_practice,55,Type hinting for contract variable improves code readability and maintainability,,172,,[]
🧠 ML Signal: Usage of conditional checks to filter data based on predefined criteria,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 26340, 8794, 284, 8106, 1366, 1912, 319, 2747, 18156, 9987]",0.5,172,ml_signal,56,Usage of conditional checks to filter data based on predefined criteria,,172,,[]
