annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
"✅ Best Practice: Grouping imports by their source (standard library, third-party, local) improves readability.","[26486, 227, 6705, 19939, 25, 4912, 278, 17944, 416, 511, 2723, 357, 20307, 5888, 11, 2368, 12, 10608, 11, 1957, 8, 19575, 1100, 1799, 13]",1.0,4,best_practice,4,"Grouping imports by their source (standard library, third-party, local) improves readability.",,0,from typing import Type,"[6738, 19720, 1330, 5994]"
✅ Best Practice: Using a logger instead of print statements for logging is a best practice.,"[26486, 227, 6705, 19939, 25, 8554, 257, 49706, 2427, 286, 3601, 6299, 329, 18931, 318, 257, 1266, 3357, 13]",0.5,22,best_practice,18,Using a logger instead of print statements for logging is a best practice.,,4,from zvt.utils.time_utils import date_time_by_interval,"[6738, 1976, 36540, 13, 26791, 13, 2435, 62, 26791, 1330, 3128, 62, 2435, 62, 1525, 62, 3849, 2100]"
⚠️ SAST Risk (Low): Potential for SQL injection if entity_ids are not properly sanitized,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 32480, 329, 16363, 16954, 611, 9312, 62, 2340, 389, 407, 6105, 5336, 36951]",0.5,33,sast_risk,34,Potential for SQL injection if entity_ids are not properly sanitized,Low,22,"    group_by_tag=True,","[220, 220, 220, 1448, 62, 1525, 62, 12985, 28, 17821, 11]"
✅ Best Practice: Use list comprehension for filtering entities,"[26486, 227, 6705, 19939, 25, 5765, 1351, 35915, 329, 25431, 12066]",0.5,41,best_practice,38,Use list comprehension for filtering entities,,33,    if entity_ids:,"[220, 220, 220, 611, 9312, 62, 2340, 25]"
"⚠️ SAST Risk (Low): Assertion could be disabled in production, leading to unexpected behavior","[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 2195, 861, 295, 714, 307, 10058, 287, 3227, 11, 3756, 284, 10059, 4069]",0.5,67,sast_risk,42,"Assertion could be disabled in production, leading to unexpected behavior",Low,41,        entities = [entity for entity in entities if entity.entity_id in entity_ids],"[220, 220, 220, 220, 220, 220, 220, 12066, 796, 685, 26858, 329, 9312, 287, 12066, 611, 9312, 13, 26858, 62, 312, 287, 9312, 62, 2340, 60]"
🧠 ML Signal: Recording stock data could be used for predictive modeling,"[8582, 100, 254, 10373, 26484, 25, 43905, 4283, 1366, 714, 307, 973, 329, 33344, 21128]",0.5,93,ml_signal,42,Recording stock data could be used for predictive modeling,,67,        entities = [entity for entity in entities if entity.entity_id in entity_ids],"[220, 220, 220, 220, 220, 220, 220, 12066, 796, 685, 26858, 329, 9312, 287, 12066, 611, 9312, 13, 26858, 62, 312, 287, 9312, 62, 2340, 60]"
🧠 ML Signal: Grouping stocks by topic could be used for topic modeling,"[8582, 100, 254, 10373, 26484, 25, 4912, 278, 14420, 416, 7243, 714, 307, 973, 329, 7243, 21128]",0.5,114,ml_signal,53,Grouping stocks by topic could be used for topic modeling,,93,"                day_data=True,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 1110, 62, 7890, 28, 17821, 11]"
⚠️ SAST Risk (Low): Email sending could be abused for spam if not properly secured,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 9570, 7216, 714, 307, 15519, 329, 18084, 611, 407, 6105, 13659]",0.5,131,sast_risk,57,Email sending could be abused for spam if not properly secured,Low,114,            logger.info(msg),"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 49706, 13, 10951, 7, 19662, 8]"
🧠 ML Signal: Grouping stocks by tag could be used for classification tasks,"[8582, 100, 254, 10373, 26484, 25, 4912, 278, 14420, 416, 7621, 714, 307, 973, 329, 17923, 8861]",0.5,131,ml_signal,59,Grouping stocks by tag could be used for classification tasks,,131,,[]
🧠 ML Signal: Adding to eastmoney could be used for tracking or recommendation systems,"[8582, 100, 254, 10373, 26484, 25, 18247, 284, 7627, 26316, 714, 307, 973, 329, 9646, 393, 15602, 3341]",0.5,131,ml_signal,83,Adding to eastmoney could be used for tracking or recommendation systems,,131,,[]
