annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
✅ Best Practice: Grouping imports from the same module together improves readability.,"[26486, 227, 6705, 19939, 25, 4912, 278, 17944, 422, 262, 976, 8265, 1978, 19575, 1100, 1799, 13]",0.5,6,best_practice,2,Grouping imports from the same module together improves readability.,,0,from sqlalchemy import func,"[6738, 44161, 282, 26599, 1330, 25439]"
✅ Best Practice: Importing specific functions or classes instead of the entire module can improve code clarity and reduce memory usage.,"[26486, 227, 6705, 19939, 25, 17267, 278, 2176, 5499, 393, 6097, 2427, 286, 262, 2104, 8265, 460, 2987, 2438, 16287, 290, 4646, 4088, 8748, 13]",0.5,16,best_practice,6,Importing specific functions or classes instead of the entire module can improve code clarity and reduce memory usage.,,6,"from zvt.domain import Stock, BlockStock","[6738, 1976, 36540, 13, 27830, 1330, 10500, 11, 9726, 26207]"
⚠️ SAST Risk (Medium): Using json_extract with user-controlled input can lead to SQL injection if not properly sanitized.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 31205, 2599, 8554, 33918, 62, 2302, 974, 351, 2836, 12, 14401, 5128, 460, 1085, 284, 16363, 16954, 611, 407, 6105, 5336, 36951, 13]",0.5,28,sast_risk,7,Using json_extract with user-controlled input can lead to SQL injection if not properly sanitized.,Medium,16,from zvt.recorders.em import em_api,"[6738, 1976, 36540, 13, 8344, 6361, 13, 368, 1330, 795, 62, 15042]"
✅ Best Practice: Consider using parameterized queries to prevent SQL injection.,"[26486, 227, 6705, 19939, 25, 12642, 1262, 11507, 1143, 20743, 284, 2948, 16363, 16954, 13]",0.5,42,best_practice,8,Consider using parameterized queries to prevent SQL injection.,,28,from zvt.tag.tag_schemas import StockTags,"[6738, 1976, 36540, 13, 12985, 13, 12985, 62, 1416, 4411, 292, 1330, 10500, 36142]"
🧠 ML Signal: Usage of JSON path expressions in queries can indicate complex data structures.,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 19449, 3108, 14700, 287, 20743, 460, 7603, 3716, 1366, 8573, 13]",0.5,47,ml_signal,11,Usage of JSON path expressions in queries can indicate complex data structures.,,42,def query_json():,"[4299, 12405, 62, 17752, 33529]"
✅ Best Practice: Use logging instead of print statements for better control over output and log levels.,"[26486, 227, 6705, 19939, 25, 5765, 18931, 2427, 286, 3601, 6299, 329, 1365, 1630, 625, 5072, 290, 2604, 2974, 13]",1.0,59,best_practice,13,Use logging instead of print statements for better control over output and log levels.,,47,    df = StockTags.query_data(,"[220, 220, 220, 47764, 796, 10500, 36142, 13, 22766, 62, 7890, 7]"
"🧠 ML Signal: Function definition with no parameters, indicating a potential pattern for data retrieval functions","[8582, 100, 254, 10373, 26484, 25, 15553, 6770, 351, 645, 10007, 11, 12739, 257, 2785, 3912, 329, 1366, 45069, 5499]",1.0,59,ml_signal,12,"Function definition with no parameters, indicating a potential pattern for data retrieval functions",,59,,[]
🧠 ML Signal: Querying a database table with specific filters and columns,"[8582, 100, 254, 10373, 26484, 25, 2264, 263, 1112, 257, 6831, 3084, 351, 2176, 16628, 290, 15180]",0.5,109,ml_signal,14,Querying a database table with specific filters and columns,,59,"        filters=[func.json_extract(StockTags.sub_tags, '$.""低空经济""') != None], columns=[StockTags.sub_tags]","[220, 220, 220, 220, 220, 220, 220, 16628, 41888, 20786, 13, 17752, 62, 2302, 974, 7, 26207, 36142, 13, 7266, 62, 31499, 11, 705, 3, 526, 19526, 236, 163, 102, 118, 163, 119, 237, 38184, 236, 1, 11537, 14512, 6045, 4357, 15180, 41888, 26207, 36142, 13, 7266, 62, 31499, 60]"
⚠️ SAST Risk (Low): Potential for SQL injection if filters or columns are not properly sanitized,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 32480, 329, 16363, 16954, 611, 16628, 393, 15180, 389, 407, 6105, 5336, 36951]",1.0,113,sast_risk,15,Potential for SQL injection if filters or columns are not properly sanitized,Low,109,    ),"[220, 220, 220, 1267]"
"🧠 ML Signal: Converting a DataFrame column to a list, indicating a common data transformation pattern","[8582, 100, 254, 10373, 26484, 25, 35602, 889, 257, 6060, 19778, 5721, 284, 257, 1351, 11, 12739, 257, 2219, 1366, 13389, 3912]",1.0,113,ml_signal,17,"Converting a DataFrame column to a list, indicating a common data transformation pattern",,113,,[]
