annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
🧠 ML Signal: Importing specific modules from a package,"[8582, 100, 254, 10373, 26484, 25, 17267, 278, 2176, 13103, 422, 257, 5301]",0.5,0,ml_signal,5,Importing specific modules from a package,,0,,[]
🧠 ML Signal: Accessing settings from a configuration module,"[8582, 100, 254, 10373, 26484, 25, 8798, 278, 6460, 422, 257, 8398, 8265]",0.5,13,ml_signal,7,Accessing settings from a configuration module,,0,from vnpy.trader.setting import SETTINGS,"[6738, 410, 77, 9078, 13, 2213, 5067, 13, 33990, 1330, 25823, 51, 20754]"
🧠 ML Signal: Modifying configuration settings,"[8582, 100, 254, 10373, 26484, 25, 3401, 4035, 8398, 6460]",0.5,13,ml_signal,15,Modifying configuration settings,,13,,[]
⚠️ SAST Risk (Low): Storing sensitive information in plain text,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 520, 3255, 8564, 1321, 287, 8631, 2420]",0.5,13,sast_risk,15,Storing sensitive information in plain text,Low,13,,[]
🧠 ML Signal: Defining constants for time intervals,"[8582, 100, 254, 10373, 26484, 25, 2896, 3191, 38491, 329, 640, 20016]",0.5,13,ml_signal,32,Defining constants for time intervals,,13,,[]
✅ Best Practice: Consider adding a docstring to describe the function's purpose and parameters,"[26486, 227, 6705, 19939, 25, 12642, 4375, 257, 2205, 8841, 284, 6901, 262, 2163, 338, 4007, 290, 10007]",0.5,29,best_practice,29,Consider adding a docstring to describe the function's purpose and parameters,,13,"    ""产品信息"": """"","[220, 220, 220, 366, 12859, 100, 161, 241, 223, 46479, 94, 162, 223, 107, 1298, 13538]"
"⚠️ SAST Risk (Low): Ensure DAY_START, DAY_END, NIGHT_START, and NIGHT_END are properly validated and defined","[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 48987, 24644, 62, 2257, 7227, 11, 24644, 62, 10619, 11, 37707, 62, 2257, 7227, 11, 290, 37707, 62, 10619, 389, 6105, 31031, 290, 5447]",0.5,30,sast_risk,30,"Ensure DAY_START, DAY_END, NIGHT_START, and NIGHT_END are properly validated and defined",Low,29,},[92]
"✅ Best Practice: Use consistent comparison operators (e.g., <= and >=) for clarity","[26486, 227, 6705, 19939, 25, 5765, 6414, 7208, 12879, 357, 68, 13, 70, 1539, 19841, 290, 18189, 8, 329, 16287]",0.5,41,best_practice,33,"Use consistent comparison operators (e.g., <= and >=) for clarity",,30,# Chinese futures market trading period (day/night),"[2, 3999, 25650, 1910, 7313, 2278, 357, 820, 14, 3847, 8]"
🧠 ML Signal: Modifying global settings,"[8582, 100, 254, 10373, 26484, 25, 3401, 4035, 3298, 6460]",1.0,41,ml_signal,44,Modifying global settings,,41,,[]
🧠 ML Signal: Event-driven architecture,"[8582, 100, 254, 10373, 26484, 25, 8558, 12, 15808, 10959]",1.0,46,ml_signal,46,Event-driven architecture,,41,    if (,"[220, 220, 220, 611, 357]"
🧠 ML Signal: Dependency injection pattern,"[8582, 100, 254, 10373, 26484, 25, 37947, 1387, 16954, 3912]",1.0,64,ml_signal,48,Dependency injection pattern,,46,        or (current_time >= NIGHT_START),"[220, 220, 220, 220, 220, 220, 220, 393, 357, 14421, 62, 2435, 18189, 37707, 62, 2257, 7227, 8]"
🧠 ML Signal: Plugin or extension pattern,"[8582, 100, 254, 10373, 26484, 25, 42636, 393, 7552, 3912]",0.5,68,ml_signal,50,Plugin or extension pattern,,64,    ):,"[220, 220, 220, 15179]"
🧠 ML Signal: Plugin or extension pattern,"[8582, 100, 254, 10373, 26484, 25, 42636, 393, 7552, 3912]",0.5,68,ml_signal,52,Plugin or extension pattern,,68,,[]
🧠 ML Signal: Logging usage,"[8582, 100, 254, 10373, 26484, 25, 5972, 2667, 8748]",1.0,68,ml_signal,54,Logging usage,,68,,[]
🧠 ML Signal: Dependency retrieval pattern,"[8582, 100, 254, 10373, 26484, 25, 37947, 1387, 45069, 3912]",1.0,76,ml_signal,56,Dependency retrieval pattern,,68,def run_child() -> None:,"[4299, 1057, 62, 9410, 3419, 4613, 6045, 25]"
🧠 ML Signal: Event registration pattern,"[8582, 100, 254, 10373, 26484, 25, 8558, 9352, 3912]",1.0,85,ml_signal,58,Event registration pattern,,76,    Running in the child process.,"[220, 220, 220, 18162, 287, 262, 1200, 1429, 13]"
🧠 ML Signal: Logging usage,"[8582, 100, 254, 10373, 26484, 25, 5972, 2667, 8748]",1.0,98,ml_signal,60,Logging usage,,85,"    SETTINGS[""log.file""] = True","[220, 220, 220, 25823, 51, 20754, 14692, 6404, 13, 7753, 8973, 796, 6407]"
⚠️ SAST Risk (Medium): Potentially insecure connection setup,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 31205, 2599, 6902, 3746, 31955, 4637, 9058]",1.0,111,sast_risk,62,Potentially insecure connection setup,Medium,98,    event_engine: EventEngine = EventEngine(),"[220, 220, 220, 1785, 62, 18392, 25, 8558, 13798, 796, 8558, 13798, 3419]"
🧠 ML Signal: Logging usage,"[8582, 100, 254, 10373, 26484, 25, 5972, 2667, 8748]",1.0,128,ml_signal,64,Logging usage,,111,    main_engine.add_gateway(CtpGateway),"[220, 220, 220, 1388, 62, 18392, 13, 2860, 62, 10494, 1014, 7, 33707, 79, 22628, 1014, 8]"
⚠️ SAST Risk (Low): Arbitrary sleep can lead to performance issues,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 33619, 11619, 3993, 460, 1085, 284, 2854, 2428]",1.0,156,sast_risk,66,Arbitrary sleep can lead to performance issues,Low,128,"    main_engine.write_log(""主引擎创建成功"")","[220, 220, 220, 1388, 62, 18392, 13, 13564, 62, 6404, 7203, 10310, 119, 28156, 243, 162, 241, 236, 26344, 249, 161, 119, 118, 22755, 238, 27950, 253, 4943]"
🧠 ML Signal: Initialization pattern,"[8582, 100, 254, 10373, 26484, 25, 20768, 1634, 3912]",1.0,186,ml_signal,68,Initialization pattern,,156,"    log_engine: LogEngine = main_engine.get_engine(""log"")       # type: ignore","[220, 220, 220, 2604, 62, 18392, 25, 5972, 13798, 796, 1388, 62, 18392, 13, 1136, 62, 18392, 7203, 6404, 4943, 220, 220, 220, 220, 220, 220, 1303, 2099, 25, 8856]"
