annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
✅ Best Practice: Grouping imports from the same module together improves readability.,"[26486, 227, 6705, 19939, 25, 4912, 278, 17944, 422, 262, 976, 8265, 1978, 19575, 1100, 1799, 13]",1.0,11,best_practice,2,Grouping imports from the same module together improves readability.,,0,from zvt.misc.zhdate import ZhDate,"[6738, 1976, 36540, 13, 44374, 13, 23548, 4475, 1330, 10511, 10430]"
✅ Best Practice: Use of default parameter values for flexibility,"[26486, 227, 6705, 19939, 25, 5765, 286, 4277, 11507, 3815, 329, 13688]",1.0,11,best_practice,4,Use of default parameter values for flexibility,,11,,[]
🧠 ML Signal: Extracting month from date for conditional logic,"[8582, 100, 254, 10373, 26484, 25, 29677, 278, 1227, 422, 3128, 329, 26340, 9156]",1.0,16,ml_signal,9,Extracting month from date for conditional logic,,11,    else:,"[220, 220, 220, 2073, 25]"
🧠 ML Signal: Collecting information messages in a list,"[8582, 100, 254, 10373, 26484, 25, 9745, 278, 1321, 6218, 287, 257, 1351]",0.5,16,ml_signal,11,Collecting information messages in a list,,16,,[]
🧠 ML Signal: Appending specific messages based on conditions,"[8582, 100, 254, 10373, 26484, 25, 2034, 1571, 2176, 6218, 1912, 319, 3403]",1.0,16,ml_signal,14,Appending specific messages based on conditions,,16,,[]
⚠️ SAST Risk (Low): Potential timezone issues with date calculations,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 32480, 640, 11340, 2428, 351, 3128, 16765]",0.5,53,sast_risk,17,Potential timezone issues with date calculations,Low,16,"        infos.append(""业绩预告期，注意排雷"")","[220, 220, 220, 220, 220, 220, 220, 1167, 418, 13, 33295, 7203, 10310, 248, 163, 119, 102, 165, 95, 226, 37772, 232, 17312, 253, 171, 120, 234, 37345, 101, 35707, 237, 162, 236, 240, 37239, 115, 4943]"
🧠 ML Signal: Use of lunar calendar for date calculations,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 25572, 11845, 329, 3128, 16765]",1.0,71,ml_signal,22,Use of lunar calendar for date calculations,,53,        if 0 < distance < consider_future_days:,"[220, 220, 220, 220, 220, 220, 220, 611, 657, 1279, 5253, 1279, 2074, 62, 37443, 62, 12545, 25]"
🧠 ML Signal: Joining list of messages into a single string,"[8582, 100, 254, 10373, 26484, 25, 5302, 3191, 1351, 286, 6218, 656, 257, 2060, 4731]",1.0,93,ml_signal,46,Joining list of messages into a single string,,71,"        distance = count_interval(the_date, wuyi)","[220, 220, 220, 220, 220, 220, 220, 5253, 796, 954, 62, 3849, 2100, 7, 1169, 62, 4475, 11, 266, 4669, 72, 8]"
✅ Best Practice: Use of dictionary to return multiple values,"[26486, 227, 6705, 19939, 25, 5765, 286, 22155, 284, 1441, 3294, 3815]",1.0,100,best_practice,43,Use of dictionary to return multiple values,,93,    # 五一,"[220, 220, 220, 1303, 220, 49390, 31660]"
🧠 ML Signal: Common pattern for script entry point,"[8582, 100, 254, 10373, 26484, 25, 8070, 3912, 329, 4226, 5726, 966]",1.0,122,ml_signal,46,Common pattern for script entry point,,100,"        distance = count_interval(the_date, wuyi)","[220, 220, 220, 220, 220, 220, 220, 5253, 796, 954, 62, 3849, 2100, 7, 1169, 62, 4475, 11, 266, 4669, 72, 8]"
✅ Best Practice: Use of __all__ to define public API of the module,"[26486, 227, 6705, 19939, 25, 5765, 286, 11593, 439, 834, 284, 8160, 1171, 7824, 286, 262, 8265]",1.0,144,best_practice,46,Use of __all__ to define public API of the module,,122,"        distance = count_interval(the_date, wuyi)","[220, 220, 220, 220, 220, 220, 220, 5253, 796, 954, 62, 3849, 2100, 7, 1169, 62, 4475, 11, 266, 4669, 72, 8]"
