annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
✅ Best Practice: Grouping imports from the same module together improves readability.,"[26486, 227, 6705, 19939, 25, 4912, 278, 17944, 422, 262, 976, 8265, 1978, 19575, 1100, 1799, 13]",1.0,6,best_practice,2,Grouping imports from the same module together improves readability.,,0,import pandas as pd,"[11748, 19798, 292, 355, 279, 67]"
✅ Best Practice: Grouping imports from the same module together improves readability.,"[26486, 227, 6705, 19939, 25, 4912, 278, 17944, 422, 262, 976, 8265, 1978, 19575, 1100, 1799, 13]",1.0,19,best_practice,4,Grouping imports from the same module together improves readability.,,6,from zvt.contract.api import df_to_db,"[6738, 1976, 36540, 13, 28484, 13, 15042, 1330, 47764, 62, 1462, 62, 9945]"
✅ Best Practice: Grouping imports from the same module together improves readability.,"[26486, 227, 6705, 19939, 25, 4912, 278, 17944, 422, 262, 976, 8265, 1978, 19575, 1100, 1799, 13]",1.0,26,best_practice,6,Grouping imports from the same module together improves readability.,,19,from zvt.domain import Stock,"[6738, 1976, 36540, 13, 27830, 1330, 10500]"
✅ Best Practice: Grouping imports from the same module together improves readability.,"[26486, 227, 6705, 19939, 25, 4912, 278, 17944, 422, 262, 976, 8265, 1978, 19575, 1100, 1799, 13]",1.0,38,best_practice,8,Grouping imports from the same module together improves readability.,,26,from zvt.recorders.em import em_api,"[6738, 1976, 36540, 13, 8344, 6361, 13, 368, 1330, 795, 62, 15042]"
✅ Best Practice: Grouping imports from the same module together improves readability.,"[26486, 227, 6705, 19939, 25, 4912, 278, 17944, 422, 262, 976, 8265, 1978, 19575, 1100, 1799, 13]",1.0,38,best_practice,10,Grouping imports from the same module together improves readability.,,38,,[]
✅ Best Practice: Grouping imports from the same module together improves readability.,"[26486, 227, 6705, 19939, 25, 4912, 278, 17944, 422, 262, 976, 8265, 1978, 19575, 1100, 1799, 13]",1.0,52,best_practice,12,Grouping imports from the same module together improves readability.,,38,class EMStockNewsRecorder(FixedCycleDataRecorder):,"[4871, 17228, 26207, 9980, 6690, 2875, 7, 13715, 20418, 2375, 6601, 6690, 2875, 2599]"
🧠 ML Signal: Hardcoded URLs can indicate a pattern of static resource access.,"[8582, 100, 254, 10373, 26484, 25, 6912, 40976, 32336, 460, 7603, 257, 3912, 286, 9037, 8271, 1895, 13]",0.5,79,ml_signal,9,Hardcoded URLs can indicate a pattern of static resource access.,,52,"from zvt.utils.time_utils import count_interval, now_pd_timestamp, recent_year_date","[6738, 1976, 36540, 13, 26791, 13, 2435, 62, 26791, 1330, 954, 62, 3849, 2100, 11, 783, 62, 30094, 62, 16514, 27823, 11, 2274, 62, 1941, 62, 4475]"
⚠️ SAST Risk (Low): Hardcoded URL may lead to maintenance issues if the URL changes.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 6912, 40976, 10289, 743, 1085, 284, 9262, 2428, 611, 262, 10289, 2458, 13]",1.0,79,sast_risk,10,Hardcoded URL may lead to maintenance issues if the URL changes.,Low,79,,[]
🧠 ML Signal: Hardcoded URLs can indicate a pattern of static resource access.,"[8582, 100, 254, 10373, 26484, 25, 6912, 40976, 32336, 460, 7603, 257, 3912, 286, 9037, 8271, 1895, 13]",0.5,93,ml_signal,12,Hardcoded URLs can indicate a pattern of static resource access.,,79,class EMStockNewsRecorder(FixedCycleDataRecorder):,"[4871, 17228, 26207, 9980, 6690, 2875, 7, 13715, 20418, 2375, 6601, 6690, 2875, 2599]"
⚠️ SAST Risk (Low): Hardcoded URL may lead to maintenance issues if the URL changes.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 6912, 40976, 10289, 743, 1085, 284, 9262, 2428, 611, 262, 10289, 2458, 13]",1.0,125,sast_risk,13,Hardcoded URL may lead to maintenance issues if the URL changes.,Low,93,"    original_page_url = ""https://wap.eastmoney.com/quote/stock/0.002572.html""","[220, 220, 220, 2656, 62, 7700, 62, 6371, 796, 366, 5450, 1378, 86, 499, 13, 23316, 26316, 13, 785, 14, 22708, 14, 13578, 14, 15, 13, 405, 1495, 4761, 13, 6494, 1]"
