annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
✅ Best Practice: Use of try-except for compatibility with different Python versions,"[26486, 227, 6705, 19939, 25, 5765, 286, 1949, 12, 16341, 329, 17764, 351, 1180, 11361, 6300]",0.5,13,best_practice,20,Use of try-except for compatibility with different Python versions,,0,"    from urllib2 import urlopen, Request","[220, 220, 220, 422, 2956, 297, 571, 17, 1330, 19016, 9654, 11, 19390]"
✅ Best Practice: Consider adding type hints for the function parameters and return type for better readability and maintainability.,"[26486, 227, 6705, 19939, 25, 12642, 4375, 2099, 20269, 329, 262, 2163, 10007, 290, 1441, 2099, 329, 1365, 1100, 1799, 290, 5529, 1799, 13]",0.5,26,best_practice,20,Consider adding type hints for the function parameters and return type for better readability and maintainability.,,13,"    from urllib2 import urlopen, Request","[220, 220, 220, 422, 2956, 297, 571, 17, 1330, 19016, 9654, 11, 19390]"
🧠 ML Signal: Usage of default parameter values,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 4277, 11507, 3815]",0.5,51,ml_signal,46,Usage of default parameter values,,26,"               timeToMarket,上市日期","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 640, 2514, 27470, 11, 41468, 30585, 224, 33768, 98, 17312, 253]"
🧠 ML Signal: String manipulation and date formatting,"[8582, 100, 254, 10373, 26484, 25, 10903, 17512, 290, 3128, 33313]",0.5,71,ml_signal,48,String manipulation and date formatting,,51,    wdate = du.last_tddate() if date is None else date,"[220, 220, 220, 266, 4475, 796, 7043, 13, 12957, 62, 83, 1860, 378, 3419, 611, 3128, 318, 6045, 2073, 3128]"
"⚠️ SAST Risk (Low): Hardcoded date comparison, consider using a date library for comparison","[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 6912, 40976, 3128, 7208, 11, 2074, 1262, 257, 3128, 5888, 329, 7208]",0.5,83,sast_risk,50,"Hardcoded date comparison, consider using a date library for comparison",Low,71,    if wdate < '20160809':,"[220, 220, 220, 611, 266, 4475, 1279, 705, 1264, 1899, 34583, 10354]"
🧠 ML Signal: Conditional logic for string formatting,"[8582, 100, 254, 10373, 26484, 25, 9724, 1859, 9156, 329, 4731, 33313]",0.5,116,ml_signal,53,Conditional logic for string formatting,,83,"    request = Request(ct.ALL_STOCK_BASICS_FILE%(datepre, '' if date is None else wdate))","[220, 220, 220, 2581, 796, 19390, 7, 310, 13, 7036, 62, 2257, 11290, 62, 33, 1921, 19505, 62, 25664, 4, 7, 4475, 3866, 11, 10148, 611, 3128, 318, 6045, 2073, 266, 4475, 4008]"
⚠️ SAST Risk (Medium): Potential for format string injection if ct.ALL_STOCK_BASICS_FILE is user-controlled,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 31205, 2599, 32480, 329, 5794, 4731, 16954, 611, 269, 83, 13, 7036, 62, 2257, 11290, 62, 33, 1921, 19505, 62, 25664, 318, 2836, 12, 14401]",0.5,129,sast_risk,55,Potential for format string injection if ct.ALL_STOCK_BASICS_FILE is user-controlled,Medium,116,    text = text.decode('GBK'),"[220, 220, 220, 2420, 796, 2420, 13, 12501, 1098, 10786, 4579, 42, 11537]"
⚠️ SAST Risk (Medium): Network operation without exception handling,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 31205, 2599, 7311, 4905, 1231, 6631, 9041]",0.5,156,sast_risk,57,Network operation without exception handling,Medium,129,"    df = pd.read_csv(StringIO(text), dtype={'code':'object'})","[220, 220, 220, 47764, 796, 279, 67, 13, 961, 62, 40664, 7, 10100, 9399, 7, 5239, 828, 288, 4906, 34758, 6, 8189, 10354, 6, 15252, 6, 30072]"
⚠️ SAST Risk (Low): Decoding with a specific encoding without handling potential exceptions,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 4280, 7656, 351, 257, 2176, 21004, 1231, 9041, 2785, 13269]",0.5,169,sast_risk,58,Decoding with a specific encoding without handling potential exceptions,Low,156,    df = df.set_index('code'),"[220, 220, 220, 47764, 796, 47764, 13, 2617, 62, 9630, 10786, 8189, 11537]"
🧠 ML Signal: Data cleaning by replacing specific substrings,"[8582, 100, 254, 10373, 26484, 25, 6060, 12724, 416, 13586, 2176, 850, 37336]",0.5,182,ml_signal,58,Data cleaning by replacing specific substrings,,169,    df = df.set_index('code'),"[220, 220, 220, 47764, 796, 47764, 13, 2617, 62, 9630, 10786, 8189, 11537]"
