annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
🧠 ML Signal: Importing specific modules from a package indicates usage patterns and dependencies,"[8582, 100, 254, 10373, 26484, 25, 17267, 278, 2176, 13103, 422, 257, 5301, 9217, 8748, 7572, 290, 20086]",0.5,1,ml_signal,8,Importing specific modules from a package indicates usage patterns and dependencies,,0,"""""""",[37811]
🧠 ML Signal: Importing specific modules from a package indicates usage patterns and dependencies,"[8582, 100, 254, 10373, 26484, 25, 17267, 278, 2176, 13103, 422, 257, 5301, 9217, 8748, 7572, 290, 20086]",0.5,10,ml_signal,10,Importing specific modules from a package indicates usage patterns and dependencies,,1,from tushare.util import upass,"[6738, 256, 1530, 533, 13, 22602, 1330, 510, 562]"
🧠 ML Signal: Importing specific modules from a package indicates usage patterns and dependencies,"[8582, 100, 254, 10373, 26484, 25, 17267, 278, 2176, 13103, 422, 257, 5301, 9217, 8748, 7572, 290, 20086]",0.5,10,ml_signal,12,Importing specific modules from a package indicates usage patterns and dependencies,,10,,[]
🧠 ML Signal: Defining constants for column names indicates common data structure usage,"[8582, 100, 254, 10373, 26484, 25, 2896, 3191, 38491, 329, 5721, 3891, 9217, 2219, 1366, 4645, 8748]",0.5,33,ml_signal,13,Defining constants for column names indicates common data structure usage,,10,"PRICE_COLS = ['open', 'close', 'high', 'low', 'pre_close']","[4805, 8476, 62, 25154, 50, 796, 37250, 9654, 3256, 705, 19836, 3256, 705, 8929, 3256, 705, 9319, 3256, 705, 3866, 62, 19836, 20520]"
✅ Best Practice: Use of lambda for simple formatting function improves readability,"[26486, 227, 6705, 19939, 25, 5765, 286, 37456, 329, 2829, 33313, 2163, 19575, 1100, 1799]",1.0,49,best_practice,17,Use of lambda for simple formatting function improves readability,,33,"         'Y': '1YEAR',","[220, 220, 220, 220, 220, 220, 220, 220, 705, 56, 10354, 705, 16, 56, 17133, 3256]"
🧠 ML Signal: Defining frequency mappings indicates common usage patterns for time series data,"[8582, 100, 254, 10373, 26484, 25, 2896, 3191, 8373, 285, 39242, 9217, 2219, 8748, 7572, 329, 640, 2168, 1366]",0.5,58,ml_signal,18,Defining frequency mappings indicates common usage patterns for time series data,,49,         },"[220, 220, 220, 220, 220, 220, 220, 220, 1782]"
✅ Best Practice: Use 'is None' for None checks to improve readability and avoid potential issues with falsy values.,"[26486, 227, 6705, 19939, 25, 5765, 705, 271, 6045, 6, 329, 6045, 8794, 284, 2987, 1100, 1799, 290, 3368, 2785, 2428, 351, 27807, 88, 3815, 13]",1.0,67,best_practice,21,Use 'is None' for None checks to improve readability and avoid potential issues with falsy values.,,58,def pro_api(token=''):,"[4299, 386, 62, 15042, 7, 30001, 28, 7061, 2599]"
⚠️ SAST Risk (Medium): Potential exposure of sensitive information if upass.get_token() is not securely handled.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 31205, 2599, 32480, 7111, 286, 8564, 1321, 611, 510, 562, 13, 1136, 62, 30001, 3419, 318, 407, 30835, 12118, 13]",1.0,148,sast_risk,23,Potential exposure of sensitive information if upass.get_token() is not securely handled.,Medium,67,"    初始化pro API,第一次可以通过ts.set_token('your token')来记录自己的token凭证，临时token可以通过本参数传入","[220, 220, 220, 10263, 230, 251, 34650, 233, 44293, 244, 1676, 7824, 11, 163, 105, 105, 31660, 162, 105, 94, 20998, 107, 20015, 98, 34460, 248, 32573, 229, 912, 13, 2617, 62, 30001, 10786, 14108, 11241, 11537, 30266, 98, 164, 106, 108, 37605, 243, 164, 229, 103, 32432, 109, 21410, 30001, 49035, 255, 46237, 223, 171, 120, 234, 10310, 112, 33768, 114, 30001, 20998, 107, 20015, 98, 34460, 248, 32573, 229, 17312, 105, 20998, 224, 46763, 108, 27670, 254, 17739, 98]"
✅ Best Practice: Use 'is not None' for None checks to improve readability and avoid potential issues with falsy values.,"[26486, 227, 6705, 19939, 25, 5765, 705, 271, 407, 6045, 6, 329, 6045, 8794, 284, 2987, 1100, 1799, 290, 3368, 2785, 2428, 351, 27807, 88, 3815, 13]",1.0,160,best_practice,25,Use 'is not None' for None checks to improve readability and avoid potential issues with falsy values.,,148,    if token == '' or token is None:,"[220, 220, 220, 611, 11241, 6624, 10148, 393, 11241, 318, 6045, 25]"
🧠 ML Signal: Usage of client.DataApi with a token indicates a pattern for API initialization.,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 5456, 13, 6601, 32, 14415, 351, 257, 11241, 9217, 257, 3912, 329, 7824, 37588, 13]",0.5,173,ml_signal,27,Usage of client.DataApi with a token indicates a pattern for API initialization.,,160,    if token is not None and token != '':,"[220, 220, 220, 611, 11241, 318, 407, 6045, 290, 11241, 14512, 10148, 25]"
⚠️ SAST Risk (Low): Generic exception message may not provide enough context for debugging.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 42044, 6631, 3275, 743, 407, 2148, 1576, 4732, 329, 28769, 13]",1.0,190,sast_risk,28,Generic exception message may not provide enough context for debugging.,Low,173,        pro = client.DataApi(token),"[220, 220, 220, 220, 220, 220, 220, 386, 796, 5456, 13, 6601, 32, 14415, 7, 30001, 8]"
✅ Best Practice: Use of strip() and upper()/lower() to standardize input,"[26486, 227, 6705, 19939, 25, 5765, 286, 10283, 3419, 290, 6727, 3419, 14, 21037, 3419, 284, 3210, 1096, 5128]",1.0,195,best_practice,60,Use of strip() and upper()/lower() to standardize input,,190,    ----------,"[220, 220, 220, 24200, 438]"
⚠️ SAST Risk (Low): Potential NoneType call if pro_api is None,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 32480, 6045, 6030, 869, 611, 386, 62, 15042, 318, 6045]",1.0,204,sast_risk,62,Potential NoneType call if pro_api is None,Low,195,    code:代码,"[220, 220, 220, 2438, 25, 47987, 163, 254, 223]"
🧠 ML Signal: Retry pattern for network operations,"[8582, 100, 254, 10373, 26484, 25, 4990, 563, 3912, 329, 3127, 4560]",1.0,208,ml_signal,64,Retry pattern for network operations,,204,    ,"[220, 220, 220, 220]"
✅ Best Practice: Use of strip() and upper()/lower() to standardize input,"[26486, 227, 6705, 19939, 25, 5765, 286, 10283, 3419, 290, 6727, 3419, 14, 21037, 3419, 284, 3210, 1096, 5128]",1.0,212,best_practice,67,Use of strip() and upper()/lower() to standardize input,,208,"    """"""","[220, 220, 220, 37227]"
✅ Best Practice: Use of strip() and upper() to standardize input,"[26486, 227, 6705, 19939, 25, 5765, 286, 10283, 3419, 290, 6727, 3419, 284, 3210, 1096, 5128]",1.0,232,best_practice,69,Use of strip() and upper() to standardize input,,212,    api = pro_api if pro_api is not None else pro_api(),"[220, 220, 220, 40391, 796, 386, 62, 15042, 611, 386, 62, 15042, 318, 407, 6045, 2073, 386, 62, 15042, 3419]"
⚠️ SAST Risk (Low): No validation on API response,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 1400, 21201, 319, 7824, 2882]",0.5,251,sast_risk,73,No validation on API response,Low,232,            asset = asset.strip().upper(),"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 11171, 796, 11171, 13, 36311, 22446, 45828, 3419]"
⚠️ SAST Risk (Low): No validation on API response,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 1400, 21201, 319, 7824, 2882]",0.5,300,sast_risk,76,No validation on API response,Low,251,"                    df = api.daily(ts_code=ts_code, start_date=start_date, end_date=end_date)","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 47764, 796, 40391, 13, 29468, 7, 912, 62, 8189, 28, 912, 62, 8189, 11, 923, 62, 4475, 28, 9688, 62, 4475, 11, 886, 62, 4475, 28, 437, 62, 4475, 8]"
