annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
🧠 ML Signal: Importing pandas indicates data manipulation or analysis tasks,"[8582, 100, 254, 10373, 26484, 25, 17267, 278, 19798, 292, 9217, 1366, 17512, 393, 3781, 8861]",0.5,0,ml_signal,4,Importing pandas indicates data manipulation or analysis tasks,,0,,[]
"✅ Best Practice: Use of @abstractmethod indicates this is an abstract class method, enforcing implementation in subclasses.","[26486, 227, 6705, 19939, 25, 5765, 286, 2488, 397, 8709, 24396, 9217, 428, 318, 281, 12531, 1398, 2446, 11, 26587, 7822, 287, 850, 37724, 13]",1.0,4,best_practice,11,"Use of @abstractmethod indicates this is an abstract class method, enforcing implementation in subclasses.",,0,"    """"""","[220, 220, 220, 37227]"
✅ Best Practice: Implementing __repr__ is recommended for better debugging and logging.,"[26486, 227, 6705, 19939, 25, 48282, 278, 11593, 260, 1050, 834, 318, 7151, 329, 1365, 28769, 290, 18931, 13]",0.5,8,best_practice,11,Implementing __repr__ is recommended for better debugging and logging.,,4,"    """"""","[220, 220, 220, 37227]"
⚠️ SAST Risk (Low): Raising NotImplementedError in __repr__ can lead to issues if the method is called unexpectedly.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 7567, 1710, 1892, 3546, 1154, 12061, 12331, 287, 11593, 260, 1050, 834, 460, 1085, 284, 2428, 611, 262, 2446, 318, 1444, 25884, 13]",1.0,28,sast_risk,12,Raising NotImplementedError in __repr__ can lead to issues if the method is called unexpectedly.,Low,8,    Raw market data that is often used in backtesting (thus called BacktestData).,"[220, 220, 220, 16089, 1910, 1366, 326, 318, 1690, 973, 287, 736, 33407, 357, 26239, 1444, 5157, 9288, 6601, 737]"
✅ Best Practice: Using @abstractmethod indicates this method must be overridden in subclasses.,"[26486, 227, 6705, 19939, 25, 8554, 2488, 397, 8709, 24396, 9217, 428, 2446, 1276, 307, 23170, 4651, 287, 850, 37724, 13]",0.5,34,best_practice,15,Using @abstractmethod indicates this method must be overridden in subclasses.,,28,    data type.,"[220, 220, 220, 1366, 2099, 13]"
✅ Best Practice: Raising NotImplementedError in abstract methods is a common pattern to indicate that subclasses should implement this method.,"[26486, 227, 6705, 19939, 25, 7567, 1710, 1892, 3546, 1154, 12061, 12331, 287, 12531, 5050, 318, 257, 2219, 3912, 284, 7603, 326, 850, 37724, 815, 3494, 428, 2446, 13]",0.5,40,best_practice,15,Raising NotImplementedError in abstract methods is a common pattern to indicate that subclasses should implement this method.,,34,    data type.,"[220, 220, 220, 1366, 2099, 13]"
"✅ Best Practice: Using @abstractmethod decorator indicates that this method must be implemented by subclasses, enhancing code clarity and design.","[26486, 227, 6705, 19939, 25, 8554, 2488, 397, 8709, 24396, 11705, 1352, 9217, 326, 428, 2446, 1276, 307, 9177, 416, 850, 37724, 11, 27496, 2438, 16287, 290, 1486, 13]",0.5,47,best_practice,18,"Using @abstractmethod decorator indicates that this method must be implemented by subclasses, enhancing code clarity and design.",,40,    @abstractmethod,"[220, 220, 220, 2488, 397, 8709, 24396]"
"⚠️ SAST Risk (Low): Method is not implemented, which may lead to runtime errors if called.","[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 11789, 318, 407, 9177, 11, 543, 743, 1085, 284, 19124, 8563, 611, 1444, 13]",0.5,54,sast_risk,18,"Method is not implemented, which may lead to runtime errors if called.",Low,47,    @abstractmethod,"[220, 220, 220, 2488, 397, 8709, 24396]"
✅ Best Practice: Use of @abstractmethod decorator indicates this method should be implemented by subclasses.,"[26486, 227, 6705, 19939, 25, 5765, 286, 2488, 397, 8709, 24396, 11705, 1352, 9217, 428, 2446, 815, 307, 9177, 416, 850, 37724, 13]",0.5,54,best_practice,21,Use of @abstractmethod decorator indicates this method should be implemented by subclasses.,,54,,[]
✅ Best Practice: Use of @abstractmethod decorator indicates this method should be implemented by subclasses,"[26486, 227, 6705, 19939, 25, 5765, 286, 2488, 397, 8709, 24396, 11705, 1352, 9217, 428, 2446, 815, 307, 9177, 416, 850, 37724]",1.0,54,best_practice,21,Use of @abstractmethod decorator indicates this method should be implemented by subclasses,,54,,[]
"✅ Best Practice: Method signature includes type hinting for return type, improving code readability and maintainability.","[26486, 227, 6705, 19939, 25, 11789, 9877, 3407, 2099, 9254, 278, 329, 1441, 2099, 11, 10068, 2438, 1100, 1799, 290, 5529, 1799, 13]",0.5,67,best_practice,23,"Method signature includes type hinting for return type, improving code readability and maintainability.",,54,    def __len__(self) -> int:,"[220, 220, 220, 825, 11593, 11925, 834, 7, 944, 8, 4613, 493, 25]"
✅ Best Practice: Raising NotImplementedError is a clear way to indicate that this method should be overridden in a subclass.,"[26486, 227, 6705, 19939, 25, 7567, 1710, 1892, 3546, 1154, 12061, 12331, 318, 257, 1598, 835, 284, 7603, 326, 428, 2446, 815, 307, 23170, 4651, 287, 257, 47611, 13]",0.5,67,best_practice,25,Raising NotImplementedError is a clear way to indicate that this method should be overridden in a subclass.,,67,,[]
"🧠 ML Signal: Class definition for processed market data, indicating usage in financial ML models","[8582, 100, 254, 10373, 26484, 25, 5016, 6770, 329, 13686, 1910, 1366, 11, 12739, 8748, 287, 3176, 10373, 4981]",1.0,67,ml_signal,25,"Class definition for processed market data, indicating usage in financial ML models",,67,,[]
