annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
"✅ Best Practice: Grouping imports into standard, third-party, and local can improve readability.","[26486, 227, 6705, 19939, 25, 4912, 278, 17944, 656, 3210, 11, 2368, 12, 10608, 11, 290, 1957, 460, 2987, 1100, 1799, 13]",1.0,6,best_practice,4,"Grouping imports into standard, third-party, and local can improve readability.",,0,from __future__ import annotations,"[6738, 11593, 37443, 834, 1330, 37647]"
✅ Best Practice: Importing specific modules or functions can help avoid namespace pollution.,"[26486, 227, 6705, 19939, 25, 17267, 278, 2176, 13103, 393, 5499, 460, 1037, 3368, 25745, 12231, 13]",0.5,28,best_practice,8,Importing specific modules or functions can help avoid namespace pollution.,,6,"from typing import Any, Dict, List, Optional, Text, Tuple, Type, Union, cast","[6738, 19720, 1330, 4377, 11, 360, 713, 11, 7343, 11, 32233, 11, 8255, 11, 309, 29291, 11, 5994, 11, 4479, 11, 3350]"
"🧠 ML Signal: Class definition for financial metrics, useful for ML models in finance","[8582, 100, 254, 10373, 26484, 25, 5016, 6770, 329, 3176, 20731, 11, 4465, 329, 10373, 4981, 287, 9604]",1.0,41,ml_signal,29,"Class definition for financial metrics, useful for ML models in finance",,28,        daily portfolio metrics of the account,"[220, 220, 220, 220, 220, 220, 220, 4445, 15320, 20731, 286, 262, 1848]"
✅ Best Practice: Docstring provides a clear explanation of the class purpose and implementation,"[26486, 227, 6705, 19939, 25, 14432, 8841, 3769, 257, 1598, 7468, 286, 262, 1398, 4007, 290, 7822]",1.0,66,best_practice,30,Docstring provides a clear explanation of the class purpose and implementation,,41,"        contain those followings: return, cost, turnover, account, cash, bench, value","[220, 220, 220, 220, 220, 220, 220, 3994, 883, 1061, 654, 25, 1441, 11, 1575, 11, 25079, 11, 1848, 11, 5003, 11, 7624, 11, 1988]"
⚠️ SAST Risk (Low): Using a mutable default argument (dict) can lead to unexpected behavior if modified.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 8554, 257, 4517, 540, 4277, 4578, 357, 11600, 8, 460, 1085, 284, 10059, 4069, 611, 9518, 13]",1.0,91,sast_risk,30,Using a mutable default argument (dict) can lead to unexpected behavior if modified.,Low,66,"        contain those followings: return, cost, turnover, account, cash, bench, value","[220, 220, 220, 220, 220, 220, 220, 3994, 883, 1061, 654, 25, 1441, 11, 1575, 11, 25079, 11, 1848, 11, 5003, 11, 7624, 11, 1988]"
✅ Best Practice: Initialize instance variables in a separate method for better organization.,"[26486, 227, 6705, 19939, 25, 20768, 1096, 4554, 9633, 287, 257, 4553, 2446, 329, 1365, 4009, 13]",0.5,131,best_practice,61,Initialize instance variables in a separate method for better organization.,,91,                            2017-01-10   -0.003350,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 2177, 12, 486, 12, 940, 220, 220, 532, 15, 13, 405, 2091, 1120]"
🧠 ML Signal: Method call with parameters indicating configuration or setup behavior.,"[8582, 100, 254, 10373, 26484, 25, 11789, 869, 351, 10007, 12739, 8398, 393, 9058, 4069, 13]",0.5,153,ml_signal,63,Method call with parameters indicating configuration or setup behavior.,,131,                    'bench'.,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 705, 26968, 4458]"
✅ Best Practice: Use of type annotations for better code readability and maintainability,"[26486, 227, 6705, 19939, 25, 5765, 286, 2099, 37647, 329, 1365, 2438, 1100, 1799, 290, 5529, 1799]",1.0,175,best_practice,63,Use of type annotations for better code readability and maintainability,,153,                    'bench'.,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 705, 26968, 4458]"
✅ Best Practice: Use of Optional type hint for variables that can be None,"[26486, 227, 6705, 19939, 25, 5765, 286, 32233, 2099, 9254, 329, 9633, 326, 460, 307, 6045]",1.0,183,best_practice,73,Use of Optional type hint for variables that can be None,,175,"        """"""","[220, 220, 220, 220, 220, 220, 220, 37227]"
✅ Best Practice: Use of type hints for function parameters and return type improves code readability and maintainability.,"[26486, 227, 6705, 19939, 25, 5765, 286, 2099, 20269, 329, 2163, 10007, 290, 1441, 2099, 19575, 2438, 1100, 1799, 290, 5529, 1799, 13]",1.0,183,best_practice,74,Use of type hints for function parameters and return type improves code readability and maintainability.,,183,,[]
"🧠 ML Signal: Method call with instance variables and parameters, useful for understanding object state changes.","[8582, 100, 254, 10373, 26484, 25, 11789, 869, 351, 4554, 9633, 290, 10007, 11, 4465, 329, 4547, 2134, 1181, 2458, 13]",0.5,183,ml_signal,77,"Method call with instance variables and parameters, useful for understanding object state changes.",,183,,[]
✅ Best Practice: Use of type hints for function parameters and return type improves code readability and maintainability.,"[26486, 227, 6705, 19939, 25, 5765, 286, 2099, 20269, 329, 2163, 10007, 290, 1441, 2099, 19575, 2438, 1100, 1799, 290, 5529, 1799, 13]",1.0,211,best_practice,79,Use of type hints for function parameters and return type improves code readability and maintainability.,,183,        self.accounts: dict = OrderedDict()  # account position value for each trade time,"[220, 220, 220, 220, 220, 220, 220, 2116, 13, 23317, 82, 25, 8633, 796, 14230, 1068, 35, 713, 3419, 220, 1303, 1848, 2292, 1988, 329, 1123, 3292, 640]"
🧠 ML Signal: Use of default values in dictionary access patterns.,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 4277, 3815, 287, 22155, 1895, 7572, 13]",1.0,241,ml_signal,83,Use of default values in dictionary access patterns.,,211,        self.total_costs: dict = OrderedDict()  # total trade cost for each trade time,"[220, 220, 220, 220, 220, 220, 220, 2116, 13, 23350, 62, 15805, 82, 25, 8633, 796, 14230, 1068, 35, 713, 3419, 220, 1303, 2472, 3292, 1575, 329, 1123, 3292, 640]"
🧠 ML Signal: Type checking pattern for handling different data types.,"[8582, 100, 254, 10373, 26484, 25, 5994, 10627, 3912, 329, 9041, 1180, 1366, 3858, 13]",1.0,260,ml_signal,86,Type checking pattern for handling different data types.,,241,        self.cashes: dict = OrderedDict(),"[220, 220, 220, 220, 220, 220, 220, 2116, 13, 66, 7465, 25, 8633, 796, 14230, 1068, 35, 713, 3419]"
🧠 ML Signal: Use of default values in dictionary access patterns.,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 4277, 3815, 287, 22155, 1895, 7572, 13]",1.0,274,ml_signal,91,Use of default values in dictionary access patterns.,,260,        if freq is not None:,"[220, 220, 220, 220, 220, 220, 220, 611, 2030, 80, 318, 407, 6045, 25]"
