annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
✅ Best Practice: Group imports from the same module together,"[26486, 227, 6705, 19939, 25, 4912, 17944, 422, 262, 976, 8265, 1978]",1.0,0,best_practice,2,Group imports from the same module together,,0,,[]
🧠 ML Signal: Usage of a list to store multiple symbols for subscription,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 257, 1351, 284, 3650, 3294, 14354, 329, 14569]",1.0,51,ml_signal,18,Usage of a list to store multiple symbols for subscription,,0,    5. 股票市场扫描选股类交易策略（龙一、龙二）,"[220, 220, 220, 642, 13, 5525, 224, 94, 163, 98, 101, 30585, 224, 28839, 118, 33699, 104, 162, 237, 237, 34460, 231, 164, 224, 94, 163, 109, 119, 12859, 97, 23626, 241, 163, 255, 244, 45911, 98, 171, 120, 230, 11737, 247, 31660, 23513, 11737, 247, 12859, 234, 171, 120, 231]"
🧠 ML Signal: Iterating over symbols to perform operations,"[8582, 100, 254, 10373, 26484, 25, 40806, 803, 625, 14354, 284, 1620, 4560]",1.0,78,ml_signal,21,Iterating over symbols to perform operations,,51,"    vt_symbols = [""IF2506.CFFEX"", ""rb2510.SHFE""]","[220, 220, 220, 410, 83, 62, 1837, 2022, 10220, 796, 14631, 5064, 9031, 21, 13, 34, 5777, 6369, 1600, 366, 26145, 1495, 940, 13, 9693, 15112, 8973]"
🧠 ML Signal: Fetching contract details for a given symbol,"[8582, 100, 254, 10373, 26484, 25, 376, 7569, 278, 2775, 3307, 329, 257, 1813, 6194]",1.0,91,ml_signal,23,Fetching contract details for a given symbol,,78,    # 订阅行情,"[220, 220, 220, 1303, 5525, 106, 95, 165, 11805, 26193, 234, 46349, 227]"
🧠 ML Signal: Logging contract information,"[8582, 100, 254, 10373, 26484, 25, 5972, 2667, 2775, 1321]",1.0,91,ml_signal,25,Logging contract information,,91,,[]
⚠️ SAST Risk (Low): Potential infinite loop if strategy_active is always True,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 32480, 15541, 9052, 611, 4811, 62, 5275, 318, 1464, 6407]",1.0,111,sast_risk,28,Potential infinite loop if strategy_active is always True,Low,91,        contract = engine.get_contract(vt_symbol),"[220, 220, 220, 220, 220, 220, 220, 2775, 796, 3113, 13, 1136, 62, 28484, 7, 36540, 62, 1837, 23650, 8]"
🧠 ML Signal: Iterating over symbols to fetch tick data,"[8582, 100, 254, 10373, 26484, 25, 40806, 803, 625, 14354, 284, 21207, 4378, 1366]",1.0,131,ml_signal,28,Iterating over symbols to fetch tick data,,111,        contract = engine.get_contract(vt_symbol),"[220, 220, 220, 220, 220, 220, 220, 2775, 796, 3113, 13, 1136, 62, 28484, 7, 36540, 62, 1837, 23650, 8]"
🧠 ML Signal: Fetching tick data for a given symbol,"[8582, 100, 254, 10373, 26484, 25, 376, 7569, 278, 4378, 1366, 329, 257, 1813, 6194]",1.0,151,ml_signal,28,Fetching tick data for a given symbol,,131,        contract = engine.get_contract(vt_symbol),"[220, 220, 220, 220, 220, 220, 220, 2775, 796, 3113, 13, 1136, 62, 28484, 7, 36540, 62, 1837, 23650, 8]"
🧠 ML Signal: Logging tick data,"[8582, 100, 254, 10373, 26484, 25, 5972, 2667, 4378, 1366]",1.0,171,ml_signal,28,Logging tick data,,151,        contract = engine.get_contract(vt_symbol),"[220, 220, 220, 220, 220, 220, 220, 2775, 796, 3113, 13, 1136, 62, 28484, 7, 36540, 62, 1837, 23650, 8]"
⚠️ SAST Risk (Low): Use of sleep in a loop can lead to performance issues,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 5765, 286, 3993, 287, 257, 9052, 460, 1085, 284, 2854, 2428]",1.0,191,sast_risk,28,Use of sleep in a loop can lead to performance issues,Low,171,        contract = engine.get_contract(vt_symbol),"[220, 220, 220, 220, 220, 220, 220, 2775, 796, 3113, 13, 1136, 62, 28484, 7, 36540, 62, 1837, 23650, 8]"
