annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
🧠 ML Signal: Usage of custom mixin class for ORM models,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 2183, 5022, 259, 1398, 329, 6375, 44, 4981]",0.5,16,ml_signal,3,Usage of custom mixin class for ORM models,,0,"from sqlalchemy import Column, String, JSON, Boolean, Float, Integer","[6738, 44161, 282, 26599, 1330, 29201, 11, 10903, 11, 19449, 11, 41146, 11, 48436, 11, 34142]"
🧠 ML Signal: Custom schema registration pattern,"[8582, 100, 254, 10373, 26484, 25, 8562, 32815, 9352, 3912]",0.5,16,ml_signal,5,Custom schema registration pattern,,16,,[]
🧠 ML Signal: Declarative base pattern for SQLAlchemy ORM,"[8582, 100, 254, 10373, 26484, 25, 16691, 283, 876, 2779, 3912, 329, 16363, 2348, 26599, 6375, 44]",0.5,28,ml_signal,7,Declarative base pattern for SQLAlchemy ORM,,16,from zvt.contract.register import register_schema,"[6738, 1976, 36540, 13, 28484, 13, 30238, 1330, 7881, 62, 15952, 2611]"
🧠 ML Signal: Use of SQLAlchemy ORM for database modeling,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 16363, 2348, 26599, 6375, 44, 329, 6831, 21128]",0.5,36,ml_signal,6,Use of SQLAlchemy ORM for database modeling,,28,from zvt.contract import Mixin,"[6738, 1976, 36540, 13, 28484, 1330, 15561, 259]"
🧠 ML Signal: Use of SQLAlchemy ORM for database table definition,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 16363, 2348, 26599, 6375, 44, 329, 6831, 3084, 6770]",0.5,36,ml_signal,8,Use of SQLAlchemy ORM for database table definition,,36,,[]
🧠 ML Signal: Use of SQLAlchemy Column for defining table columns,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 16363, 2348, 26599, 29201, 329, 16215, 3084, 15180]",0.5,36,ml_signal,10,Use of SQLAlchemy Column for defining table columns,,36,,[]
⚠️ SAST Risk (Low): Potential SQL Injection if user input is not sanitized,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 32480, 16363, 554, 29192, 611, 2836, 5128, 318, 407, 5336, 36951]",0.5,36,sast_risk,11,Potential SQL Injection if user input is not sanitized,Low,36,,[]
🧠 ML Signal: Use of SQLAlchemy Column for defining table columns,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 16363, 2348, 26599, 29201, 329, 16215, 3084, 15180]",0.5,51,ml_signal,13,Use of SQLAlchemy Column for defining table columns,,36,"    __tablename__ = ""industry_info""","[220, 220, 220, 11593, 8658, 11925, 480, 834, 796, 366, 23213, 563, 62, 10951, 1]"
⚠️ SAST Risk (Low): Potential SQL Injection if user input is not sanitized,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 32480, 16363, 554, 29192, 611, 2836, 5128, 318, 407, 5336, 36951]",0.5,51,sast_risk,14,Potential SQL Injection if user input is not sanitized,Low,51,,[]
🧠 ML Signal: Use of SQLAlchemy Column for defining table columns,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 16363, 2348, 26599, 29201, 329, 16215, 3084, 15180]",0.5,60,ml_signal,16,Use of SQLAlchemy Column for defining table columns,,51,    description = Column(String),"[220, 220, 220, 6764, 796, 29201, 7, 10100, 8]"
