annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
🧠 ML Signal: Importing utility functions for encoding and decoding filenames,"[8582, 100, 254, 10373, 26484, 25, 17267, 278, 10361, 5499, 329, 21004, 290, 39938, 1226, 268, 1047]",1.0,5,ml_signal,13,Importing utility functions for encoding and decoding filenames,,0,import numpy as np,"[11748, 299, 32152, 355, 45941]"
🧠 ML Signal: Constants and configuration patterns can be used to identify application settings and defaults,"[8582, 100, 254, 10373, 26484, 25, 4757, 1187, 290, 8398, 7572, 460, 307, 973, 284, 5911, 3586, 6460, 290, 26235]",1.0,23,ml_signal,27,Constants and configuration patterns can be used to identify application settings and defaults,,5,"    DAILY_FORMAT = ""%Y-%m-%d""","[220, 220, 220, 17051, 33340, 62, 21389, 1404, 796, 36521, 56, 12, 4, 76, 12, 4, 67, 1]"
✅ Best Practice: Use of class-level constants for configuration improves maintainability and readability,"[26486, 227, 6705, 19939, 25, 5765, 286, 1398, 12, 5715, 38491, 329, 8398, 19575, 5529, 1799, 290, 1100, 1799]",1.0,41,best_practice,27,Use of class-level constants for configuration improves maintainability and readability,,23,"    DAILY_FORMAT = ""%Y-%m-%d""","[220, 220, 220, 17051, 33340, 62, 21389, 1404, 796, 36521, 56, 12, 4, 76, 12, 4, 67, 1]"
✅ Best Practice: Check if exclude_fields is a string before splitting,"[26486, 227, 6705, 19939, 25, 6822, 611, 19607, 62, 25747, 318, 257, 4731, 878, 26021]",1.0,55,best_practice,68,Check if exclude_fields is a string before splitting,,41,            symbol field name,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 6194, 2214, 1438]"
✅ Best Practice: Check if include_fields is a string before splitting,"[26486, 227, 6705, 19939, 25, 6822, 611, 2291, 62, 25747, 318, 257, 4731, 878, 26021]",1.0,67,best_practice,71,Check if include_fields is a string before splitting,,55,        exclude_fields: tuple,"[220, 220, 220, 220, 220, 220, 220, 19607, 62, 25747, 25, 46545]"
✅ Best Practice: Use tuple and filter to ensure fields are stripped and non-empty,"[26486, 227, 6705, 19939, 25, 5765, 46545, 290, 8106, 284, 4155, 7032, 389, 18818, 290, 1729, 12, 28920]",1.0,84,best_practice,74,Use tuple and filter to ensure fields are stripped and non-empty,,67,"            Use when debugging, default None","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 5765, 618, 28769, 11, 4277, 6045]"
✅ Best Practice: Use tuple and filter to ensure fields are stripped and non-empty,"[26486, 227, 6705, 19939, 25, 5765, 46545, 290, 8106, 284, 4155, 7032, 389, 18818, 290, 1729, 12, 28920]",1.0,106,best_practice,76,Use tuple and filter to ensure fields are stripped and non-empty,,84,        csv_path = Path(csv_path).expanduser(),"[220, 220, 220, 220, 220, 220, 220, 269, 21370, 62, 6978, 796, 10644, 7, 40664, 62, 6978, 737, 11201, 392, 7220, 3419]"
⚠️ SAST Risk (Low): Potentially large number of files could be loaded into memory,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 6902, 3746, 1588, 1271, 286, 3696, 714, 307, 9639, 656, 4088]",0.5,129,sast_risk,80,Potentially large number of files could be loaded into memory,Low,106,"            include_fields = include_fields.split("","")","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 2291, 62, 25747, 796, 2291, 62, 25747, 13, 35312, 7, 2430, 8]"
✅ Best Practice: Limit the number of CSV files if limit_nums is specified,"[26486, 227, 6705, 19939, 25, 27272, 262, 1271, 286, 44189, 3696, 611, 4179, 62, 77, 5700, 318, 7368]",0.5,166,best_practice,82,Limit the number of CSV files if limit_nums is specified,,129,"        self._include_fields = tuple(filter(lambda x: len(x) > 0, map(str.strip, include_fields)))","[220, 220, 220, 220, 220, 220, 220, 2116, 13557, 17256, 62, 25747, 796, 46545, 7, 24455, 7, 50033, 2124, 25, 18896, 7, 87, 8, 1875, 657, 11, 3975, 7, 2536, 13, 36311, 11, 2291, 62, 25747, 22305]"
⚠️ SAST Risk (Low): Backup operation could overwrite existing data,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 35071, 4905, 714, 49312, 4683, 1366]",0.5,197,sast_risk,87,Backup operation could overwrite existing data,Low,166,            self.csv_files = self.csv_files[: int(limit_nums)],"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 2116, 13, 40664, 62, 16624, 796, 2116, 13, 40664, 62, 16624, 58, 25, 493, 7, 32374, 62, 77, 5700, 15437]"
