annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
"🧠 ML Signal: Importing libraries, especially those related to data processing and logging, indicates potential usage patterns for ML workflows","[8582, 100, 254, 10373, 26484, 25, 17267, 278, 12782, 11, 2592, 883, 3519, 284, 1366, 7587, 290, 18931, 11, 9217, 2785, 8748, 7572, 329, 10373, 670, 44041]",1.0,2,ml_signal,10,"Importing libraries, especially those related to data processing and logging, indicates potential usage patterns for ML workflows",,0,import fire,"[11748, 2046]"
"✅ Best Practice: Grouping imports into standard library, third-party, and local sections improves readability","[26486, 227, 6705, 19939, 25, 4912, 278, 17944, 656, 3210, 5888, 11, 2368, 12, 10608, 11, 290, 1957, 9004, 19575, 1100, 1799]",0.5,7,best_practice,11,"Grouping imports into standard library, third-party, and local sections improves readability",,2,import datacompy,"[11748, 4818, 330, 3361, 88]"
✅ Best Practice: Constants are defined in uppercase to indicate immutability.,"[26486, 227, 6705, 19939, 25, 4757, 1187, 389, 5447, 287, 334, 39921, 589, 284, 7603, 2296, 315, 1799, 13]",1.0,12,best_practice,11,Constants are defined in uppercase to indicate immutability.,,7,import datacompy,"[11748, 4818, 330, 3361, 88]"
✅ Best Practice: Constants are defined in uppercase to indicate immutability.,"[26486, 227, 6705, 19939, 25, 4757, 1187, 389, 5447, 287, 334, 39921, 589, 284, 7603, 2296, 315, 1799, 13]",1.0,20,best_practice,13,Constants are defined in uppercase to indicate immutability.,,12,from tqdm import tqdm,"[6738, 256, 80, 36020, 1330, 256, 80, 36020]"
✅ Best Practice: Constants are defined in uppercase to indicate immutability.,"[26486, 227, 6705, 19939, 25, 4757, 1187, 389, 5447, 287, 334, 39921, 589, 284, 7603, 2296, 315, 1799, 13]",1.0,20,best_practice,15,Constants are defined in uppercase to indicate immutability.,,20,,[]
✅ Best Practice: Constants are defined in uppercase to indicate immutability.,"[26486, 227, 6705, 19939, 25, 4757, 1187, 389, 5447, 287, 334, 39921, 589, 284, 7603, 2296, 315, 1799, 13]",1.0,20,best_practice,15,Constants are defined in uppercase to indicate immutability.,,20,,[]
✅ Best Practice: Use of Path().expanduser() to handle user directories in a cross-platform way,"[26486, 227, 6705, 19939, 25, 5765, 286, 10644, 22446, 11201, 392, 7220, 3419, 284, 5412, 2836, 29196, 287, 257, 3272, 12, 24254, 835]",1.0,36,best_practice,46,Use of Path().expanduser() to handle user directories in a cross-platform way,,20,"        symbol_field_name: str, optional","[220, 220, 220, 220, 220, 220, 220, 6194, 62, 3245, 62, 3672, 25, 965, 11, 11902]"
✅ Best Practice: Use of Path.iterdir() to list directory contents,"[26486, 227, 6705, 19939, 25, 5765, 286, 10644, 13, 2676, 15908, 3419, 284, 1351, 8619, 10154]",1.0,52,best_practice,48,Use of Path.iterdir() to list directory contents,,36,"        date_field_name: str, optional","[220, 220, 220, 220, 220, 220, 220, 3128, 62, 3245, 62, 3672, 25, 965, 11, 11902]"
🧠 ML Signal: Use of sorted and map to process and sort directory names,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 23243, 290, 3975, 284, 1429, 290, 3297, 8619, 3891]",0.5,72,ml_signal,49,Use of sorted and map to process and sort directory names,,52,"            date field name, by default ""date""","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 3128, 2214, 1438, 11, 416, 4277, 366, 4475, 1]"
🧠 ML Signal: Initialization of qlib with specific parameters,"[8582, 100, 254, 10373, 26484, 25, 20768, 1634, 286, 10662, 8019, 351, 2176, 10007]",0.5,92,ml_signal,49,Initialization of qlib with specific parameters,,72,"            date field name, by default ""date""","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 3128, 2214, 1438, 11, 416, 4277, 366, 4475, 1]"
✅ Best Practice: Use of Path().expanduser() to handle user directories in a cross-platform way,"[26486, 227, 6705, 19939, 25, 5765, 286, 10644, 22446, 11201, 392, 7220, 3419, 284, 5412, 2836, 29196, 287, 257, 3272, 12, 24254, 835]",1.0,104,best_practice,58,Use of Path().expanduser() to handle user directories in a cross-platform way,,92,        qlib.init(,"[220, 220, 220, 220, 220, 220, 220, 10662, 8019, 13, 15003, 7]"
✅ Best Practice: Use of Path.glob() to find files matching a pattern,"[26486, 227, 6705, 19939, 25, 5765, 286, 10644, 13, 4743, 672, 3419, 284, 1064, 3696, 12336, 257, 3912]",1.0,121,best_practice,61,Use of Path.glob() to find files matching a pattern,,104,"            auto_mount=False,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 8295, 62, 14948, 28, 25101, 11]"
✅ Best Practice: Use of map and lambda for concise transformations,"[26486, 227, 6705, 19939, 25, 5765, 286, 3975, 290, 37456, 329, 35327, 38226]",0.5,143,best_practice,64,Use of map and lambda for concise transformations,,121,        csv_path = Path(csv_path).expanduser(),"[220, 220, 220, 220, 220, 220, 220, 269, 21370, 62, 6978, 796, 10644, 7, 40664, 62, 6978, 737, 11201, 392, 7220, 3419]"
✅ Best Practice: Use of split and map for string processing,"[26486, 227, 6705, 19939, 25, 5765, 286, 6626, 290, 3975, 329, 4731, 7587]",0.5,157,best_practice,67,Use of split and map for string processing,,143,        if check_fields is None:,"[220, 220, 220, 220, 220, 220, 220, 611, 2198, 62, 25747, 318, 6045, 25]"
✅ Best Practice: Use of map and lambda for concise transformations,"[26486, 227, 6705, 19939, 25, 5765, 286, 3975, 290, 37456, 329, 35327, 38226]",0.5,166,best_practice,69,Use of map and lambda for concise transformations,,157,        else:,"[220, 220, 220, 220, 220, 220, 220, 2073, 25]"
✅ Best Practice: Use of map and lambda for concise transformations,"[26486, 227, 6705, 19939, 25, 5765, 286, 3975, 290, 37456, 329, 35327, 38226]",0.5,194,best_practice,71,Use of map and lambda for concise transformations,,166,"        self.check_fields = list(map(lambda x: x.strip(), check_fields))","[220, 220, 220, 220, 220, 220, 220, 2116, 13, 9122, 62, 25747, 796, 1351, 7, 8899, 7, 50033, 2124, 25, 2124, 13, 36311, 22784, 2198, 62, 25747, 4008]"
🧠 ML Signal: Storing configuration parameters as instance variables,"[8582, 100, 254, 10373, 26484, 25, 520, 3255, 8398, 10007, 355, 4554, 9633]",0.5,210,ml_signal,73,Storing configuration parameters as instance variables,,194,        self.max_workers = max_workers,"[220, 220, 220, 220, 220, 220, 220, 2116, 13, 9806, 62, 22896, 796, 3509, 62, 22896]"
🧠 ML Signal: Usage of file path and file suffix to derive a symbol,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 2393, 3108, 290, 2393, 35488, 284, 27099, 257, 6194]",1.0,219,ml_signal,69,Usage of file path and file suffix to derive a symbol,,210,        else:,"[220, 220, 220, 220, 220, 220, 220, 2073, 25]"
🧠 ML Signal: Checking membership in a predefined list,"[8582, 100, 254, 10373, 26484, 25, 39432, 9931, 287, 257, 2747, 18156, 1351]",1.0,247,ml_signal,71,Checking membership in a predefined list,,219,"        self.check_fields = list(map(lambda x: x.strip(), check_fields))","[220, 220, 220, 220, 220, 220, 220, 2116, 13, 9122, 62, 25747, 796, 1351, 7, 8899, 7, 50033, 2124, 25, 2124, 13, 36311, 22784, 2198, 62, 25747, 4008]"
🧠 ML Signal: Fetching features using a library function,"[8582, 100, 254, 10373, 26484, 25, 376, 7569, 278, 3033, 1262, 257, 5888, 2163]",1.0,268,ml_signal,74,Fetching features using a library function,,247,        self.symbol_field_name = symbol_field_name,"[220, 220, 220, 220, 220, 220, 220, 2116, 13, 1837, 23650, 62, 3245, 62, 3672, 796, 6194, 62, 3245, 62, 3672]"
