annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
🧠 ML Signal: Importing specific modules from a package indicates usage patterns and dependencies,"[8582, 100, 254, 10373, 26484, 25, 17267, 278, 2176, 13103, 422, 257, 5301, 9217, 8748, 7572, 290, 20086]",1.0,1,ml_signal,8,Importing specific modules from a package indicates usage patterns and dependencies,,0,"""""""",[37811]
🧠 ML Signal: Importing specific modules from a package indicates usage patterns and dependencies,"[8582, 100, 254, 10373, 26484, 25, 17267, 278, 2176, 13103, 422, 257, 5301, 9217, 8748, 7572, 290, 20086]",1.0,17,ml_signal,10,Importing specific modules from a package indicates usage patterns and dependencies,,1,from pytdx.exhq import TdxExHq_API,"[6738, 12972, 8671, 87, 13, 1069, 71, 80, 1330, 309, 34350, 3109, 39, 80, 62, 17614]"
🧠 ML Signal: Importing specific modules from a package indicates usage patterns and dependencies,"[8582, 100, 254, 10373, 26484, 25, 17267, 278, 2176, 13103, 422, 257, 5301, 9217, 8748, 7572, 290, 20086]",1.0,17,ml_signal,12,Importing specific modules from a package indicates usage patterns and dependencies,,17,,[]
🧠 ML Signal: Use of retry logic pattern,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 1005, 563, 9156, 3912]",0.5,17,ml_signal,12,Use of retry logic pattern,,17,,[]
⚠️ SAST Risk (Low): Potentially unsafe API instantiation without error handling,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 6902, 3746, 21596, 7824, 9113, 3920, 1231, 4049, 9041]",0.5,30,sast_risk,15,Potentially unsafe API instantiation without error handling,Low,17,    for _ in range(retry_count):,"[220, 220, 220, 329, 4808, 287, 2837, 7, 1186, 563, 62, 9127, 2599]"
⚠️ SAST Risk (Low): Potentially unsafe network connection without error handling,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 6902, 3746, 21596, 3127, 4637, 1231, 4049, 9041]",0.5,55,sast_risk,17,Potentially unsafe network connection without error handling,Low,30,            api = TdxHq_API(heartbeat=True),"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 40391, 796, 309, 34350, 39, 80, 62, 17614, 7, 11499, 12945, 28, 17821, 8]"
⚠️ SAST Risk (Low): Generic exception handling; may hide specific errors,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 42044, 6631, 9041, 26, 743, 7808, 2176, 8563]",1.0,70,sast_risk,20,Generic exception handling; may hide specific errors,Low,55,            print(e),"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 3601, 7, 68, 8]"
✅ Best Practice: Return early to avoid unnecessary iterations,"[26486, 227, 6705, 19939, 25, 8229, 1903, 284, 3368, 13114, 34820]",0.5,89,best_practice,23,Return early to avoid unnecessary iterations,,70,    raise IOError(ct.NETWORK_URL_ERROR_MSG),"[220, 220, 220, 5298, 24418, 12331, 7, 310, 13, 12884, 33249, 62, 21886, 62, 24908, 62, 5653, 38, 8]"
⚠️ SAST Risk (Low): Raising a generic IOError; consider using a more specific exception,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 7567, 1710, 257, 14276, 24418, 12331, 26, 2074, 1262, 257, 517, 2176, 6631]",0.5,89,sast_risk,25,Raising a generic IOError; consider using a more specific exception,Low,89,,[]
🧠 ML Signal: Function with retry logic pattern,"[8582, 100, 254, 10373, 26484, 25, 15553, 351, 1005, 563, 9156, 3912]",1.0,98,ml_signal,21,Function with retry logic pattern,,89,        else:,"[220, 220, 220, 220, 220, 220, 220, 2073, 25]"
🧠 ML Signal: Loop with retry pattern,"[8582, 100, 254, 10373, 26484, 25, 26304, 351, 1005, 563, 3912]",1.0,117,ml_signal,23,Loop with retry pattern,,98,    raise IOError(ct.NETWORK_URL_ERROR_MSG),"[220, 220, 220, 5298, 24418, 12331, 7, 310, 13, 12884, 33249, 62, 21886, 62, 24908, 62, 5653, 38, 8]"
