annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
"✅ Best Practice: Grouping imports into standard library, third-party, and local application sections improves readability.","[26486, 227, 6705, 19939, 25, 4912, 278, 17944, 656, 3210, 5888, 11, 2368, 12, 10608, 11, 290, 1957, 3586, 9004, 19575, 1100, 1799, 13]",0.5,17,best_practice,15,"Grouping imports into standard library, third-party, and local application sections improves readability.",,0,from zvt.trader.trader_info_api import AccountStatsReader,"[6738, 1976, 36540, 13, 2213, 5067, 13, 2213, 5067, 62, 10951, 62, 15042, 1330, 10781, 29668, 33634]"
✅ Best Practice: Use of type annotations for class attributes improves code readability and maintainability.,"[26486, 227, 6705, 19939, 25, 5765, 286, 2099, 37647, 329, 1398, 12608, 19575, 2438, 1100, 1799, 290, 5529, 1799, 13]",1.0,34,best_practice,15,Use of type annotations for class attributes improves code readability and maintainability.,,17,from zvt.trader.trader_info_api import AccountStatsReader,"[6738, 1976, 36540, 13, 2213, 5067, 13, 2213, 5067, 62, 10951, 62, 15042, 1330, 10781, 29668, 33634]"
✅ Best Practice: Type hinting for class attributes helps with static analysis and IDE support.,"[26486, 227, 6705, 19939, 25, 5994, 9254, 278, 329, 1398, 12608, 5419, 351, 9037, 3781, 290, 33497, 1104, 13]",1.0,78,best_practice,17,Type hinting for class attributes helps with static analysis and IDE support.,,34,"from zvt.utils.time_utils import to_pd_timestamp, now_pd_timestamp, to_time_str, is_same_date, date_time_by_interval","[6738, 1976, 36540, 13, 26791, 13, 2435, 62, 26791, 1330, 284, 62, 30094, 62, 16514, 27823, 11, 783, 62, 30094, 62, 16514, 27823, 11, 284, 62, 2435, 62, 2536, 11, 318, 62, 31642, 62, 4475, 11, 3128, 62, 2435, 62, 1525, 62, 3849, 2100]"
⚠️ SAST Risk (Medium): Use of assert statements for input validation can be bypassed if Python is run with optimizations.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 31205, 2599, 5765, 286, 6818, 6299, 329, 5128, 21201, 460, 307, 17286, 276, 611, 11361, 318, 1057, 351, 41446, 13]",1.0,93,sast_risk,36,Use of assert statements for input validation can be bypassed if Python is run with optimizations.,Medium,78,"        rich_mode: bool = False,","[220, 220, 220, 220, 220, 220, 220, 5527, 62, 14171, 25, 20512, 796, 10352, 11]"
⚠️ SAST Risk (Medium): Use of assert statements for input validation can be bypassed if Python is run with optimizations.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 31205, 2599, 5765, 286, 6818, 6299, 329, 5128, 21201, 460, 307, 17286, 276, 611, 11361, 318, 1057, 351, 41446, 13]",1.0,112,sast_risk,38,Use of assert statements for input validation can be bypassed if Python is run with optimizations.,Medium,93,"        profit_threshold=(3, -0.3),","[220, 220, 220, 220, 220, 220, 220, 7630, 62, 400, 10126, 16193, 18, 11, 532, 15, 13, 18, 828]"
⚠️ SAST Risk (Medium): Use of assert statements for input validation can be bypassed if Python is run with optimizations.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 31205, 2599, 5765, 286, 6818, 6299, 329, 5128, 21201, 460, 307, 17286, 276, 611, 11361, 318, 1057, 351, 41446, 13]",1.0,127,sast_risk,40,Use of assert statements for input validation can be bypassed if Python is run with optimizations.,Medium,112,"        pre_load_days=365,","[220, 220, 220, 220, 220, 220, 220, 662, 62, 2220, 62, 12545, 28, 24760, 11]"
✅ Best Practice: Use a logger for tracking and debugging instead of print statements.,"[26486, 227, 6705, 19939, 25, 5765, 257, 49706, 329, 9646, 290, 28769, 2427, 286, 3601, 6299, 13]",0.5,134,best_practice,41,Use a logger for tracking and debugging instead of print statements.,,127,    ) -> None:,"[220, 220, 220, 1267, 4613, 6045, 25]"
🧠 ML Signal: Default naming pattern for trader_name based on class name.,"[8582, 100, 254, 10373, 26484, 25, 15161, 19264, 3912, 329, 31791, 62, 3672, 1912, 319, 1398, 1438, 13]",1.0,134,ml_signal,47,Default naming pattern for trader_name based on class name.,,134,,[]
✅ Best Practice: Informative logging for real-time mode configuration.,"[26486, 227, 6705, 19939, 25, 45255, 876, 18931, 329, 1103, 12, 2435, 4235, 8398, 13]",1.0,154,best_practice,62,Informative logging for real-time mode configuration.,,134,        self.pre_load_days = pre_load_days,"[220, 220, 220, 220, 220, 220, 220, 2116, 13, 3866, 62, 2220, 62, 12545, 796, 662, 62, 2220, 62, 12545]"
⚠️ SAST Risk (Medium): Use of assert statements for input validation can be bypassed if Python is run with optimizations.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 31205, 2599, 5765, 286, 6818, 6299, 329, 5128, 21201, 460, 307, 17286, 276, 611, 11361, 318, 1057, 351, 41446, 13]",1.0,162,sast_risk,66,Use of assert statements for input validation can be bypassed if Python is run with optimizations.,Medium,154,        ),"[220, 220, 220, 220, 220, 220, 220, 1267]"
🧠 ML Signal: Initialization of trading signals list.,"[8582, 100, 254, 10373, 26484, 25, 20768, 1634, 286, 7313, 10425, 1351, 13]",1.0,174,ml_signal,71,Initialization of trading signals list.,,162,            ),"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 1267]"
🧠 ML Signal: Initialization of trading signal listeners list.,"[8582, 100, 254, 10373, 26484, 25, 20768, 1634, 286, 7313, 6737, 22054, 1351, 13]",1.0,192,ml_signal,81,Initialization of trading signal listeners list.,,174,        self.profit_threshold = profit_threshold,"[220, 220, 220, 220, 220, 220, 220, 2116, 13, 9183, 62, 400, 10126, 796, 7630, 62, 400, 10126]"
🧠 ML Signal: Registering account service as a trading signal listener.,"[8582, 100, 254, 10373, 26484, 25, 17296, 278, 1848, 2139, 355, 257, 7313, 6737, 24783, 13]",0.5,214,ml_signal,91,Registering account service as a trading signal listener.,,192,"            trader_name=self.trader_name,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 31791, 62, 3672, 28, 944, 13, 2213, 5067, 62, 3672, 11]"
🧠 ML Signal: Deriving trading levels from factors.,"[8582, 100, 254, 10373, 26484, 25, 9626, 1412, 7313, 2974, 422, 5087, 13]",0.5,233,ml_signal,102,Deriving trading levels from factors.,,214,        self.factors = self.init_factors(,"[220, 220, 220, 220, 220, 220, 220, 2116, 13, 22584, 669, 796, 2116, 13, 15003, 62, 22584, 669, 7]"
✅ Best Practice: Logging the trader and factors levels for debugging.,"[26486, 227, 6705, 19939, 25, 5972, 2667, 262, 31791, 290, 5087, 2974, 329, 28769, 13]",1.0,251,best_practice,105,Logging the trader and factors levels for debugging.,,233,"            exchanges=self.exchanges,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 14525, 28, 944, 13, 1069, 36653, 11]"
⚠️ SAST Risk (Low): Raising a generic exception without specific error type or message.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 7567, 1710, 257, 14276, 6631, 1231, 2176, 4049, 2099, 393, 3275, 13]",1.0,268,sast_risk,106,Raising a generic exception without specific error type or message.,Low,251,"            codes=self.codes,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 12416, 28, 944, 13, 40148, 11]"
🧠 ML Signal: Hook for initialization completion.,"[8582, 100, 254, 10373, 26484, 25, 18531, 329, 37588, 11939, 13]",0.5,310,ml_signal,116,Hook for initialization completion.,,268,"            self.logger.info(f""trader level:{self.level},factors level:{self.trading_level_asc}"")","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 2116, 13, 6404, 1362, 13, 10951, 7, 69, 1, 2213, 5067, 1241, 29164, 944, 13, 5715, 5512, 22584, 669, 1241, 29164, 944, 13, 2213, 4980, 62, 5715, 62, 3372, 92, 4943]"
🧠 ML Signal: Logging usage pattern,"[8582, 100, 254, 10373, 26484, 25, 5972, 2667, 8748, 3912]",1.0,331,ml_signal,103,Logging usage pattern,,310,"            entity_ids=self.entity_ids,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 9312, 62, 2340, 28, 944, 13, 26858, 62, 2340, 11]"
🧠 ML Signal: Logging with dynamic content,"[8582, 100, 254, 10373, 26484, 25, 5972, 2667, 351, 8925, 2695]",0.5,349,ml_signal,105,Logging with dynamic content,,331,"            exchanges=self.exchanges,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 14525, 28, 944, 13, 1069, 36653, 11]"
🧠 ML Signal: Logging usage pattern with timestamp,"[8582, 100, 254, 10373, 26484, 25, 5972, 2667, 8748, 3912, 351, 41033]",1.0,349,ml_signal,111,Logging usage pattern with timestamp,,349,,[]
⚠️ SAST Risk (Low): Potential exposure of sensitive information in logs,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 32480, 7111, 286, 8564, 1321, 287, 17259]",1.0,390,sast_risk,113,Potential exposure of sensitive information in logs,Low,349,            self.trading_level_asc = list(set([IntervalLevel(factor.level) for factor in self.factors])),"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 2116, 13, 2213, 4980, 62, 5715, 62, 3372, 796, 1351, 7, 2617, 26933, 9492, 2100, 4971, 7, 31412, 13, 5715, 8, 329, 5766, 287, 2116, 13, 22584, 669, 60, 4008]"
⚠️ SAST Risk (Low): Returning potentially uninitialized or sensitive data,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 42882, 6196, 555, 17532, 393, 8564, 1366]",0.5,432,sast_risk,116,Returning potentially uninitialized or sensitive data,Low,390,"            self.logger.info(f""trader level:{self.level},factors level:{self.trading_level_asc}"")","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 2116, 13, 6404, 1362, 13, 10951, 7, 69, 1, 2213, 5067, 1241, 29164, 944, 13, 5715, 5512, 22584, 669, 1241, 29164, 944, 13, 2213, 4980, 62, 5715, 62, 3372, 92, 4943]"
✅ Best Practice: Docstring provides a brief description of the method's purpose and parameters.,"[26486, 227, 6705, 19939, 25, 14432, 8841, 3769, 257, 4506, 6764, 286, 262, 2446, 338, 4007, 290, 10007, 13]",1.0,474,best_practice,116,Docstring provides a brief description of the method's purpose and parameters.,,432,"            self.logger.info(f""trader level:{self.level},factors level:{self.trading_level_asc}"")","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 2116, 13, 6404, 1362, 13, 10951, 7, 69, 1, 2213, 5067, 1241, 29164, 944, 13, 5715, 5512, 22584, 669, 1241, 29164, 944, 13, 2213, 4980, 62, 5715, 62, 3372, 92, 4943]"
🧠 ML Signal: Method signature and parameters can be used to understand usage patterns and API design.,"[8582, 100, 254, 10373, 26484, 25, 11789, 9877, 290, 10007, 460, 307, 973, 284, 1833, 8748, 7572, 290, 7824, 1486, 13]",1.0,505,ml_signal,121,Method signature and parameters can be used to understand usage patterns and API design.,,474,            self.trading_level_desc = list(self.trading_level_asc),"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 2116, 13, 2213, 4980, 62, 5715, 62, 20147, 796, 1351, 7, 944, 13, 2213, 4980, 62, 5715, 62, 3372, 8]"
✅ Best Practice: Returning an empty list is explicit and clear for the default behavior.,"[26486, 227, 6705, 19939, 25, 42882, 281, 6565, 1351, 318, 7952, 290, 1598, 329, 262, 4277, 4069, 13]",1.0,536,best_practice,121,Returning an empty list is explicit and clear for the default behavior.,,505,            self.trading_level_desc = list(self.trading_level_asc),"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 2116, 13, 2213, 4980, 62, 5715, 62, 20147, 796, 1351, 7, 944, 13, 2213, 4980, 62, 5715, 62, 3372, 8]"
✅ Best Practice: Use of logging for debugging and tracking state changes,"[26486, 227, 6705, 19939, 25, 5765, 286, 18931, 329, 28769, 290, 9646, 1181, 2458]",0.5,548,best_practice,133,Use of logging for debugging and tracking state changes,,536,        init the entities for timestamp,"[220, 220, 220, 220, 220, 220, 220, 2315, 262, 12066, 329, 41033]"
🧠 ML Signal: Pattern of updating a dictionary with new values,"[8582, 100, 254, 10373, 26484, 25, 23939, 286, 19698, 257, 22155, 351, 649, 3815]",0.5,556,ml_signal,137,Pattern of updating a dictionary with new values,,548,"        """"""","[220, 220, 220, 220, 220, 220, 220, 37227]"
✅ Best Practice: Use of logging for debugging and tracking state changes,"[26486, 227, 6705, 19939, 25, 5765, 286, 18931, 329, 28769, 290, 9646, 1181, 2458]",0.5,556,best_practice,140,Use of logging for debugging and tracking state changes,,556,,[]
🧠 ML Signal: Pattern of updating a dictionary with new values,"[8582, 100, 254, 10373, 26484, 25, 23939, 286, 19698, 257, 22155, 351, 649, 3815]",0.5,560,ml_signal,143,Pattern of updating a dictionary with new values,,556,    ):,"[220, 220, 220, 15179]"
🧠 ML Signal: Method definition with specific parameter and return type hints,"[8582, 100, 254, 10373, 26484, 25, 11789, 6770, 351, 2176, 11507, 290, 1441, 2099, 20269]",0.5,569,ml_signal,141,Method definition with specific parameter and return type hints,,560,    def init_factors(,"[220, 220, 220, 825, 2315, 62, 22584, 669, 7]"
✅ Best Practice: Use of dictionary get method for safe access,"[26486, 227, 6705, 19939, 25, 5765, 286, 22155, 651, 2446, 329, 3338, 1895]",0.5,573,best_practice,143,Use of dictionary get method for safe access,,569,    ):,"[220, 220, 220, 15179]"
✅ Best Practice: Include a docstring to describe the function's purpose and parameters,"[26486, 227, 6705, 19939, 25, 40348, 257, 2205, 8841, 284, 6901, 262, 2163, 338, 4007, 290, 10007]",0.5,577,best_practice,143,Include a docstring to describe the function's purpose and parameters,,573,    ):,"[220, 220, 220, 15179]"
🧠 ML Signal: Usage of dictionary get method to safely access values,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 22155, 651, 2446, 284, 11512, 1895, 3815]",0.5,597,ml_signal,145,Usage of dictionary get method to safely access values,,577,        overwrite it to init factors if you want to use factor computing model,"[220, 220, 220, 220, 220, 220, 220, 49312, 340, 284, 2315, 5087, 611, 345, 765, 284, 779, 5766, 14492, 2746]"
✅ Best Practice: Initialize variables at the start of the function for clarity,"[26486, 227, 6705, 19939, 25, 20768, 1096, 9633, 379, 262, 923, 286, 262, 2163, 329, 16287]",1.0,610,best_practice,153,Initialize variables at the start of the function for clarity,,597,"        level: IntervalLevel,","[220, 220, 220, 220, 220, 220, 220, 1241, 25, 4225, 2100, 4971, 11]"
🧠 ML Signal: Accessing a dictionary to retrieve targets based on levels,"[8582, 100, 254, 10373, 26484, 25, 8798, 278, 257, 22155, 284, 19818, 6670, 1912, 319, 2974]",1.0,618,ml_signal,157,Accessing a dictionary to retrieve targets based on levels,,610,"        """"""","[220, 220, 220, 220, 220, 220, 220, 37227]"
🧠 ML Signal: Converting list to set for intersection operation,"[8582, 100, 254, 10373, 26484, 25, 35602, 889, 1351, 284, 900, 329, 16246, 4905]",1.0,629,ml_signal,160,Converting list to set for intersection operation,,618,        :param level:,"[220, 220, 220, 220, 220, 220, 220, 1058, 17143, 1241, 25]"
🧠 ML Signal: Using set intersection to find common targets,"[8582, 100, 254, 10373, 26484, 25, 8554, 900, 16246, 284, 1064, 2219, 6670]",1.0,677,ml_signal,165,Using set intersection to find common targets,,629,"            f""level:{level},old long targets:{self.level_map_long_targets.get(level)},new long targets:{long_targets}""","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 277, 1, 5715, 29164, 5715, 5512, 727, 890, 6670, 29164, 944, 13, 5715, 62, 8899, 62, 6511, 62, 83, 853, 1039, 13, 1136, 7, 5715, 8, 5512, 3605, 890, 6670, 29164, 6511, 62, 83, 853, 1039, 36786]"
✅ Best Practice: Explicitly handle the case where no long targets are found,"[26486, 227, 6705, 19939, 25, 11884, 306, 5412, 262, 1339, 810, 645, 890, 6670, 389, 1043]",0.5,677,best_practice,168,Explicitly handle the case where no long targets are found,,677,,[]
🧠 ML Signal: Accessing a dictionary to retrieve targets based on levels,"[8582, 100, 254, 10373, 26484, 25, 8798, 278, 257, 22155, 284, 19818, 6670, 1912, 319, 2974]",1.0,691,ml_signal,169,Accessing a dictionary to retrieve targets based on levels,,677,        self.logger.debug(,"[220, 220, 220, 220, 220, 220, 220, 2116, 13, 6404, 1362, 13, 24442, 7]"
🧠 ML Signal: Converting list to set for union operation,"[8582, 100, 254, 10373, 26484, 25, 35602, 889, 1351, 284, 900, 329, 6441, 4905]",1.0,691,ml_signal,173,Converting list to set for union operation,,691,,[]
🧠 ML Signal: Using set union to combine targets,"[8582, 100, 254, 10373, 26484, 25, 8554, 900, 6441, 284, 12082, 6670]",1.0,715,ml_signal,178,Using set union to combine targets,,691,        return self.level_map_short_targets.get(level),"[220, 220, 220, 220, 220, 220, 220, 1441, 2116, 13, 5715, 62, 8899, 62, 19509, 62, 83, 853, 1039, 13, 1136, 7, 5715, 8]"
✅ Best Practice: Return consistent data types (sets) for both long and short selected targets,"[26486, 227, 6705, 19939, 25, 8229, 6414, 1366, 3858, 357, 28709, 8, 329, 1111, 890, 290, 1790, 6163, 6670]",0.5,748,best_practice,180,Return consistent data types (sets) for both long and short selected targets,,715,"    def on_targets_selected_from_levels(self, timestamp) -> Tuple[List[str], List[str]]:","[220, 220, 220, 825, 319, 62, 83, 853, 1039, 62, 34213, 62, 6738, 62, 46170, 7, 944, 11, 41033, 8, 4613, 309, 29291, 58, 8053, 58, 2536, 4357, 7343, 58, 2536, 60, 5974]"
🧠 ML Signal: Method signature and return type hint can be used to infer method behavior and expected output,"[8582, 100, 254, 10373, 26484, 25, 11789, 9877, 290, 1441, 2099, 9254, 460, 307, 973, 284, 13249, 2446, 4069, 290, 2938, 5072]",1.0,748,ml_signal,173,Method signature and return type hint can be used to infer method behavior and expected output,,748,,[]
