annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
✅ Best Practice: Grouping imports by their source or purpose improves readability and maintainability.,"[26486, 227, 6705, 19939, 25, 4912, 278, 17944, 416, 511, 2723, 393, 4007, 19575, 1100, 1799, 290, 5529, 1799, 13]",0.5,6,best_practice,2,Grouping imports by their source or purpose improves readability and maintainability.,,0,import pandas as pd,"[11748, 19798, 292, 355, 279, 67]"
🧠 ML Signal: Inheritance from FixedCycleDataRecorder indicates a design pattern for data recording,"[8582, 100, 254, 10373, 26484, 25, 47025, 42942, 422, 10832, 20418, 2375, 6601, 6690, 2875, 9217, 257, 1486, 3912, 329, 1366, 8296]",0.5,31,ml_signal,14,Inheritance from FixedCycleDataRecorder indicates a design pattern for data recording,,6,"from zvt.utils.time_utils import current_date, to_time_str, now_time_str","[6738, 1976, 36540, 13, 26791, 13, 2435, 62, 26791, 1330, 1459, 62, 4475, 11, 284, 62, 2435, 62, 2536, 11, 783, 62, 2435, 62, 2536]"
✅ Best Practice: Use of class attributes for default configuration values,"[26486, 227, 6705, 19939, 25, 5765, 286, 1398, 12608, 329, 4277, 8398, 3815]",0.5,31,best_practice,16,Use of class attributes for default configuration values,,31,,[]
✅ Best Practice: Type hinting for class attributes improves code readability and maintainability,"[26486, 227, 6705, 19939, 25, 5994, 9254, 278, 329, 1398, 12608, 19575, 2438, 1100, 1799, 290, 5529, 1799]",0.5,47,best_practice,17,Type hinting for class attributes improves code readability and maintainability,,31,class BaseQmtKdataRecorder(FixedCycleDataRecorder):,"[4871, 7308, 48, 16762, 42, 7890, 6690, 2875, 7, 13715, 20418, 2375, 6601, 6690, 2875, 2599]"
✅ Best Practice: Consistent naming for provider attributes aids in code clarity,"[26486, 227, 6705, 19939, 25, 3515, 7609, 19264, 329, 10131, 12608, 31378, 287, 2438, 16287]",0.5,63,best_practice,17,Consistent naming for provider attributes aids in code clarity,,47,class BaseQmtKdataRecorder(FixedCycleDataRecorder):,"[4871, 7308, 48, 16762, 42, 7890, 6690, 2875, 7, 13715, 20418, 2375, 6601, 6690, 2875, 2599]"
🧠 ML Signal: Use of default parameter values,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 4277, 11507, 3815]",0.5,82,ml_signal,39,Use of default parameter values,,63,"        level=IntervalLevel.LEVEL_1DAY,","[220, 220, 220, 220, 220, 220, 220, 1241, 28, 9492, 2100, 4971, 13, 2538, 18697, 62, 16, 26442, 11]"
✅ Best Practice: Convert level to IntervalLevel to ensure correct type,"[26486, 227, 6705, 19939, 25, 38240, 1241, 284, 4225, 2100, 4971, 284, 4155, 3376, 2099]",1.0,100,best_practice,40,Convert level to IntervalLevel to ensure correct type,,82,"        kdata_use_begin_time=False,","[220, 220, 220, 220, 220, 220, 220, 479, 7890, 62, 1904, 62, 27471, 62, 2435, 28, 25101, 11]"
✅ Best Practice: Convert adjust_type to AdjustType to ensure correct type,"[26486, 227, 6705, 19939, 25, 38240, 4532, 62, 4906, 284, 20292, 6030, 284, 4155, 3376, 2099]",1.0,118,best_practice,42,Convert adjust_type to AdjustType to ensure correct type,,100,"        adjust_type=AdjustType.qfq,","[220, 220, 220, 220, 220, 220, 220, 4532, 62, 4906, 28, 39668, 6030, 13, 80, 69, 80, 11]"
🧠 ML Signal: Dynamic attribute assignment based on class schema,"[8582, 100, 254, 10373, 26484, 25, 26977, 11688, 16237, 1912, 319, 1398, 32815]",0.5,132,ml_signal,43,Dynamic attribute assignment based on class schema,,118,"        return_unfinished=False,","[220, 220, 220, 220, 220, 220, 220, 1441, 62, 403, 43952, 28, 25101, 11]"
🧠 ML Signal: Use of a function to get schema based on parameters,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 257, 2163, 284, 651, 32815, 1912, 319, 10007]",0.5,146,ml_signal,43,Use of a function to get schema based on parameters,,132,"        return_unfinished=False,","[220, 220, 220, 220, 220, 220, 220, 1441, 62, 403, 43952, 28, 25101, 11]"
✅ Best Practice: Call to superclass constructor with parameters,"[26486, 227, 6705, 19939, 25, 4889, 284, 2208, 4871, 23772, 351, 10007]",0.5,160,best_practice,43,Call to superclass constructor with parameters,,146,"        return_unfinished=False,","[220, 220, 220, 220, 220, 220, 220, 1441, 62, 403, 43952, 28, 25101, 11]"
✅ Best Practice: Use of self to access instance variables and methods,"[26486, 227, 6705, 19939, 25, 5765, 286, 2116, 284, 1895, 4554, 9633, 290, 5050]",1.0,180,best_practice,67,Use of self to access instance variables and methods,,160,"            kdata_use_begin_time,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 479, 7890, 62, 1904, 62, 27471, 62, 2435, 11]"
⚠️ SAST Risk (Medium): Potential SQL Injection if provider or data_schema are user-controlled,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 31205, 2599, 32480, 16363, 554, 29192, 611, 10131, 393, 1366, 62, 15952, 2611, 389, 2836, 12, 14401]",1.0,180,sast_risk,71,Potential SQL Injection if provider or data_schema are user-controlled,Medium,180,,[]
🧠 ML Signal: Use of current timestamp for querying data,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 1459, 41033, 329, 42517, 1112, 1366]",1.0,180,ml_signal,75,Use of current timestamp for querying data,,180,,[]
✅ Best Practice: Check for null data before processing,"[26486, 227, 6705, 19939, 25, 6822, 329, 9242, 1366, 878, 7587]",1.0,200,best_practice,78,Check for null data before processing,,180,            self.entity_session = self.session,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 2116, 13, 26858, 62, 29891, 796, 2116, 13, 29891]"
