annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
✅ Best Practice: Use of a logger for the module allows for better debugging and logging practices.,"[26486, 227, 6705, 19939, 25, 5765, 286, 257, 49706, 329, 262, 8265, 3578, 329, 1365, 28769, 290, 18931, 6593, 13]",1.0,21,best_practice,13,Use of a logger for the module allows for better debugging and logging practices.,,0,from zvt.tag.tag_stats import build_stock_pool_and_tag_stats,"[6738, 1976, 36540, 13, 12985, 13, 12985, 62, 34242, 1330, 1382, 62, 13578, 62, 7742, 62, 392, 62, 12985, 62, 34242]"
🧠 ML Signal: Use of a background scheduler indicates a pattern of periodic task execution.,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 257, 4469, 6038, 18173, 9217, 257, 3912, 286, 27458, 4876, 9706, 13]",1.0,34,ml_signal,16,Use of a background scheduler indicates a pattern of periodic task execution.,,21,logger = logging.getLogger(__name__),"[6404, 1362, 796, 18931, 13, 1136, 11187, 1362, 7, 834, 3672, 834, 8]"
⚠️ SAST Risk (Low): Infinite loop without a clear exit condition can lead to resource exhaustion,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 22380, 9052, 1231, 257, 1598, 8420, 4006, 460, 1085, 284, 8271, 32493]",0.5,42,sast_risk,19,Infinite loop without a clear exit condition can lead to resource exhaustion,Low,34,sched = BackgroundScheduler(),"[1416, 704, 796, 25353, 50, 1740, 18173, 3419]"
🧠 ML Signal: Usage of logging to track execution flow and state,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 18931, 284, 2610, 9706, 5202, 290, 1181]",0.5,47,ml_signal,22,Usage of logging to track execution flow and state,,42,def calculate_top():,"[4299, 15284, 62, 4852, 33529]"
🧠 ML Signal: Usage of logging to track execution flow and state,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 18931, 284, 2610, 9706, 5202, 290, 1181]",0.5,53,ml_signal,27,Usage of logging to track execution flow and state,,47,    while True:,"[220, 220, 220, 981, 6407, 25]"
⚠️ SAST Risk (Low): Fixed sleep duration can lead to inefficiencies if conditions change,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 10832, 3993, 9478, 460, 1085, 284, 287, 24531, 22139, 611, 3403, 1487]",0.5,53,sast_risk,29,Fixed sleep duration can lead to inefficiencies if conditions change,Low,53,,[]
🧠 ML Signal: Usage of logging to track execution flow and state,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 18931, 284, 2610, 9706, 5202, 290, 1181]",0.5,76,ml_signal,44,Usage of logging to track execution flow and state,,53,            build_stock_pool_and_tag_stats(,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 1382, 62, 13578, 62, 7742, 62, 392, 62, 12985, 62, 34242, 7]"
⚠️ SAST Risk (Low): Fixed sleep duration can lead to inefficiencies if conditions change,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 10832, 3993, 9478, 460, 1085, 284, 287, 24531, 22139, 611, 3403, 1487]",0.5,106,sast_risk,46,Fixed sleep duration can lead to inefficiencies if conditions change,Low,76,"                stock_pool_name=""今日异动"",","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 4283, 62, 7742, 62, 3672, 2625, 20015, 232, 33768, 98, 28156, 224, 27950, 101, 1600]"
✅ Best Practice: Initialize logging to capture runtime information,"[26486, 227, 6705, 19939, 25, 20768, 1096, 18931, 284, 8006, 19124, 1321]",0.5,130,best_practice,47,Initialize logging to capture runtime information,,106,"                insert_mode=InsertMode.append,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 7550, 62, 14171, 28, 44402, 19076, 13, 33295, 11]"
🧠 ML Signal: Usage of scheduling to automate task execution,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 26925, 284, 43511, 4876, 9706]",1.0,154,ml_signal,47,Usage of scheduling to automate task execution,,130,"                insert_mode=InsertMode.append,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 7550, 62, 14171, 28, 44402, 19076, 13, 33295, 11]"
⚠️ SAST Risk (Low): Joining on a thread without timeout can lead to hanging if the thread does not terminate,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 5302, 3191, 319, 257, 4704, 1231, 26827, 460, 1085, 284, 10938, 611, 262, 4704, 857, 407, 23654]",0.5,178,sast_risk,47,Joining on a thread without timeout can lead to hanging if the thread does not terminate,Low,154,"                insert_mode=InsertMode.append,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 7550, 62, 14171, 28, 44402, 19076, 13, 33295, 11]"
