annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
✅ Best Practice: Grouping imports from the same module together improves readability.,"[26486, 227, 6705, 19939, 25, 4912, 278, 17944, 422, 262, 976, 8265, 1978, 19575, 1100, 1799, 13]",1.0,0,best_practice,2,Grouping imports from the same module together improves readability.,,0,,[]
✅ Best Practice: Grouping imports from the same module together improves readability.,"[26486, 227, 6705, 19939, 25, 4912, 278, 17944, 422, 262, 976, 8265, 1978, 19575, 1100, 1799, 13]",1.0,7,best_practice,5,Grouping imports from the same module together improves readability.,,0,from zvt.domain import Index,"[6738, 1976, 36540, 13, 27830, 1330, 12901]"
"🧠 ML Signal: Inheritance from a base class, indicating a pattern of extending functionality","[8582, 100, 254, 10373, 26484, 25, 47025, 42942, 422, 257, 2779, 1398, 11, 12739, 257, 3912, 286, 16610, 11244]",0.5,31,ml_signal,6,"Inheritance from a base class, indicating a pattern of extending functionality",,7,"from zvt.recorders.exchange.api import cn_index_api, cs_index_api","[6738, 1976, 36540, 13, 8344, 6361, 13, 1069, 3803, 13, 15042, 1330, 269, 77, 62, 9630, 62, 15042, 11, 50115, 62, 9630, 62, 15042]"
🧠 ML Signal: Use of class attribute to define a constant value,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 1398, 11688, 284, 8160, 257, 6937, 1988]",0.5,31,ml_signal,8,Use of class attribute to define a constant value,,31,,[]
🧠 ML Signal: Use of class attribute to define a schema or data structure,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 1398, 11688, 284, 8160, 257, 32815, 393, 1366, 4645]",0.5,40,ml_signal,10,Use of class attribute to define a schema or data structure,,31,"    provider = ""exchange""","[220, 220, 220, 10131, 796, 366, 1069, 3803, 1]"
🧠 ML Signal: Method calls with string literals indicate specific actions or configurations,"[8582, 100, 254, 10373, 26484, 25, 11789, 3848, 351, 4731, 4187, 874, 7603, 2176, 4028, 393, 25412]",1.0,49,ml_signal,9,Method calls with string literals indicate specific actions or configurations,,40,class ExchangeIndexRecorder(Recorder):,"[4871, 12516, 15732, 6690, 2875, 7, 6690, 2875, 2599]"
🧠 ML Signal: Method calls with string literals indicate specific actions or configurations,"[8582, 100, 254, 10373, 26484, 25, 11789, 3848, 351, 4731, 4187, 874, 7603, 2176, 4028, 393, 25412]",1.0,58,ml_signal,11,Method calls with string literals indicate specific actions or configurations,,49,    data_schema = Index,"[220, 220, 220, 1366, 62, 15952, 2611, 796, 12901]"
🧠 ML Signal: Method calls with string literals indicate specific actions or configurations,"[8582, 100, 254, 10373, 26484, 25, 11789, 3848, 351, 4731, 4187, 874, 7603, 2176, 4028, 393, 25412]",1.0,66,ml_signal,13,Method calls with string literals indicate specific actions or configurations,,58,    def run(self):,"[220, 220, 220, 825, 1057, 7, 944, 2599]"
🧠 ML Signal: Method calls with string literals indicate specific actions or configurations,"[8582, 100, 254, 10373, 26484, 25, 11789, 3848, 351, 4731, 4187, 874, 7603, 2176, 4028, 393, 25412]",1.0,84,ml_signal,15,Method calls with string literals indicate specific actions or configurations,,66,"        self.record_cn_index(""sz"")","[220, 220, 220, 220, 220, 220, 220, 2116, 13, 22105, 62, 31522, 62, 9630, 7203, 82, 89, 4943]"
"🧠 ML Signal: Method for recording index data, useful for learning data processing patterns","[8582, 100, 254, 10373, 26484, 25, 11789, 329, 8296, 6376, 1366, 11, 4465, 329, 4673, 1366, 7587, 7572]",0.5,92,ml_signal,13,"Method for recording index data, useful for learning data processing patterns",,84,    def run(self):,"[220, 220, 220, 825, 1057, 7, 944, 2599]"
🧠 ML Signal: API call pattern for fetching data,"[8582, 100, 254, 10373, 26484, 25, 7824, 869, 3912, 329, 21207, 278, 1366]",1.0,110,ml_signal,15,API call pattern for fetching data,,92,"        self.record_cn_index(""sz"")","[220, 220, 220, 220, 220, 220, 220, 2116, 13, 22105, 62, 31522, 62, 9630, 7203, 82, 89, 4943]"
⚠️ SAST Risk (Low): Ensure df_to_db handles data safely to prevent injection attacks,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 48987, 47764, 62, 1462, 62, 9945, 17105, 1366, 11512, 284, 2948, 16954, 3434]",0.5,128,sast_risk,17,Ensure df_to_db handles data safely to prevent injection attacks,Low,110,"        self.record_cn_index(""cni"")","[220, 220, 220, 220, 220, 220, 220, 2116, 13, 22105, 62, 31522, 62, 9630, 7203, 66, 8461, 4943]"
🧠 ML Signal: Pattern for storing data into a database,"[8582, 100, 254, 10373, 26484, 25, 23939, 329, 23069, 1366, 656, 257, 6831]",0.5,128,ml_signal,18,Pattern for storing data into a database,,128,,[]
✅ Best Practice: Use of logging for tracking execution and debugging,"[26486, 227, 6705, 19939, 25, 5765, 286, 18931, 329, 9646, 9706, 290, 28769]",1.0,145,best_practice,20,Use of logging for tracking execution and debugging,,128,"        self.record_cs_index(""sh"")","[220, 220, 220, 220, 220, 220, 220, 2116, 13, 22105, 62, 6359, 62, 9630, 7203, 1477, 4943]"
🧠 ML Signal: Conditional logic based on input parameter,"[8582, 100, 254, 10373, 26484, 25, 9724, 1859, 9156, 1912, 319, 5128, 11507]",1.0,145,ml_signal,18,Conditional logic based on input parameter,,145,,[]
"⚠️ SAST Risk (Low): Use of assert for control flow, which can be disabled in production","[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 5765, 286, 6818, 329, 1630, 5202, 11, 543, 460, 307, 10058, 287, 3227]",1.0,159,sast_risk,24,"Use of assert for control flow, which can be disabled in production",Low,145,    # 中证，上海,"[220, 220, 220, 1303, 220, 40792, 46237, 223, 171, 120, 234, 41468, 38184, 115]"
🧠 ML Signal: Iterating over items in a dictionary,"[8582, 100, 254, 10373, 26484, 25, 40806, 803, 625, 3709, 287, 257, 22155]",1.0,201,ml_signal,27,Iterating over items in a dictionary,,159,"        df_to_db(data_schema=self.data_schema, df=df, provider=self.provider, force_update=True)","[220, 220, 220, 220, 220, 220, 220, 47764, 62, 1462, 62, 9945, 7, 7890, 62, 15952, 2611, 28, 944, 13, 7890, 62, 15952, 2611, 11, 47764, 28, 7568, 11, 10131, 28, 944, 13, 15234, 1304, 11, 2700, 62, 19119, 28, 17821, 8]"
🧠 ML Signal: API call with dynamic parameters,"[8582, 100, 254, 10373, 26484, 25, 7824, 869, 351, 8925, 10007]",1.0,201,ml_signal,29,API call with dynamic parameters,,201,,[]
🧠 ML Signal: Data persistence operation,"[8582, 100, 254, 10373, 26484, 25, 6060, 30802, 4905]",0.5,217,ml_signal,31,Data persistence operation,,201,"    def record_cn_index(self, index_type):","[220, 220, 220, 825, 1700, 62, 31522, 62, 9630, 7, 944, 11, 6376, 62, 4906, 2599]"
🧠 ML Signal: Logging operation with dynamic content,"[8582, 100, 254, 10373, 26484, 25, 5972, 2667, 4905, 351, 8925, 2695]",1.0,233,ml_signal,31,Logging operation with dynamic content,,217,"    def record_cn_index(self, index_type):","[220, 220, 220, 825, 1700, 62, 31522, 62, 9630, 7, 944, 11, 6376, 62, 4906, 2599]"
✅ Best Practice: Standard Python entry point check,"[26486, 227, 6705, 19939, 25, 8997, 11361, 5726, 966, 2198]",1.0,249,best_practice,31,Standard Python entry point check,,233,"    def record_cn_index(self, index_type):","[220, 220, 220, 825, 1700, 62, 31522, 62, 9630, 7, 944, 11, 6376, 62, 4906, 2599]"
🧠 ML Signal: Execution of main functionality,"[8582, 100, 254, 10373, 26484, 25, 37497, 286, 1388, 11244]",0.5,265,ml_signal,31,Execution of main functionality,,249,"    def record_cn_index(self, index_type):","[220, 220, 220, 825, 1700, 62, 31522, 62, 9630, 7, 944, 11, 6376, 62, 4906, 2599]"
