annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
✅ Best Practice: Group related imports together for better readability and organization,"[26486, 227, 6705, 19939, 25, 4912, 3519, 17944, 1978, 329, 1365, 1100, 1799, 290, 4009]",1.0,9,best_practice,7,Group related imports together for better readability and organization,,0,from zvt.contract import IntervalLevel,"[6738, 1976, 36540, 13, 28484, 1330, 4225, 2100, 4971]"
🧠 ML Signal: Inheritance from FixedCycleDataRecorder indicates a pattern of extending functionality,"[8582, 100, 254, 10373, 26484, 25, 47025, 42942, 422, 10832, 20418, 2375, 6601, 6690, 2875, 9217, 257, 3912, 286, 16610, 11244]",0.5,31,ml_signal,14,Inheritance from FixedCycleDataRecorder indicates a pattern of extending functionality,,9,"from zvt.utils.time_utils import TIME_FORMAT_DAY, to_time_str","[6738, 1976, 36540, 13, 26791, 13, 2435, 62, 26791, 1330, 20460, 62, 21389, 1404, 62, 26442, 11, 284, 62, 2435, 62, 2536]"
🧠 ML Signal: Use of a specific data provider suggests a pattern in data source preference,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 257, 2176, 1366, 10131, 5644, 257, 3912, 287, 1366, 2723, 12741]",0.5,31,ml_signal,16,Use of a specific data provider suggests a pattern in data source preference,,31,,[]
🧠 ML Signal: Association with a specific schema indicates a pattern in data structure usage,"[8582, 100, 254, 10373, 26484, 25, 5396, 351, 257, 2176, 32815, 9217, 257, 3912, 287, 1366, 4645, 8748]",0.5,44,ml_signal,18,Association with a specific schema indicates a pattern in data structure usage,,31,"    entity_provider = ""joinquant""","[220, 220, 220, 9312, 62, 15234, 1304, 796, 366, 7639, 18934, 415, 1]"
🧠 ML Signal: Repeated use of the same provider suggests a strong dependency or preference,"[8582, 100, 254, 10373, 26484, 25, 30558, 515, 779, 286, 262, 976, 10131, 5644, 257, 1913, 20203, 393, 12741]",0.5,57,ml_signal,18,Repeated use of the same provider suggests a strong dependency or preference,,44,"    entity_provider = ""joinquant""","[220, 220, 220, 9312, 62, 15234, 1304, 796, 366, 7639, 18934, 415, 1]"
🧠 ML Signal: Use of a specific data schema indicates a pattern in data handling and processing,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 257, 2176, 1366, 32815, 9217, 257, 3912, 287, 1366, 9041, 290, 7587]",0.5,70,ml_signal,18,Use of a specific data schema indicates a pattern in data handling and processing,,57,"    entity_provider = ""joinquant""","[220, 220, 220, 9312, 62, 15234, 1304, 796, 366, 7639, 18934, 415, 1]"
✅ Best Practice: Call to superclass constructor ensures proper initialization,"[26486, 227, 6705, 19939, 25, 4889, 284, 2208, 4871, 23772, 19047, 1774, 37588]",0.5,89,best_practice,40,Call to superclass constructor ensures proper initialization,,70,"        level=IntervalLevel.LEVEL_1DAY,","[220, 220, 220, 220, 220, 220, 220, 1241, 28, 9492, 2100, 4971, 13, 2538, 18697, 62, 16, 26442, 11]"
🧠 ML Signal: Tracking the use of compute_index_money_flow for feature importance,"[8582, 100, 254, 10373, 26484, 25, 37169, 262, 779, 286, 24061, 62, 9630, 62, 26316, 62, 11125, 329, 3895, 6817]",1.0,102,ml_signal,61,Tracking the use of compute_index_money_flow for feature importance,,89,"            level,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 1241, 11]"
⚠️ SAST Risk (Medium): Storing sensitive information like username and password in code,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 31205, 2599, 520, 3255, 8564, 1321, 588, 20579, 290, 9206, 287, 2438]",0.5,123,sast_risk,63,Storing sensitive information like username and password in code,Medium,102,"            one_day_trading_minutes,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 530, 62, 820, 62, 2213, 4980, 62, 1084, 1769, 11]"
🧠 ML Signal: Function definition with parameters indicating a pattern of generating IDs,"[8582, 100, 254, 10373, 26484, 25, 15553, 6770, 351, 10007, 12739, 257, 3912, 286, 15453, 32373]",1.0,143,ml_signal,62,Function definition with parameters indicating a pattern of generating IDs,,123,"            kdata_use_begin_time,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 479, 7890, 62, 1904, 62, 27471, 62, 2435, 11]"
