annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
✅ Best Practice: Use of a logger for handling log messages,"[26486, 227, 6705, 19939, 25, 5765, 286, 257, 49706, 329, 9041, 2604, 6218]",1.0,13,best_practice,14,Use of a logger for handling log messages,,0,from zvt.informer.informer import EmailInformer,"[6738, 1976, 36540, 13, 259, 16354, 13, 259, 16354, 1330, 9570, 818, 16354]"
🧠 ML Signal: Use of a scheduler to run tasks at specific times,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 257, 6038, 18173, 284, 1057, 8861, 379, 2176, 1661]",0.5,26,ml_signal,17,Use of a scheduler to run tasks at specific times,,13,logger = logging.getLogger(__name__),"[6404, 1362, 796, 18931, 13, 1136, 11187, 1362, 7, 834, 3672, 834, 8]"
🧠 ML Signal: Scheduled job pattern for periodic task execution,"[8582, 100, 254, 10373, 26484, 25, 27774, 6309, 1693, 3912, 329, 27458, 4876, 9706]",1.0,26,ml_signal,20,Scheduled job pattern for periodic task execution,,26,,[]
🧠 ML Signal: Collecting stock codes for further processing,"[8582, 100, 254, 10373, 26484, 25, 9745, 278, 4283, 12416, 329, 2252, 7587]",1.0,51,ml_signal,31,Collecting stock codes for further processing,,26,            # Stock.record_data(provider='joinquant'),"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 1303, 10500, 13, 22105, 62, 7890, 7, 15234, 1304, 11639, 7639, 18934, 415, 11537]"
⚠️ SAST Risk (Low): Generic exception handling without specific error types,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 42044, 6631, 9041, 1231, 2176, 4049, 3858]",1.0,77,sast_risk,33,Generic exception handling without specific error types,Low,51,            # BalanceSheet.record_data(provider='eastmoney'),"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 1303, 22924, 3347, 316, 13, 22105, 62, 7890, 7, 15234, 1304, 11639, 23316, 26316, 11537]"
🧠 ML Signal: Sending email with stock selection results,"[8582, 100, 254, 10373, 26484, 25, 32038, 3053, 351, 4283, 6356, 2482]",1.0,93,ml_signal,44,Sending email with stock selection results,,77,                ),"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 1267]"
⚠️ SAST Risk (Low): Generic exception handling without specific error types,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 42044, 6631, 9041, 1231, 2176, 4049, 3858]",1.0,133,sast_risk,49,Generic exception handling without specific error types,Low,93,"                    add_to_eastmoney(codes=codes, entity_type=""stock"", group=""core"")","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 751, 62, 1462, 62, 23316, 26316, 7, 40148, 28, 40148, 11, 9312, 62, 4906, 2625, 13578, 1600, 1448, 2625, 7295, 4943]"
⚠️ SAST Risk (Low): Potential for email spamming if error persists,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 32480, 329, 3053, 18084, 2229, 611, 4049, 35545]",1.0,170,sast_risk,54,Potential for email spamming if error persists,Low,133,"                        ""report_core_company error:{}"".format(e),","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 366, 13116, 62, 7295, 62, 39722, 4049, 29164, 92, 1911, 18982, 7, 68, 828]"
✅ Best Practice: Initializing logging for the application,"[26486, 227, 6705, 19939, 25, 20768, 2890, 18931, 329, 262, 3586]",1.0,196,best_practice,57,Initializing logging for the application,,170,                infos = stocks_with_info(stocks),"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 1167, 418, 796, 14420, 62, 4480, 62, 10951, 7, 29522, 8]"
🧠 ML Signal: Starting a scheduler for periodic task execution,"[8582, 100, 254, 10373, 26484, 25, 17962, 257, 6038, 18173, 329, 27458, 4876, 9706]",1.0,222,ml_signal,57,Starting a scheduler for periodic task execution,,196,                infos = stocks_with_info(stocks),"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 1167, 418, 796, 14420, 62, 4480, 62, 10951, 7, 29522, 8]"
✅ Best Practice: Ensuring the main thread waits for the scheduler to finish,"[26486, 227, 6705, 19939, 25, 48221, 870, 262, 1388, 4704, 28364, 329, 262, 6038, 18173, 284, 5461]",0.5,248,best_practice,57,Ensuring the main thread waits for the scheduler to finish,,222,                infos = stocks_with_info(stocks),"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 1167, 418, 796, 14420, 62, 4480, 62, 10951, 7, 29522, 8]"
