annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
✅ Best Practice: Use of a logger for the module to handle logging,"[26486, 227, 6705, 19939, 25, 5765, 286, 257, 49706, 329, 262, 8265, 284, 5412, 18931]",0.5,16,best_practice,11,Use of a logger for the module to handle logging,,0,from zvt.factors.top_stocks import get_top_stocks,"[6738, 1976, 36540, 13, 22584, 669, 13, 4852, 62, 29522, 1330, 651, 62, 4852, 62, 29522]"
✅ Best Practice: Use of a background scheduler for periodic tasks,"[26486, 227, 6705, 19939, 25, 5765, 286, 257, 4469, 6038, 18173, 329, 27458, 8861]",1.0,29,best_practice,14,Use of a background scheduler for periodic tasks,,16,logger = logging.getLogger(__name__),"[6404, 1362, 796, 18931, 13, 1136, 11187, 1362, 7, 834, 3672, 834, 8]"
✅ Best Practice: Instantiating an EmailInformer for sending emails,"[26486, 227, 6705, 19939, 25, 2262, 17096, 803, 281, 9570, 818, 16354, 329, 7216, 7237]",0.5,29,best_practice,17,Instantiating an EmailInformer for sending emails,,29,,[]
✅ Best Practice: Use of a cron job for scheduling tasks at specific times,"[26486, 227, 6705, 19939, 25, 5765, 286, 257, 1067, 261, 1693, 329, 26925, 8861, 379, 2176, 1661]",0.5,29,best_practice,19,Use of a cron job for scheduling tasks at specific times,,29,,[]
🧠 ML Signal: Usage of external data provider and entity type for stock data,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 7097, 1366, 10131, 290, 9312, 2099, 329, 4283, 1366]",0.5,29,ml_signal,17,Usage of external data provider and entity type for stock data,,29,,[]
🧠 ML Signal: Pattern of selecting top stocks based on specific criteria,"[8582, 100, 254, 10373, 26484, 25, 23939, 286, 17246, 1353, 14420, 1912, 319, 2176, 9987]",1.0,29,ml_signal,19,Pattern of selecting top stocks based on specific criteria,,29,,[]
⚠️ SAST Risk (Low): Potential information disclosure through email,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 32480, 1321, 13019, 832, 3053]",0.5,29,sast_risk,19,Potential information disclosure through email,Low,29,,[]
🧠 ML Signal: Dynamic email title generation based on stock selection,"[8582, 100, 254, 10373, 26484, 25, 26977, 3053, 3670, 5270, 1912, 319, 4283, 6356]",0.5,42,ml_signal,30,Dynamic email title generation based on stock selection,,29,"        entity_ids=selected,","[220, 220, 220, 220, 220, 220, 220, 9312, 62, 2340, 28, 34213, 11]"
🧠 ML Signal: Repeated pattern of selecting top stocks with different criteria,"[8582, 100, 254, 10373, 26484, 25, 30558, 515, 3912, 286, 17246, 1353, 14420, 351, 1180, 9987]",1.0,57,ml_signal,31,Repeated pattern of selecting top stocks with different criteria,,42,"        target_date=target_date,","[220, 220, 220, 220, 220, 220, 220, 2496, 62, 4475, 28, 16793, 62, 4475, 11]"
⚠️ SAST Risk (Low): Potential information disclosure through email,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 32480, 1321, 13019, 832, 3053]",0.5,72,sast_risk,31,Potential information disclosure through email,Low,57,"        target_date=target_date,","[220, 220, 220, 220, 220, 220, 220, 2496, 62, 4475, 28, 16793, 62, 4475, 11]"
