annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
⚠️ SAST Risk (Low): Using __file__ can be risky if the script is frozen by a tool like PyInstaller.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 8554, 11593, 7753, 834, 460, 307, 17564, 611, 262, 4226, 318, 12912, 416, 257, 2891, 588, 9485, 15798, 263, 13]",1.0,3,sast_risk,23,Using __file__ can be risky if the script is frozen by a tool like PyInstaller.,Low,0,import qlib,"[11748, 10662, 8019]"
🧠 ML Signal: Modifying sys.path to include parent directories is a common pattern for dynamic module loading.,"[8582, 100, 254, 10373, 26484, 25, 3401, 4035, 25064, 13, 6978, 284, 2291, 2560, 29196, 318, 257, 2219, 3912, 329, 8925, 8265, 11046, 13]",1.0,13,ml_signal,25,Modifying sys.path to include parent directories is a common pattern for dynamic module loading.,,3,from qlib.tests.data import GetData,"[6738, 10662, 8019, 13, 41989, 13, 7890, 1330, 3497, 6601]"
⚠️ SAST Risk (Medium): Hardcoded URL can be a security risk if not properly validated or sanitized.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 31205, 2599, 6912, 40976, 10289, 460, 307, 257, 2324, 2526, 611, 407, 6105, 31031, 393, 5336, 36951, 13]",1.0,26,sast_risk,39,Hardcoded URL can be a security risk if not properly validated or sanitized.,Medium,13,"    get_in_stock_symbols,","[220, 220, 220, 651, 62, 259, 62, 13578, 62, 1837, 2022, 10220, 11]"
✅ Best Practice: Class-level constants should be documented or named descriptively.,"[26486, 227, 6705, 19939, 25, 5016, 12, 5715, 38491, 815, 307, 12395, 393, 3706, 12145, 2280, 13]",1.0,39,best_practice,39,Class-level constants should be documented or named descriptively.,,26,"    get_in_stock_symbols,","[220, 220, 220, 651, 62, 259, 62, 13578, 62, 1837, 2022, 10220, 11]"
✅ Best Practice: Docstring provides clear parameter descriptions and defaults,"[26486, 227, 6705, 19939, 25, 14432, 8841, 3769, 1598, 11507, 16969, 290, 26235]",0.5,48,best_practice,52,Docstring provides clear parameter descriptions and defaults,,39,"        self,","[220, 220, 220, 220, 220, 220, 220, 2116, 11]"
✅ Best Practice: Using super() to call the parent class's __init__ method,"[26486, 227, 6705, 19939, 25, 8554, 2208, 3419, 284, 869, 262, 2560, 1398, 338, 11593, 15003, 834, 2446]",0.5,67,best_practice,74,Using super() to call the parent class's __init__ method,,48,"            time.sleep(delay), default 0","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 640, 13, 42832, 7, 40850, 828, 4277, 657]"
🧠 ML Signal: Initialization of instance variables and method calls in constructor,"[8582, 100, 254, 10373, 26484, 25, 20768, 1634, 286, 4554, 9633, 290, 2446, 3848, 287, 23772]",1.0,86,ml_signal,87,Initialization of instance variables and method calls in constructor,,67,"            save_dir=save_dir,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 3613, 62, 15908, 28, 21928, 62, 15908, 11]"
🧠 ML Signal: Conditional logic based on interval type can indicate usage patterns for different intervals,"[8582, 100, 254, 10373, 26484, 25, 9724, 1859, 9156, 1912, 319, 16654, 2099, 460, 7603, 8748, 7572, 329, 1180, 20016]",0.5,105,ml_signal,87,Conditional logic based on interval type can indicate usage patterns for different intervals,,86,"            save_dir=save_dir,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 3613, 62, 15908, 28, 21928, 62, 15908, 11]"
✅ Best Practice: Use of max function to ensure start_datetime is not before a default value,"[26486, 227, 6705, 19939, 25, 5765, 286, 3509, 2163, 284, 4155, 923, 62, 19608, 8079, 318, 407, 878, 257, 4277, 1988]",1.0,120,best_practice,89,Use of max function to ensure start_datetime is not before a default value,,105,"            end=end,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 886, 28, 437, 11]"
⚠️ SAST Risk (Low): Raising a generic ValueError without specific handling could lead to unhandled exceptions,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 7567, 1710, 257, 14276, 11052, 12331, 1231, 2176, 9041, 714, 1085, 284, 555, 38788, 13269]",0.5,143,sast_risk,94,Raising a generic ValueError without specific handling could lead to unhandled exceptions,Low,120,"            check_data_length=check_data_length,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 2198, 62, 7890, 62, 13664, 28, 9122, 62, 7890, 62, 13664, 11]"
