annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
✅ Best Practice: Consistent use of logging for debugging and monitoring,"[26486, 227, 6705, 19939, 25, 3515, 7609, 779, 286, 18931, 329, 28769, 290, 9904]",0.5,14,best_practice,13,Consistent use of logging for debugging and monitoring,,0,"from zvt.contract.schema import TradableEntity, Mixin","[6738, 1976, 36540, 13, 28484, 13, 15952, 2611, 1330, 11974, 32398, 11, 15561, 259]"
✅ Best Practice: Use of type hints for function parameters improves code readability and maintainability.,"[26486, 227, 6705, 19939, 25, 5765, 286, 2099, 20269, 329, 2163, 10007, 19575, 2438, 1100, 1799, 290, 5529, 1799, 13]",1.0,29,best_practice,14,Use of type hints for function parameters improves code readability and maintainability.,,14,from zvt.utils.utils import add_to_map_list,"[6738, 1976, 36540, 13, 26791, 13, 26791, 1330, 751, 62, 1462, 62, 8899, 62, 4868]"
🧠 ML Signal: Use of class registration pattern,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 1398, 9352, 3912]",0.5,29,ml_signal,22,Use of class registration pattern,,29,,[]
⚠️ SAST Risk (Low): Potential use of undefined variable 'entity_type',"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 32480, 779, 286, 28721, 7885, 705, 26858, 62, 4906, 6]",1.0,38,sast_risk,24,Potential use of undefined variable 'entity_type',Low,29,    :type entity_type:,"[220, 220, 220, 1058, 4906, 9312, 62, 4906, 25]"
🧠 ML Signal: Dynamic determination of entity type based on class name,"[8582, 100, 254, 10373, 26484, 25, 26977, 12123, 286, 9312, 2099, 1912, 319, 1398, 1438]",0.5,42,ml_signal,27,Dynamic determination of entity type based on class name,,38,"    """"""","[220, 220, 220, 37227]"
🧠 ML Signal: Use of list to track registered entity types,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 1351, 284, 2610, 6823, 9312, 3858]",0.5,53,ml_signal,30,Use of list to track registered entity types,,42,        # register the entity,"[220, 220, 220, 220, 220, 220, 220, 1303, 7881, 262, 9312]"
🧠 ML Signal: Use of list to track registered entity schemas,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 1351, 284, 2610, 6823, 9312, 3897, 5356]",0.5,72,ml_signal,32,Use of list to track registered entity schemas,,53,            entity_type_ = entity_type,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 9312, 62, 4906, 62, 796, 9312, 62, 4906]"
🧠 ML Signal: Use of dictionary to map entity types to schemas,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 22155, 284, 3975, 9312, 3858, 284, 3897, 5356]",0.5,91,ml_signal,32,Use of dictionary to map entity types to schemas,,72,            entity_type_ = entity_type,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 9312, 62, 4906, 62, 796, 9312, 62, 4906]"
⚠️ SAST Risk (Medium): Executing raw SQL statements can lead to SQL injection if not properly handled.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 31205, 2599, 8393, 15129, 8246, 16363, 6299, 460, 1085, 284, 16363, 16954, 611, 407, 6105, 12118, 13]",1.0,91,sast_risk,100,Executing raw SQL statements can lead to SQL injection if not properly handled.,Medium,91,,[]
⚠️ SAST Risk (Low): Using eval can be dangerous if input is not controlled.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 8554, 5418, 460, 307, 4923, 611, 5128, 318, 407, 6856, 13]",1.0,108,sast_risk,114,Using eval can be dangerous if input is not controlled.,Low,91,                else:,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 2073, 25]"
⚠️ SAST Risk (Low): Using eval can be dangerous if input is not controlled.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 8554, 5418, 460, 307, 4923, 611, 5128, 318, 407, 6856, 13]",1.0,143,sast_risk,123,Using eval can be dangerous if input is not controlled.,Low,108,"                    # So we just support add new column, for others just change the db manually","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 1303, 1406, 356, 655, 1104, 751, 649, 5721, 11, 329, 1854, 655, 1487, 262, 20613, 14500]"
✅ Best Practice: Logging exceptions helps in debugging and monitoring.,"[26486, 227, 6705, 19939, 25, 5972, 2667, 13269, 5419, 287, 28769, 290, 9904, 13]",1.0,175,best_practice,127,Logging exceptions helps in debugging and monitoring.,,143,                            stmt = text(,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 336, 16762, 796, 2420, 7]"
✅ Best Practice: Defining __all__ helps in controlling what is exported when the module is imported.,"[26486, 227, 6705, 19939, 25, 2896, 3191, 11593, 439, 834, 5419, 287, 12755, 644, 318, 29050, 618, 262, 8265, 318, 17392, 13]",1.0,207,best_practice,127,Defining __all__ helps in controlling what is exported when the module is imported.,,175,                            stmt = text(,"[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 336, 16762, 796, 2420, 7]"
