annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
⚠️ SAST Risk (Low): Modifying sys.path can lead to import conflicts or security issues if not handled carefully.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 3401, 4035, 25064, 13, 6978, 460, 1085, 284, 1330, 12333, 393, 2324, 2428, 611, 407, 12118, 7773, 13]",1.0,5,sast_risk,14,Modifying sys.path can lead to import conflicts or security issues if not handled carefully.,Low,0,from loguru import logger,"[6738, 2604, 14717, 1330, 49706]"
⚠️ SAST Risk (Medium): Hardcoded URL can lead to security risks if the URL is not trusted or if it changes.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 31205, 2599, 6912, 40976, 10289, 460, 1085, 284, 2324, 7476, 611, 262, 10289, 318, 407, 13467, 393, 611, 340, 2458, 13]",1.0,20,sast_risk,18,Hardcoded URL can lead to security risks if the URL is not trusted or if it changes.,Medium,5,CUR_DIR = Path(__file__).resolve().parent,"[34, 4261, 62, 34720, 796, 10644, 7, 834, 7753, 834, 737, 411, 6442, 22446, 8000]"
✅ Best Practice: Use of docstring to describe parameters and their defaults,"[26486, 227, 6705, 19939, 25, 5765, 286, 2205, 8841, 284, 6901, 10007, 290, 511, 26235]",1.0,31,best_practice,31,Use of docstring to describe parameters and their defaults,,20,"        end=None,","[220, 220, 220, 220, 220, 220, 220, 886, 28, 14202, 11]"
✅ Best Practice: Explicit call to superclass initializer,"[26486, 227, 6705, 19939, 25, 11884, 869, 284, 2208, 4871, 4238, 7509]",1.0,41,best_practice,53,Explicit call to superclass initializer,,31,        start: str,"[220, 220, 220, 220, 220, 220, 220, 923, 25, 965]"
🧠 ML Signal: Initialization of datetime-related functionality,"[8582, 100, 254, 10373, 26484, 25, 20768, 1634, 286, 4818, 8079, 12, 5363, 11244]",1.0,57,ml_signal,66,Initialization of datetime-related functionality,,41,"            interval=interval,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 16654, 28, 3849, 2100, 11]"
🧠 ML Signal: Usage of conditional logic to handle different intervals,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 26340, 9156, 284, 5412, 1180, 20016]",1.0,73,ml_signal,66,Usage of conditional logic to handle different intervals,,57,"            interval=interval,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 16654, 28, 3849, 2100, 11]"
🧠 ML Signal: Use of max function to ensure start_datetime is not before a default value,"[8582, 100, 254, 10373, 26484, 25, 5765, 286, 3509, 2163, 284, 4155, 923, 62, 19608, 8079, 318, 407, 878, 257, 4277, 1988]",1.0,98,ml_signal,68,Use of max function to ensure start_datetime is not before a default value,,73,"            max_collector_count=max_collector_count,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 3509, 62, 33327, 273, 62, 9127, 28, 9806, 62, 33327, 273, 62, 9127, 11]"
🧠 ML Signal: Handling of specific interval case with no operation,"[8582, 100, 254, 10373, 26484, 25, 49500, 286, 2176, 16654, 1339, 351, 645, 4905]",1.0,113,ml_signal,69,Handling of specific interval case with no operation,,98,"            delay=delay,","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 5711, 28, 40850, 11]"
⚠️ SAST Risk (Low): Raising a generic ValueError without specific handling,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 7567, 1710, 257, 14276, 11052, 12331, 1231, 2176, 9041]",0.5,113,sast_risk,73,Raising a generic ValueError without specific handling,Low,113,,[]
🧠 ML Signal: Conversion of datetime to a specific timezone,"[8582, 100, 254, 10373, 26484, 25, 44101, 286, 4818, 8079, 284, 257, 2176, 640, 11340]",1.0,124,ml_signal,76,Conversion of datetime to a specific timezone,,113,    def init_datetime(self):,"[220, 220, 220, 825, 2315, 62, 19608, 8079, 7, 944, 2599]"
