annotation,annotation_tokens,confidence,end_token,label,line,reason,severity,start_token,text,tokens
✅ Best Practice: Use of APIRouter for organizing routes in FastAPI applications,"[26486, 227, 6705, 19939, 25, 5765, 286, 3486, 4663, 39605, 329, 16924, 11926, 287, 12549, 17614, 5479]",1.0,6,best_practice,40,Use of APIRouter for organizing routes in FastAPI applications,,0,"    IndustryInfo,","[220, 220, 220, 17420, 12360, 11]"
🧠 ML Signal: Usage of FastAPI's post decorator indicates a pattern for creating resources,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 12549, 17614, 338, 1281, 11705, 1352, 9217, 257, 3912, 329, 4441, 4133]",1.0,14,ml_signal,46,Usage of FastAPI's post decorator indicates a pattern for creating resources,,6,"    tags=[""work""],","[220, 220, 220, 15940, 28, 14692, 1818, 33116]"
🧠 ML Signal: Function definition with a specific model parameter indicates a pattern for ML model training.,"[8582, 100, 254, 10373, 26484, 25, 15553, 6770, 351, 257, 2176, 2746, 11507, 9217, 257, 3912, 329, 10373, 2746, 3047, 13]",1.0,29,ml_signal,47,Function definition with a specific model parameter indicates a pattern for ML model training.,,14,"    responses={404: {""description"": ""Not found""}},","[220, 220, 220, 9109, 34758, 26429, 25, 19779, 11213, 1298, 366, 3673, 1043, 20662, 5512]"
"⚠️ SAST Risk (Low): Potential risk if `current_date()` is not timezone-aware, leading to incorrect timestamps.","[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 32480, 2526, 611, 4600, 14421, 62, 4475, 3419, 63, 318, 407, 640, 11340, 12, 9685, 11, 3756, 284, 11491, 4628, 395, 9430, 13]",1.0,29,sast_risk,49,"Potential risk if `current_date()` is not timezone-aware, leading to incorrect timestamps.",Low,29,,[]
✅ Best Practice: Ensure `current_date()` returns a timezone-aware datetime to avoid ambiguity.,"[26486, 227, 6705, 19939, 25, 48987, 4600, 14421, 62, 4475, 3419, 63, 5860, 257, 640, 11340, 12, 9685, 4818, 8079, 284, 3368, 33985, 13]",0.5,29,best_practice,50,Ensure `current_date()` returns a timezone-aware datetime to avoid ambiguity.,,29,,[]
🧠 ML Signal: API endpoint definition with a specific response model indicates a pattern for ML model training.,"[8582, 100, 254, 10373, 26484, 25, 7824, 36123, 6770, 351, 257, 2176, 2882, 2746, 9217, 257, 3912, 329, 10373, 2746, 3047, 13]",1.0,54,ml_signal,52,API endpoint definition with a specific response model indicates a pattern for ML model training.,,29,def create_stock_pool_info(create_stock_pool_info_model: CreateStockPoolInfoModel):,"[4299, 2251, 62, 13578, 62, 7742, 62, 10951, 7, 17953, 62, 13578, 62, 7742, 62, 10951, 62, 19849, 25, 13610, 26207, 27201, 12360, 17633, 2599]"
⚠️ SAST Risk (Low): Ensure proper authentication and authorization for accessing this endpoint.,"[158, 248, 254, 37929, 311, 11262, 19602, 357, 20535, 2599, 48987, 1774, 18239, 290, 19601, 329, 22534, 428, 36123, 13]",1.0,54,sast_risk,54,Ensure proper authentication and authorization for accessing this endpoint.,Low,54,,[]
✅ Best Practice: Use descriptive endpoint names and response models for better API documentation and maintainability.,"[26486, 227, 6705, 19939, 25, 5765, 35644, 36123, 3891, 290, 2882, 4981, 329, 1365, 7824, 10314, 290, 5529, 1799, 13]",1.0,54,best_practice,55,Use descriptive endpoint names and response models for better API documentation and maintainability.,,54,,[]
🧠 ML Signal: Usage of context manager for database session handling,"[8582, 100, 254, 10373, 26484, 25, 29566, 286, 4732, 4706, 329, 6831, 6246, 9041]",0.5,54,ml_signal,50,Usage of context manager for database session handling,,54,,[]
🧠 ML Signal: Querying data from a database,"[8582, 100, 254, 10373, 26484, 25, 2264, 263, 1112, 1366, 422, 257, 6831]",1.0,79,ml_signal,52,Querying data from a database,,54,def create_stock_pool_info(create_stock_pool_info_model: CreateStockPoolInfoModel):,"[4299, 2251, 62, 13578, 62, 7742, 62, 10951, 7, 17953, 62, 13578, 62, 7742, 62, 10951, 62, 19849, 25, 13610, 26207, 27201, 12360, 17633, 2599]"
